pmid,title,url,domain,intro_source
38129794,"A rapid, non-invasive, clinical surveillance for CachExia, sarcopenia, portal hypertension, and hepatocellular carcinoma in end-stage liver disease: the ACCESS-ESLD study protocol.",https://classic,classic,high_linguistic_score
38135744,Streamlining spatial omics data analysis with Pysodb.,https://protocols-pysodb.readthedocs.io/,protocols-pysodb.readthedocs.io,high_linguistic_score
38141207,scDMV: a zero-one inflated beta mixture model for DNA methylation variability with scBS-seq data.,https://github.com/PLX-m/scDMV,github.com,high_linguistic_score
38142743,NCAD v1.0: a database for non-coding variant annotation and interpretation.,http://www.ncawdb.net/,www.ncawdb.net,high_linguistic_score
38143020,NeuroPep 2.0: An Updated Database Dedicated to Neuropeptide and Its Receptor Annotations.,https://isyslab.info/NeuroPepV2/,isyslab.info,high_linguistic_score
38148272,Flexible protein-protein docking with a multitrack iterative transformer.,https://github.com/Graylab/GeoDock,github.com,high_linguistic_score
38150626,DrugGen: a database of de novo-generated molecular binders for specified target proteins.,https://cmach.sjtu.edu.cn/drug/,cmach.sjtu.edu.cn,high_linguistic_score
38150626,DrugGen: a database of de novo-generated molecular binders for specified target proteins.,https://cmach.sjtu.edu.cn/drug/,cmach.sjtu.edu.cn,high_linguistic_score
38153934,SparsePro: An efficient fine-mapping method integrating summary statistics and functional annotations.,https://github.com/zhwm/SparsePro,github.com,high_linguistic_score
38156953,hccTAAb Atlas: An Integrated Knowledge Database for Tumor-Associated Autoantibodies in Hepatocellular Carcinoma.,https://nscc.v.zzu.edu.cn/hccTAAb/,nscc.v.zzu.edu.cn,high_linguistic_score
38157107,BioTreasury: a community-based repository enabling indexing and rating of bioinformatics tools.,http://biotreasury.rjmart.cn,biotreasury.rjmart.cn,high_linguistic_score
38157777,RVvictor: Virus RNA-directed molecular interactions for RNA virus infection.,https://idrblab.org/rvvictor/,idrblab.org,high_linguistic_score
38160311,intCC: An efficient weighted integrative consensus clustering of multimodal data.,https://github.com/candsj/intCC,github.com,high_linguistic_score
38160837,ViCEKb: Vitiligo-linked Chemical Exposome Knowledgebase.,https://cb.imsc.res.in/vicekb,cb.imsc.res.in,high_linguistic_score
38162307,Reference genome of the nutrition-rich orphan crop chia (<i>Salvia hispanica</i>) and its implications for future breeding.,https://salviagdb.org,salviagdb.org,high_linguistic_score
38164624,AptaDB: a comprehensive database integrating aptamer-target interactions.,http://lmmd.ecust.edu.cn/aptadb/,lmmd.ecust.edu.cn,high_linguistic_score
38172657,ReUseData: an R/Bioconductor tool for reusable and reproducible genomic data management.,https://bioconductor.org/packages/ReUseData/,bioconductor.org,high_linguistic_score
38172657,ReUseData: an R/Bioconductor tool for reusable and reproducible genomic data management.,https://rcwl.org/dataRecipes/,rcwl.org,high_linguistic_score
38173318,A novel search engine for proteins involved in Notch crosstalk signaling pathways.,https://bioserver3.physics.iisc.ac.in/cgi-bin/nccspd/,bioserver3.physics.iisc.ac.in,high_linguistic_score
38176651,GlyComb: A novel glycoconjugate data repository that bridges glycomics and proteomics.,https://glycomb.glycosmos.org,glycomb.glycosmos.org,high_linguistic_score
38179668,Attention Connect Network for Liver Tumor Segmentation from CT and MRI Images.,https://github.com/killian-zero/py_tumor-segmentation.git,github.com,high_linguistic_score
38181047,sc2MeNetDrug: A computational tool to uncover inter-cell signaling targets and identify relevant drugs based on single cell RNA-seq data.,https://fuhaililab.github.io/sc2MeNetDrug/,fuhaililab.github.io,high_linguistic_score
38181611,Predicting miRNA-disease association via graph attention learning and multiplex adaptive modality fusion.,https://github.com/zixiaojin66/MAMFGAT-master,github.com,high_linguistic_score
38183204,COSMIC: a curated database of somatic variants and clinical data for cancer.,https://cancer.sanger.ac.uk/cosmic,cancer.sanger.ac.uk,high_linguistic_score
38189540,NanoDeep: a deep learning framework for nanopore adaptive sampling on microbial sequencing.,https://github.com/lysovosyl/NanoDeep,github.com,high_linguistic_score
38192372,Deep-HPI-pred: An R-Shiny applet for network-based classification and prediction of Host-Pathogen protein-protein interactions.,https://cbi.gxu.edu.cn/shiny-apps/Deep-HPI-pred/,cbi.gxu.edu.cn,high_linguistic_score
38192372,Deep-HPI-pred: An R-Shiny applet for network-based classification and prediction of Host-Pathogen protein-protein interactions.,https://github.com/tahirulqamar/Deep-HPI-pred,github.com,high_linguistic_score
38195165,Vulture: cloud-enabled scalable mining of microbial reads in public scRNA-seq data.,https://github.com/holab-hku/Vulture,github.com,high_linguistic_score
38204359,piOxi database: a web resource of germline and somatic tissue piRNAs identified by chemical oxidation.,https://pioxidb.dcmb.med.umich.edu/,pioxidb.dcmb.med.umich.edu,high_linguistic_score
38204360,The African Human Microbiome Portal: a public web portal of curated metagenomic metadata.,https://microbiome.h3abionet.org/,microbiome.h3abionet.org,high_linguistic_score
38204360,The African Human Microbiome Portal: a public web portal of curated metagenomic metadata.,https://microbiome.h3abionet.org/,microbiome.h3abionet.org,high_linguistic_score
38204924,CanVaxKB: a web-based cancer vaccine knowledgebase.,https://violinet.org/canvaxkb,violinet.org,high_linguistic_score
38206277,Systemic Treatment of Patients With Metastatic Breast Cancer: ASCO Resource-Stratified Guideline.,http://www.asco.org/resource-stratified-guidelines,www.asco.org,high_linguistic_score
38206320,D3Rings: A Fast and Accurate Method for Ring System Identification and Deep Generation of Drug-Like Cyclic Compounds.,http://www.d3pharma.com/D3Rings/,www.d3pharma.com,high_linguistic_score
38213027,Oryza CLIMtools: A genome-environment association resource reveals adaptive roles for heterotrimeric G proteins in the regulation of rice agronomic traits.,https://gramene.org/CLIMtools/oryza_v1.0/,gramene.org,high_linguistic_score
38213885,SoybeanGDB: A comprehensive genomic and bioinformatic platform for soybean genetics and genomics.,https://venyao.xyz/SoybeanGDB/,venyao.xyz,high_linguistic_score
38213899,ccTCM: A quantitative component and compound platform for promoting the research of traditional Chinese medicine.,http://www.cctcm.org.cn,www.cctcm.org.cn,high_linguistic_score
38213995,TSCRE: a comprehensive database for tumor-specific &lt;i&gt;cis&lt;/i&gt;-regulatory elements.,http://tscre.zsqylab.com/,tscre.zsqylab.com,high_linguistic_score
38213997,Preclinical exploration of the DNA damage response pathway using the interactive neuroblastoma cell line explorer CLEAN.,https://ccgg.ugent.be/shiny/clean/,ccgg.ugent.be,high_linguistic_score
38218937,BioisoIdentifier: an online free tool to investigate local structural replacements from PDB.,http://www.aifordrugs.cn/index/,www.aifordrugs.cn,high_linguistic_score
38218959,GINv2.0: a comprehensive topological network integrating molecular interactions from multiple knowledge bases.,https://github.com/BIGchix/GINv2.0,github.com,high_linguistic_score
38221536,IDSL.GOA: gene ontology analysis for interpreting metabolomic datasets.,https://goa.idsl.me/,goa.idsl.me,high_linguistic_score
38227799,An Inflammatory Bowel Diseases Integrated Resources Portal (IBDIRP).,http://www.ibdirp.com,www.ibdirp.com,high_linguistic_score
38227799,An Inflammatory Bowel Diseases Integrated Resources Portal (IBDIRP).,http://www.ibdirp.com,www.ibdirp.com,high_linguistic_score
38229051,TM-MC 2.0: an enhanced chemical database of medicinal materials in Northeast Asian traditional medicine.,https://tm-mc.kr,tm-mc.kr,high_linguistic_score
38233783,SperMD: the expression atlas of sperm maturation.,http://bio-add.org/SperMD,bio-add.org,high_linguistic_score
38233793,Temporal classification of short time series data.,https://github.com/CSBiology/TempClass,github.com,high_linguistic_score
38233808,CircNetVis: an interactive web application for visualizing interaction networks of circular RNAs.,https://www.meb.ki.se/shiny/truvu/CircNetVis/,www.meb.ki.se,high_linguistic_score
38234122,Genome-wide development of intra- and inter-specific transferable SSR markers and construction of a dynamic web resource for yam molecular breeding: Y2MD.,https://y2md.ucad.sn/,y2md.ucad.sn,high_linguistic_score
38238391,Uncovering local aggregated air quality index with smartphone captured images leveraging efficient deep convolutional neural network.,https://github.com/lepotatoguy/aqi,github.com,high_linguistic_score
38238407,GrowthPredict: A toolbox and tutorial-based primer for fitting and forecasting growth trajectories using phenomenological growth models.,https://github.com/gchowell/forecasting_growthmodels,github.com,high_linguistic_score
38238843,'Mother(Nature) knows best' - hijacking nature-designed transcriptional programs for enhancing stress resistance and protein production in Yarrowia lipolytica; presentation of YaliFunTome database.,https://sparrow.up.poznan.pl/tsdatabase/,sparrow.up.poznan.pl,high_linguistic_score
38239810,MODMS: a multi-omics database for facilitating biological studies on alfalfa (<i>Medicago sativa</i> L.).,https://modms.lzu.edu.cn/,modms.lzu.edu.cn,high_linguistic_score
38241143,ToxCodAn-Genome: an automated pipeline for toxin-gene annotation in genome assembly of venomous lineages.,https://github.com/pedronachtigall/ToxCodAn-Genome,github.com,high_linguistic_score
38242593,Older Adult Compendium of Physical Activities: Energy costs of human activities in adults aged 60 and older.,https://pacompendium.com,pacompendium.com,high_linguistic_score
38242596,2024 Adult Compendium of Physical Activities: A third update of the energy costs of human activities.,https://pacompendium.com,pacompendium.com,high_linguistic_score
38242684,DAPredict: a database for drug action phenotype prediction.,http://bio-bigdata.hrbmu.edu.cn/DAPredict,bio-bigdata.hrbmu.edu.cn,high_linguistic_score
38242684,DAPredict: a database for drug action phenotype prediction.,http://bio-bigdata.hrbmu.edu.cn/DAPredict/,bio-bigdata.hrbmu.edu.cn,high_linguistic_score
38243693,sRNAfrag: a pipeline and suite of tools to analyze fragmentation in small RNA sequencing data.,https://github.com/kenminsoo/sRNAfrag,github.com,high_linguistic_score
38244111,MyeloDB: a multi-omics resource for multiple myeloma.,https://project.iith.ac.in/cgntlab/myelodb/,project.iith.ac.in,high_linguistic_score
38244574,Conumee 2.0: enhanced copy-number variation analysis from DNA methylation arrays for humans and mice.,https://github.com/hovestadtlab/conumee2,github.com,high_linguistic_score
38245654,Multi-objective exponential distribution optimizer (MOEDO): a novel math-inspired multi-objective algorithm for global optimization and real-world engineering design problems.,https://github.com/kanak02/MOEDO,github.com,high_linguistic_score
38246798,sRNAminer: A multifunctional toolkit for next-generation sequencing small RNA data mining in plants.,https://github.com/kli28/sRNAminer,github.com,high_linguistic_score
38246798,sRNAminer: A multifunctional toolkit for next-generation sequencing small RNA data mining in plants.,https://gitee.com/CJchen/IGV-sRNA,gitee.com,high_linguistic_score
38250720,neo4jsbml: import systems biology markup language data into the graph database Neo4j.,https://github.com/brsynth/neo4jsbml,github.com,high_linguistic_score
38254225,HRCTCov19-a high-resolution chest CT scan image dataset for COVID-19 diagnosis and differentiation.,http://databiox.com,databiox.com,high_linguistic_score
38261648,Sensommatic: an efficient pipeline to mine and predict sensory receptor genes in the era of reference-quality genomes.,https://github.com/GMHughes/Sensommatic,github.com,high_linguistic_score
38262680,Echinobase: a resource to support the echinoderm research community.,http://www.echinobase.org,www.echinobase.org,high_linguistic_score
38262929,ASAP: a platform for gene functional analysis in Angelica sinensis.,http://www.gzybioinformatics.cn/ASAP,www.gzybioinformatics.cn,high_linguistic_score
38263521,OptADMET: a web-based tool for substructure modifications to improve ADMET properties of lead compounds.,https://cadd.nscc-tj.cn/deploy/optadmet/,cadd.nscc-tj.cn,high_linguistic_score
38265251,The predictive capacity of polygenic risk scores for disease risk is only moderately influenced by imputation panels tailored to the target population.,https://github.com/Shamir-Lab/PRS-imputation-panels,github.com,high_linguistic_score
38267314,Thyroid Ultrasound Image Database and Marker Mask Inpainting Method for Research and Development.,https://github.com/NEU-LX/TUD-Datebase,github.com,high_linguistic_score
38267891,A software tool to support follow-up care in a French childhood cancer cohort: construction and feasibility.,https://youtu.be/2Ga64iausJE,youtu.be,high_linguistic_score
38268451,YACHT: an ANI-based statistical test to detect microbial presence/absence in a metagenomic sample.,https://github.com/KoslickiLab/YACHT,github.com,high_linguistic_score
38268451,YACHT: an ANI-based statistical test to detect microbial presence/absence in a metagenomic sample.,https://github.com/KoslickiLab/YACHT-reproducibles,github.com,high_linguistic_score
38272335,MicrobeTCM: A comprehensive platform for the interactions of microbiota and traditional Chinese medicine.,https://www.microbetcm.com,www.microbetcm.com,high_linguistic_score
38272936,AVDOS-VR: Affective Video Database with Physiological Signals and Continuous Ratings Collected Remotely in VR.,http://www.gnacek.com/affective-video-database-online-study,www.gnacek.com,high_linguistic_score
38273657,High-quality assembled and annotated genomes of Nicotiana tabacum and Nicotiana benthamiana reveal chromosome evolution and changes in defense arsenals.,http://lifenglab.hzau.edu.cn/Nicomics/,lifenglab.hzau.edu.cn,high_linguistic_score
38273672,Interpreting protein abundance in Saccharomyces cerevisiae through relational learning.,https://github.com/DanielBrunnsaker/ProtPredict,github.com,high_linguistic_score
38274998,Predicting antimicrobial resistance in <i>E. coli</i> with discriminative position fused deep learning classifier.,https://github.com/tjiaa/E.coli-ML/tree/main,github.com,high_linguistic_score
38277370,"PhyloString: A web server designed to identify, visualize, and evaluate functional relationships between orthologous protein groups across different phylogenetic lineages.",https://biocomputo.ibt.unam.mx/phylostring/,biocomputo.ibt.unam.mx,high_linguistic_score
38279110,Star allele search: a pharmacogenetic annotation database and user-friendly search tool of publicly available 1000 Genomes Project biospecimens.,http://www.coriell.org/StarAllele/Search,www.coriell.org,high_linguistic_score
38279653,CAP-RNAseq: an integrated pipeline for functional annotation and prioritization of co-expression clusters.,http://konulabapps.bilkent.edu.tr:3838/CAPRNAseq/,konulabapps.bilkent.edu.tr:3838,high_linguistic_score
38279653,CAP-RNAseq: an integrated pipeline for functional annotation and prioritization of co-expression clusters.,https://hub.docker.com/r/konulab/caprnaseq,hub.docker.com,high_linguistic_score
38282890,DynAMoS: The Dynamic Affective Movie Clip Database for Subjectivity Analysis.,https://dynamos.mgb.org,dynamos.mgb.org,high_linguistic_score
38284225,MSeqDR Quick-Mitome (QM): Combining Phenotype-Guided Variant Interpretation and Machine Learning Classifiers to Aid Primary Mitochondrial Disease Genetic Diagnosis.,https://mseqdr.org/quickmitome.php,mseqdr.org,high_linguistic_score
38284936,AHP DB: a reference database of proteins in the human aqueous humor.,https://ahp.augusta.edu/,ahp.augusta.edu,high_linguistic_score
38284937,Filling knowledge gaps in insect conservation by leveraging genetic data from public archives.,https://zenodo.org/records/8375181,zenodo.org,high_linguistic_score
38289057,"The ATCC genome portal: 3,938 authenticated microbial reference genomes.",https://genomes.atcc.org/,genomes.atcc.org,high_linguistic_score
38291430,PoMeLo: a systematic computational approach to predicting metabolic loss in pathogen genomes.,https://github.com/czbiohub-sf/pomelo,github.com,high_linguistic_score
38300518,"NanoLAS: a comprehensive nanobody database with data integration, consolidation and application.",https://www.nanolas.cloud,www.nanolas.cloud,high_linguistic_score
38303023,AnnoPRO: a strategy for protein function annotation based on multi-scale protein representation and a hybrid deep learning of dual-path encoding.,https://github.com/idrblab/AnnoPRO,github.com,high_linguistic_score
38303023,AnnoPRO: a strategy for protein function annotation based on multi-scale protein representation and a hybrid deep learning of dual-path encoding.,https://zenodo.org/records/10012272,zenodo.org,high_linguistic_score
38305800,Identifying novel chemical-related susceptibility genes for five psychiatric disorders through integrating genome-wide association study and tissue-specific 3'aQTL annotation datasets.,https://www.med.unc.edu/pgc/,www.med.unc.edu,high_linguistic_score
38305800,Identifying novel chemical-related susceptibility genes for five psychiatric disorders through integrating genome-wide association study and tissue-specific 3'aQTL annotation datasets.,https://ipsych.dk/,ipsych.dk,high_linguistic_score
38305800,Identifying novel chemical-related susceptibility genes for five psychiatric disorders through integrating genome-wide association study and tissue-specific 3'aQTL annotation datasets.,https://wlcb.oit.uci.edu/3aQTLatlas/,wlcb.oit.uci.edu,high_linguistic_score
38306039,Alzheimer DataLENS: An Open Data Analytics Portal for Alzheimer's Disease Research.,https://alzdatalens.partners.org,alzdatalens.partners.org,high_linguistic_score
38309384,StoneMod 2.0: Database and prediction of kidney stone modulatory proteins.,https://www.stonemod.org,www.stonemod.org,high_linguistic_score
38310330,Highly efficient clustering of long-read transcriptomic data with GeLuster.,https://github.com/yutingsdu/GeLuster,github.com,high_linguistic_score
38310806,CSSLdb: Discovery of cancer-specific synthetic lethal interactions based on machine learning and statistic inference.,http://www.tmliang.cn/CSSL/,www.tmliang.cn,high_linguistic_score
38311838,Database of 4 Million Medicinal Chemistry-Relevant Ring Systems.,https://peter-ertl.com/molecular/data/,peter-ertl.com,high_linguistic_score
38312948,HIVseqDB: a portable resource for NGS and sample metadata integration for HIV-1 drug resistance analysis.,https://github.com/AlfredUg/HIVseqDB,github.com,high_linguistic_score
38312948,HIVseqDB: a portable resource for NGS and sample metadata integration for HIV-1 drug resistance analysis.,https://hivseqdb.org,hivseqdb.org,high_linguistic_score
38315776,The Web-Based Portal SpatialTME Integrates Histological Images with Single-Cell and Spatial Transcriptomics to Explore the Tumor Microenvironment.,http://www.spatialtme.yelab.site/,www.spatialtme.yelab.site,high_linguistic_score
38319109,Agnodice: indexing experimentally supported bacterial sRNA-RNA interactions.,https://dianalab.e-ce.uth.gr/agnodice,dianalab.e-ce.uth.gr,high_linguistic_score
38319109,Agnodice: indexing experimentally supported bacterial sRNA-RNA interactions.,https://dianalab.e-ce.uth.gr/agnodice,dianalab.e-ce.uth.gr,high_linguistic_score
38323044,Trainingspace: Neuroeducation Without Borders.,https://training.incf.org/,training.incf.org,high_linguistic_score
38323623,"Pycallingcards: an integrated environment for visualizing, analyzing, and interpreting Calling Cards data.",https://github.com/The-Mitra-Lab/pycallingcards,github.com,high_linguistic_score
38324566,CURTAIN-A unique web-based tool for exploration and sharing of MS-based proteomics data.,https://curtain.proteo.info,curtain.proteo.info,high_linguistic_score
38324566,CURTAIN-A unique web-based tool for exploration and sharing of MS-based proteomics data.,https://curtainptm.proteo.info,curtainptm.proteo.info,high_linguistic_score
38324566,CURTAIN-A unique web-based tool for exploration and sharing of MS-based proteomics data.,https://www.youtube.com/@CURTAIN-me6hl,www.youtube.com,high_linguistic_score
38327356,"Antarctic Penguin Biogeography Project: Database of abundance and distribution for the Adélie, chinstrap, gentoo, emperor, macaroni and king penguin south of 60 S.",http://www.penguinmap.com,www.penguinmap.com,high_linguistic_score
38330451,Exploring the Landscape of Immune Checkpoint Inhibitor-Induced Adverse Events Through Big Data Mining of Pan-Cancer Clinical Trials.,https://irae.tanlab.org,irae.tanlab.org,high_linguistic_score
38330823,Deciphering the comprehensive knowledgebase landscape featuring infertility with IDDB Xtra.,https://mdl.shsmu.edu.cn/IDDB/and,mdl.shsmu.edu.cn,high_linguistic_score
38330823,Deciphering the comprehensive knowledgebase landscape featuring infertility with IDDB Xtra.,http://www.allostery.net/IDDB,www.allostery.net,high_linguistic_score
38331722,Passionfruit Genomic Database (PGD): a comprehensive resource for passionfruit genomics.,http://passionfruit.com.cn,passionfruit.com.cn,high_linguistic_score
38335225,CLAW: An automated Snakemake workflow for the assembly of chloroplast genomes from long-read data.,https://github.com/aaronphillips7493/CLAW,github.com,high_linguistic_score
38335248,CarbDisMut: database on neutral and disease-causing mutations in human carbohydrate-binding proteins.,https://web.iitm.ac.in/bioinfo2/carbdismut,web.iitm.ac.in,high_linguistic_score
38335311,SiteMine: Large-scale binding site similarity searching in protein structure databases.,https://uhh.de/naomi,uhh.de,high_linguistic_score
38336614,Incorporating functional annotation with bilevel continuous shrinkage for polygenic risk prediction.,https://github.com/styvon/PRSbils,github.com,high_linguistic_score
38337024,PanEffect: a pan-genome visualization tool for variant effects in maize.,https://github.com/Maize-Genetics-and-Genomics-Database/PanEffect,github.com,high_linguistic_score
38337024,PanEffect: a pan-genome visualization tool for variant effects in maize.,https://www.maizegdb.org/effect/maize/,www.maizegdb.org,high_linguistic_score
38337062,SpecieScan: semi-automated taxonomic identification of bone collagen peptides from MALDI-ToF-MS.,https://github.com/mesve/SpecieScan,github.com,high_linguistic_score
38341646,"mBARq: a versatile and user-friendly framework for the analysis of DNA barcodes from transposon insertion libraries, knockout mutants, and isogenic strain populations.",https://github.com/MicrobiologyETHZ/mbarq,github.com,high_linguistic_score
38341646,"mBARq: a versatile and user-friendly framework for the analysis of DNA barcodes from transposon insertion libraries, knockout mutants, and isogenic strain populations.",https://microbiomics.io/tools/mbarq-app,microbiomics.io,high_linguistic_score
38345567,SEPDB: a database of secreted proteins.,https://sysomics.com/SEPDB/,sysomics.com,high_linguistic_score
38345567,SEPDB: a database of secreted proteins.,https://sysomics.com/SEPDB/,sysomics.com,high_linguistic_score
38346683,CRISPR-COPIES: an in silico platform for discovery of neutral integration sites for CRISPR/Cas-facilitated gene integration.,https://biofoundry.web.illinois.edu/copies/,biofoundry.web.illinois.edu,high_linguistic_score
38346982,Crop-GPA: an integrated platform of crop gene-phenotype associations.,https://crop-gpa.aielab.net,crop-gpa.aielab.net,high_linguistic_score
38351208,"RiceProteomeDB (RPDB): a user-friendly database for proteomics data storage, retrieval, and analysis.",http://riceproteome.plantprofile.net/,riceproteome.plantprofile.net,high_linguistic_score
38351208,"RiceProteomeDB (RPDB): a user-friendly database for proteomics data storage, retrieval, and analysis.",https://github.com/dongu7610/Riceproteome,github.com,high_linguistic_score
38352916,Dyslexia Data Consortium Repository: A Data Sharing and Delivery Platform for Research.,https://www.dyslexiadata.org,www.dyslexiadata.org,high_linguistic_score
38355413,Torch-eCpG: a fast and scalable eQTM mapper for thousands of molecular phenotypes with graphical processing units.,https://github.com/kordk/torch-ecpg,github.com,high_linguistic_score
38365724,POSEIDON: Peptidic Objects SEquence-based Interaction with cellular DOmaiNs: a new database and predictor.,https://moreiralab.com/resources/poseidon/,moreiralab.com,high_linguistic_score
38365785,KINtaro: protein kinase-like database.,http://bioinfo.sggw.edu.pl/kintaro/,bioinfo.sggw.edu.pl,high_linguistic_score
38366803,scEVOLVE: cell-type incremental annotation without forgetting for single-cell RNA-seq data.,https://github.com/aimeeyaoyao/scEVOLVE,github.com,high_linguistic_score
38367445,Identifying potential ligand-receptor interactions based on gradient boosted neural network and interpretable boosting machine for intercellular communication analysis.,https://github.com/plhhnu/CellGiQ,github.com,high_linguistic_score
38367620,Alternative polyadenylation quantitative trait methylation mapping in human cancers provides clues into the molecular mechanisms of APA.,https://pancan-apaqtm-zju.shinyapps.io/pancanaQTM/,pancan-apaqtm-zju.shinyapps.io,high_linguistic_score
38371639,AlliumDB: a central portal for comparative and functional genomics in <i>Allium</i>.,https://allium.qau.edu.cn,allium.qau.edu.cn,high_linguistic_score
38371933,MLFLHMDA: predicting human microbe-disease association based on multi-view latent feature learning.,https://github.com/LiangzheZhang/MLFLHMDA_master,github.com,high_linguistic_score
38373745,Deciphering spatial domains from spatially resolved transcriptomics with Siamese graph autoencoder.,https://github.com/STOmics/SGAE/,github.com,high_linguistic_score
38374071,A resource database for protein kinase substrate sequence-preference motifs based on large-scale mass spectrometry data.,https://esbl.nhlbi.nih.gov/Databases/Kinase_Logos/,esbl.nhlbi.nih.gov,high_linguistic_score
38374071,A resource database for protein kinase substrate sequence-preference motifs based on large-scale mass spectrometry data.,https://esbl.nhlbi.nih.gov/Databases/Kinase_Logos/KinaseTree.html,esbl.nhlbi.nih.gov,high_linguistic_score
38374071,A resource database for protein kinase substrate sequence-preference motifs based on large-scale mass spectrometry data.,https://esbl.nhlbi.nih.gov/Databases/Kinase_Logos/KinasePredictor.html,esbl.nhlbi.nih.gov,high_linguistic_score
38376382,A validated pangenome-scale metabolic model for the <i>Klebsiella pneumoniae</i> species complex.,https://github.com/kelwyres/KpSC-pan-metabolic-model,github.com,high_linguistic_score
38376816,"PomBase: a Global Core Biodata Resource-growth, collaboration, and sustainability.",https://www.pombase.org,www.pombase.org,high_linguistic_score
38376816,"PomBase: a Global Core Biodata Resource-growth, collaboration, and sustainability.",https://globalbiodata.org/,globalbiodata.org,high_linguistic_score
38377393,Fast and scalable querying of eukaryotic linear motifs with gget elm.,https://github.com/pachterlab/gget,github.com,high_linguistic_score
38379334,Flu-CED: A comparative transcriptomics database of influenza virus-infected human and animal models.,https://flu.com-med.org.cn/,flu.com-med.org.cn,high_linguistic_score
38383060,preon: Fast and accurate entity normalization for drug names and cancer types in precision oncology.,https://github.com/ermshaua/preon/,github.com,high_linguistic_score
38385872,ChemMORT: an automatic ADMET optimization platform using deep learning and multi-objective particle swarm optimization.,https://cadd.nscc-tj.cn/deploy/chemmort/,cadd.nscc-tj.cn,high_linguistic_score
38385879,ABAG-docking benchmark: a non-redundant structure benchmark dataset for antibody-antigen computational docking.,https://github.com/Zhaonan99/Antibody-antigen-complex-structure-benchmark-dataset,github.com,high_linguistic_score
38388681,Continually adapting pre-trained language model to universal annotation of single-cell RNA-seq data.,https://github.com/aster-ww/CANAL-torch,github.com,high_linguistic_score
38389029,LASTU: A psycholinguistic search tool for Finnish lexical stimuli.,https://osf.io/j8v6b/,osf.io,high_linguistic_score
38391229,Metabolites of pathogenic microorganisms database (MPMdb) and its seed metabolite applications.,http://qyzhanglab.hzau.edu.cn/MPMdb/,qyzhanglab.hzau.edu.cn,high_linguistic_score
38395961,"""DompeKeys"": a set of novel substructure-based descriptors for efficient chemical space mapping, development and structural interpretation of machine learning models, and indexing of large databases.",https://dompekeys.exscalate.eu,dompekeys.exscalate.eu,high_linguistic_score
38406264,dbCRAF: a curated knowledgebase for regulation of radiation response in human cancer.,http://dbCRAF.xialab.info/,dbcraf.xialab.info,high_linguistic_score
38407280,Nanometa Live: a user-friendly application for real-time metagenomic data analysis and pathogen identification.,https://github.com/FOI-Bioinformatics/nanometa_live,github.com,high_linguistic_score
38411627,PlantFUNCO: Integrative Functional Genomics Database Reveals Clues into Duplicates Divergence Evolution.,https://rocesv.github.io/PlantFUNCO,rocesv.github.io,high_linguistic_score
38412834,Decomprolute is a benchmarking platform designed for multiomics-based tumor deconvolution.,http://pnnl-compbio.github.io/decomprolute,pnnl-compbio.github.io,high_linguistic_score
38413438,Elevated ITGA1 levels in type 2 diabetes: implications for cardiac function impairment.,http://proteomecentral.proteomexchange.org,proteomecentral.proteomexchange.org,high_linguistic_score
38418571,Machine learning driven web-based app platform for the discovery of monoamine oxidase B inhibitors.,https://mao-b-pred.streamlit.app/,mao-b-pred.streamlit.app,high_linguistic_score
38422081,Pro-SMP finder-A systematic approach for discovering small membrane proteins in prokaryotes.,http://cs.indstate.edu/pro-smp-finder,cs.indstate.edu,high_linguistic_score
38422352,ASACO: Automatic and Serial Analysis of CO-expression to discover gene modifiers with potential use in drug repurposing.,http://www.bioinfocabd.upo.es/asaco/,www.bioinfocabd.upo.es,high_linguistic_score
38425721,Data resource profile: the virtual international care homes trials archive (VICHTA).,http://www.virtualtrialsarchives.org,www.virtualtrialsarchives.org,high_linguistic_score
38426331,HIResist: a database of HIV-1 resistance to broadly neutralizing antibodies.,https://hiresist.ahc.umn.edu/,hiresist.ahc.umn.edu,high_linguistic_score
38426351,MetaCerberus: distributed highly parallelized HMM-based processing for robust functional annotation across the tree of life.,https://github.com/raw-lab/metacerberus,github.com,high_linguistic_score
38428272,Expectation maximisation pseudo labels.,https://github.com/moucheng2017/EMSSL,github.com,high_linguistic_score
38428997,AraLeTA: An Arabidopsis leaf expression atlas across diurnal and developmental scales.,https://regulatorynet.shinyapps.io/araleta/,regulatorynet.shinyapps.io,high_linguistic_score
38430745,CFViSA: A comprehensive and free platform for visualization and statistics in omics-data.,http://www.cloud.biomicroclass.com/en/CFViSA/,www.cloud.biomicroclass.com,high_linguistic_score
38431179,Miffi: Improving the accuracy of CNN-based cryo-EM micrograph filtering with fine-tuning and Fourier space information.,https://github.com/ando-lab/miffi,github.com,high_linguistic_score
38440907,Genebe.net: Implementation and validation of an automatic ACMG variant pathogenicity criteria assignment.,https://genebe.net,genebe.net,high_linguistic_score
38443821,tRigon: an R package and Shiny App for integrative (path-)omics data analysis.,https://cran.r-project.org/web/packages/tRigon,cran.r-project.org,high_linguistic_score
38443821,tRigon: an R package and Shiny App for integrative (path-)omics data analysis.,https://git-ce.rwth-aachen.de/labooratory-ai/trigon,git-ce.rwth-aachen.de,high_linguistic_score
38443821,tRigon: an R package and Shiny App for integrative (path-)omics data analysis.,https://labooratory.shinyapps.io/tRigon,labooratory.shinyapps.io,high_linguistic_score
