url,domain,resource_name,url_source
https://ror.org/04pfr1b11,ror.org,SWOT,recovered
https://donneespubliques.meteofrance.fr/,donneespubliques.meteofrance.fr,SWOT,recovered
https://iho.int/iho_pubs/CB/C-33/C-33_maree_simon_en.pdf,iho.int,SWOT,recovered
https://diffusion.shom.fr/donnees/references-verticales/references-altimetriques-maritimes-ram.html,diffusion.shom.fr,SWOT,recovered
https://candhis.cerema.fr/,candhis.cerema.fr,SWOT,recovered
https://iho.int/iho_pubs/CB/C-33/C-33_maree_simon_fr.pdf,iho.int,SWOT,recovered
http://www.coastaldynamics2013.fr/pdf_files/055_Filipot_Jean_Francois.pdf,www.coastaldynamics2013.fr,SWOT,recovered
https://hal.science/hal-00879930,hal.science,SWOT,recovered
https://data.shom.fr/,data.shom.fr,SWOT,recovered
https://oceanlyz.readthedocs.io/en/latest/index.html,oceanlyz.readthedocs.io,SWOT,recovered
https://oprlm.org,oprlm.org,OPM,original
https://github.com/MetazoaPhylogenomicsLab/FANTASIA,github.com,ProtTrans,original
https://github.com/agemagician/ProtTrans,github.com,ProtTrans,original
http://www.echinobase.org,www.echinobase.org,Xenopus model organism,original
https://www.xenbase.org/,www.xenbase.org,Xenopus model organism,original
http://eurisco.ecpgr.org,eurisco.ecpgr.org,European Search Catalogue for Plant Genetic Resources,original
http://www.xenbase.org/entry/zahn.do,www.xenbase.org,Xenopus,original
https://www.xenbase.org/entry/landmarks-table.do,www.xenbase.org,Xenopus,original
https://ror.org/00g0p6g84,ror.org,DGA,recovered
https://alphaknot.cent.uw.edu.pl/,alphaknot.cent.uw.edu.pl,AlphaKnot,original
https://www.surao.cz/wp-content/uploads/2023/09/TZ552_2021.pdf,www.surao.cz,DGR,recovered
http://www.catedraenresauco.com/,www.catedraenresauco.com,DGR,recovered
https://www-pub.iaea.org/MTCD/Publications/PDF/PUB1963_web.pdf,www-pub.iaea.org,DGR,recovered
https://www.ejp-eurad.eu/sites/default/files/2022-09/EURAD%20-%20D15.1%20ConCorD%20Initial%20SotA.pdf,www.ejp-eurad.eu,DGR,recovered
https://www.enresa.es/,www.enresa.es,DGR,recovered
https://www.miteco.gob.es/es/energia/nuclear/residuos/plan-general.html,www.miteco.gob.es,DGR,recovered
https://adsp.niagads.org/adsp&#x02010,adsp.niagads.org,Alzheimer's Disease Sequencing Project,recovered
https://www.niagads.org/genomics,www.niagads.org,Alzheimer's Disease Sequencing Project,recovered
https://varixam.niagads.org/,varixam.niagads.org,Alzheimer's Disease Sequencing Project,recovered
https://neurogenomics.wustl.edu/,neurogenomics.wustl.edu,Alzheimer's Disease Sequencing Project,recovered
https://gnomad.broadinstitute.org/downloads#v4,gnomad.broadinstitute.org,Alzheimer's Disease Sequencing Project,recovered
https://docs.genohub.org/data,docs.genohub.org,Alzheimer's Disease Sequencing Project,recovered
https://vmacdata.org/adsp&#x02010,vmacdata.org,Alzheimer's Disease Sequencing Project,recovered
https://dss.niagads.org/,dss.niagads.org,Alzheimer's Disease Sequencing Project,recovered
https://dss.niagads.org/datasets/ng00067/,dss.niagads.org,Alzheimer's Disease Sequencing Project,recovered
https://dss.niagads.org/open&#x02010,dss.niagads.org,Alzheimer's Disease Sequencing Project,recovered
https://www.heiporspectral.org,www.heiporspectral.org,Hyperspectral,original
https://docs.chinese-quartet.org/policies/data_submission_policy/,docs.chinese-quartet.org,Quartet,recovered
https://docs.chinese-quartet.org/policies/account_registration_policy/,docs.chinese-quartet.org,Quartet,recovered
https://docs.chinese-quartet.org/policies/data_request_policy/,docs.chinese-quartet.org,Quartet,recovered
https://docs.chinese-quartet.org/policies/reference_materials_policy/,docs.chinese-quartet.org,Quartet,recovered
https://chinese-quartet.org,chinese-quartet.org,Quartet,recovered
https://docs.chinese-quartet.org/getting_started/submit_data/,docs.chinese-quartet.org,Quartet,recovered
https://ror.org/05jmhh281,ror.org,Quartet,recovered
https://ror.org/013q1eq08,ror.org,Quartet,recovered
https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD043262,proteomecentral.proteomexchange.org,Quartet,recovered
https://ror.org/00yf3tm42,ror.org,Quartet,recovered
https://www.r-project.org,www.r-project.org,Quartet,recovered
https://www.rstudio.com/products/shiny/shiny-server/,www.rstudio.com,Quartet,recovered
https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001859,ngdc.cncb.ac.cn,Quartet,recovered
https://ngdc.cncb.ac.cn/bioproject/browse/PRJCA012423,ngdc.cncb.ac.cn,Quartet,recovered
https://www.nist.gov/programs-projects/genome-bottle,www.nist.gov,Quartet,recovered
https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD045065,proteomecentral.proteomexchange.org,Quartet,recovered
https://ror.org/00k642b80,ror.org,Quartet,recovered
https://ror.org/041sz8d87,ror.org,LLM,recovered
https://ror.org/00ntfnx83,ror.org,LLM,recovered
https://ClinicalTrials.gov/show/NCT04229004,ClinicalTrials.gov,PIONEER,recovered
https://trialdesign.org/one-page-shell.html#BTOX,trialdesign.org,PIONEER,recovered
https://biostatistics.mdanderson.org/ClinicalTrialConduct,biostatistics.mdanderson.org,PIONEER,recovered
http://www.bioinformatics.org/mdt/,www.bioinformatics.org,MDT,phase8_recovery
https://web.iitm.ac.in/bioinfo2/pronab/,web.iitm.ac.in,ProThermDB,original
https://precision.heart.org/duke-ninds,precision.heart.org,ARIC,original
https://github.com/kad-ecoli/pdc,github.com,PDC,original
https://pdc.cancer.gov,pdc.cancer.gov,PDC,original
https://iav-ppi.onrender.com/home,iav-ppi.onrender.com,IAV,original
http://leb.snu.ac.kr/amdb,leb.snu.ac.kr,AMDB,original
https://amdb.online,amdb.online,AMDB,original
https://www.jira-net.or.jp/publishing/files/jesra/JESRA_TR-0045_2018.pdf,www.jira-net.or.jp,Japan Agency for Medical Research and Development,recovered
https://www.amed.go.jp/pr/2017_seikasyu_03-02.html,www.amed.go.jp,Japan Agency for Medical Research and Development,recovered
https://www.jami.jp/wp-content/uploads/2019/09/amed_report.pdf,www.jami.jp,Japan Agency for Medical Research and Development,recovered
https://wspchs.org/,wspchs.org,World Database for Pediatric,phase8_recovery
https://bioexcel-cv19.bsc.es/#/,bioexcel-cv19.bsc.es,MDDB,original
https://covid.molssi.org/simulations/,covid.molssi.org,MDDB,original
https://mddb.nitrr.ac.in/,mddb.nitrr.ac.in,MDDB,original
https://mddbr.eu,mddbr.eu,MDDB,original
https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfmaude/search.cfm,www.accessdata.fda.gov,Manufacturer and User Facility Device Experience,phase8_recovery
http://sgi2.isprambiente.it/ithacaweb/Mappatura.aspx,sgi2.isprambiente.it,QUIN,recovered
https://doi.pangaea.de/10.1594/PANGAEA.934802,doi.pangaea.de,QUIN,recovered
https://nextstrain.org/community/saunderslab/WheatRust/PGT-marple,nextstrain.org,PGT,recovered
https://ror.org/01mhm6x57,ror.org,PGT,recovered
https://ror.org/0062dz060,ror.org,PGT,recovered
https://ror.org/01yab1r94,ror.org,PGT,recovered
https://githubcom/SaundersLab/marple,githubcom,PGT,recovered
https://ror.org/00wawdr98,ror.org,PGT,recovered
http://www.projetmandrillus.com/,www.projetmandrillus.com,DSLR,recovered
https://mediadive.dsmz.de,mediadive.dsmz.de,DSMZ,original
https://phagedive.dsmz.de,phagedive.dsmz.de,DSMZ,original
https://github.com/pirakd/DeepOrienter,github.com,D'or,original
http://www.delphinieae.online,www.delphinieae.online,POWO,original
https://www.sts.org/sts-national-database,www.sts.org,Adult Cardiac Surgery Database,phase8_recovery
https://github.com/ZengJiaxiong/Phosphorus-cycling-database,github.com,Phosphorus,original
https://www.who.int/news/item/04-04-2002-physical-inactivity-a-leading-cause-of-disease-and-disability-warns-who,www.who.int,eCoaching,recovered
https://www.medicalnewstoday.com/articles/how-many-steps-should-you-take-a-day#by-age,www.medicalnewstoday.com,eCoaching,recovered
https://scikit-learn.org/stable/supervised_learning.html,scikit-learn.org,eCoaching,recovered
https://www.accelerometry.eu/products/wearable-sensors/mox2/,www.accelerometry.eu,eCoaching,recovered
https://www.healthline.com/health/how-many-steps-a-day#How-many-steps-should-you-take-a-day,www.healthline.com,eCoaching,recovered
https://www.who.int/news-room/fact-sheets/detail/physical-activity,www.who.int,eCoaching,recovered
https://realpython.com/numpy-scipy-pandas-correlation-python/,realpython.com,eCoaching,recovered
https://www.communityaccessnetwork.org/how-many-steps-should-you-actually-take/,www.communityaccessnetwork.org,eCoaching,recovered
https://www.who.int/data/gho/data/themes/noncommunicable-diseases,www.who.int,eCoaching,recovered
http://bio-comp.org.cn/llpsdbv2,bio-comp.org.cn,LLPSDB,original
https://fuzdb.org,fuzdb.org,LLPSDB,original
https://hub.arcgis.com/datasets/065e40f79b784848b403130234d95a1e_5?geometry=-97.326%2C43.445%2C-96.019%2C43.619&#x00026,hub.arcgis.com,DSM,recovered
http://hub.arcgis.com/datasets/6c679d2949544274aee3bee8182c5611_0?geometry=-84.608%2C29.432%2C-78.802%2C30.265&#x00026,hub.arcgis.com,DSM,recovered
https://www.cambridgema.gov/GIS/gisdatadictionary/Basemap/BASEMAP_Buildings.aspx,www.cambridgema.gov,DSM,recovered
https://hub.arcgis.com/datasets/0d43652d038a4a0dbca68f0501151bb0_0,hub.arcgis.com,DSM,recovered
https://maps.semcog.org/BuildingFootprints,maps.semcog.org,DSM,recovered
http://hub.arcgis.com/datasets/dbe64a71897e4982934dbd7637d576d5_0?geometry=-91.204%2C43.336%2C-87.378%2C44.031,hub.arcgis.com,DSM,recovered
http://hub.arcgis.com/datasets/1b6a5a2ef1b34c28950c4e720e8d7a3d_0,hub.arcgis.com,DSM,recovered
https://data.austintexas.gov/browse?q=footprint&#x00026,data.austintexas.gov,DSM,recovered
https://global-surface-water.appspot.com/,global-surface-water.appspot.com,DSM,recovered
https://urban-tep.eu/puma/tool/?id=574795484&#x00026,urban-tep.eu,DSM,recovered
https://sedac.ciesin.columbia.edu/data/set/groads-global-roads-open-access-v1/data-download,sedac.ciesin.columbia.edu,DSM,recovered
http://hub.arcgis.com/datasets/23e5f3506f034c3d99b84e54fce51584_11,hub.arcgis.com,DSM,recovered
https://data.WorldBank.org,data.WorldBank.org,DSM,recovered
https://data.cityofchicago.org/Buildings/Building-Footprints-current-/hz9b-7nh8,data.cityofchicago.org,DSM,recovered
http://datacabq.opendata.arcgis.com/datasets/e65e375b680345e0b21fa7585d83ce9c_0?uiTab=table,datacabq.opendata.arcgis.com,DSM,recovered
http://earthenginepartners.appspot.com/science-2013-global-forest,earthenginepartners.appspot.com,DSM,recovered
https://data.sfgov.org/Housing-and-Buildings/Building-Footprints-File-Geodatabase-Format-/asx6-3trm,data.sfgov.org,DSM,recovered
https://hub.arcgis.com,hub.arcgis.com,DSM,recovered
https://hub.arcgis.com/datasets/e65e375b680345e0b21fa7585d83ce9c_0,hub.arcgis.com,DSM,recovered
http://hub.arcgis.com/datasets/ee83a3518a7249fda22866117463de3f_0?page=10,hub.arcgis.com,DSM,recovered
https://hub.arcgis.com/datasets/bac045c94c144838a7e65fbcf7aa939c_0?page=1532,hub.arcgis.com,DSM,recovered
http://opendata.dc.gov/datasets?q=3d&#x00026,opendata.dc.gov,DSM,recovered
http://hub.arcgis.com/datasets/beefad4ecf334b43b883123a72bf86b7_0,hub.arcgis.com,DSM,recovered
https://earthdata.nasa.gov/earth-observation-data,earthdata.nasa.gov,DSM,recovered
http://hub.arcgis.com/datasets/7e577a14c83f4d83a6b58657c48027da_0/data?geometry=-105.502%2C40.489%2C-104.343%2C40.671,hub.arcgis.com,DSM,recovered
https://mdc.maps.arcgis.com/home/item.html?id=ab4d3a61e60c441bbfc1098d701fc991,mdc.maps.arcgis.com,DSM,recovered
http://hub.arcgis.com/datasets/d68b0defa057465db7167d9260c90ad9_0,hub.arcgis.com,DSM,recovered
https://egis3.lacounty.gov/dataportal/2016/11/03/countywide-building-outlines-2014-update-public-domain-release/,egis3.lacounty.gov,DSM,recovered
http://hub.arcgis.com/datasets/b5bbaf4fef6e4b59b8214ccaa17b8331_0,hub.arcgis.com,DSM,recovered
https://data.cityofnewyork.us/Housing-Development/Building-Footprints/nqwf-w8eh,data.cityofnewyork.us,DSM,recovered
http://hub.arcgis.com/datasets/61e3bf9f7da143b3b87e17dabe5b0c52_0,hub.arcgis.com,DSM,recovered
http://boston.maps.arcgis.com/home/item.html?id=c423eda7a64b49c98a9ebdf5a6b7e135,boston.maps.arcgis.com,DSM,recovered
http://hub.arcgis.com/datasets/d00d7cffefd6466086dcfc7202f185f4_0/data?orderBy=MEDIAN_HGT&#x00026,hub.arcgis.com,DSM,recovered
https://land.copernicus.eu,land.copernicus.eu,DSM,recovered
https://amap.com/,amap.com,DSM,recovered
https://legumefederation.org,legumefederation.org,LIS,original
https://legumeinfo.org,legumeinfo.org,LIS,original
https://peanutbase.org,peanutbase.org,LIS,original
https://soybase.org,soybase.org,LIS,original
http://biocc.hrbmu.edu.cn/ACT/,biocc.hrbmu.edu.cn,ACT,original
http://xteam.xbio.top/ACT/,xteam.xbio.top,ACT,original
https://github.com/tsobahytm/CACSV/tree/main/dataset,github.com,ACSV,original
https://aodb.idruglab.cn/,aodb.idruglab.cn,antioxidant database,original
https://gardian.bigdata.cgiar.org/#/about,gardian.bigdata.cgiar.org,ESA,recovered
https://www.cia.gov/library/publications/the-world-factbook/index.html,www.cia.gov,ESA,recovered
https://journals.plos.org/plosone/s/file?id=ba62/PLOSOne_formatting_sample_title_authors_affiliations.pdf,journals.plos.org,ESA,recovered
http://eol.jsc.nasa.gov/sseop/clickmap/,eol.jsc.nasa.gov,ESA,recovered
https://insitu.copernicus.eu/,insitu.copernicus.eu,ESA,recovered
http://eros.usgs.gov/#,eros.usgs.gov,ESA,recovered
http://journals.plos.org/plosone/s/data-availability,journals.plos.org,ESA,recovered
https://journals.plos.org/plosone/s/submission-guidelines#loc-laboratory-protocols,journals.plos.org,ESA,recovered
http://earthobservatory.nasa.gov/,earthobservatory.nasa.gov,ESA,recovered
https://journals.plos.org/plosone/s/file?id=wjVg/PLOSOne_formatting_sample_main_body.pdf,journals.plos.org,ESA,recovered
http://viewer.nationalmap.gov/viewer/,viewer.nationalmap.gov,ESA,recovered
http://journals.plos.org/plosone/s/supporting-information.&#x000a0,journals.plos.org,ESA,recovered
https://pacev2.apexcovantage.com/,pacev2.apexcovantage.com,ESA,recovered
http://journals.plos.org/plosone/s/file?id=7c09/content-permission-form.pdf,journals.plos.org,ESA,recovered
https://worldcereal-rdm.geo-wiki.org,worldcereal-rdm.geo-wiki.org,ESA,recovered
https://www.cia.gov/library/publications/cia-maps-publications/index.html,www.cia.gov,ESA,recovered
http://journals.plos.org/plosone/s/data-availability#loc-unacceptable-data-access-restrictions,journals.plos.org,ESA,recovered
http://www.naturalearthdata.com/,www.naturalearthdata.com,ESA,recovered
http://journals.plos.org/plosone/s/data-availability#loc-recommended-repositories,journals.plos.org,ESA,recovered
https://plos.org/protocols?utm_medium=editorial-email&#x00026,plos.org,ESA,recovered
http://journals.plos.org/plosone/s/licenses-and-copyright,journals.plos.org,ESA,recovered
https://docs.digitalearthafrica.org/en/latest/data_specs/Cropland_extent_specs.html#Data-Access,docs.digitalearthafrica.org,ESA,recovered
https://www.editorialmanager.com/pone/,www.editorialmanager.com,ESA,recovered
http://landsat.visibleearth.nasa.gov/,landsat.visibleearth.nasa.gov,ESA,recovered
http://www.editorialmanager.com/pone/,www.editorialmanager.com,ESA,recovered
https://link.springer.com/bookseries/8901,link.springer.com,ECMO,original
https://www.biomedcentral.com/collections/annualupdate2023,www.biomedcentral.com,ECMO,original
https://portal.imaging.datacommons.cancer.gov/explore/filters/?analysis_results_id=BAMF-AIMI-Annotations,portal.imaging.datacommons.cancer.gov,Digital Imaging and Communications in Medicine,recovered
http://cancergenome.nih.gov/,cancergenome.nih.gov,Digital Imaging and Communications in Medicine,recovered
https://ror.org/03v6m3209,ror.org,Digital Imaging and Communications in Medicine,recovered
https://ror.org/04b6nzv94,ror.org,Digital Imaging and Communications in Medicine,recovered
https://github.com/tbalius/teb_docking_test_sets,github.com,DOCK,original
https://csg.sph.umich.edu/willer/public/lipids2017/,csg.sph.umich.edu,LDL,recovered
https://csg.sph.umich.edu/willer/public/lipids2008/,csg.sph.umich.edu,LDL,recovered
https://csg.sph.umich.edu/willer/public/glgc-lipids2021/,csg.sph.umich.edu,LDL,recovered
http://www.lipidgenetics.org/,www.lipidgenetics.org,LDL,recovered
https://csg.sph.umich.edu/willer/public/glgc-lipids2021/results/sex_and_ancestry_specific_summary_stats,csg.sph.umich.edu,LDL,recovered
https://csg.sph.umich.edu/willer/public/lipids2010/,csg.sph.umich.edu,LDL,recovered
http://www.lipidgenetics.org/#data-downloads-title,www.lipidgenetics.org,LDL,recovered
https://csg.sph.umich.edu/willer/public/lipids2013/,csg.sph.umich.edu,LDL,recovered
https://csg.sph.umich.edu/willer/public/glgc-lipids2021/results/sex_specific_summary_stats,csg.sph.umich.edu,LDL,recovered
https://daard.dainst.org,daard.dainst.org,Digital Atlas of Ancient Rare Diseases,original
https://mortality-within-90days-cgp.shinyapps.io/mortality_treatment_20250130/,mortality-within-90days-cgp.shinyapps.io,ECoG,original
http://139.224.212.120:18095/,139.224.212.120:18095,a knowledge graph-based,original
http://yangbiolab.cn:8501/,yangbiolab.cn:8501,a knowledge graph-based,original
https://github.com/statsleelab/gauss,github.com,Winner,original
https://statsleelab.github.io/gauss/,statsleelab.github.io,Winner,original
https://www.cdc.gov/nchs/nhanes/index.htm,www.cdc.gov,PFOS,recovered
https://ror.org/03sbhge02,ror.org,PFOS,recovered
https://wwwn.cdc.gov/nchs/data/nhanes/survey_contents.pdf,wwwn.cdc.gov,PFOS,recovered
https://gco.iarc.fr/today/en,gco.iarc.fr,PFOS,recovered
https://wwwn.cdc.gov/nchs/nhanes/Default.aspx,wwwn.cdc.gov,PFOS,recovered
https://ror.org/04h9pn542,ror.org,PFOS,recovered
https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/MCQ_J.htm#MCQ230a,wwwn.cdc.gov,PFOS,recovered
http://www.phageonehealth.cn:9000/ESKtides,www.phageonehealth.cn:9000,ESKtides,original
https://tripod-llm.vercel.app/,tripod-llm.vercel.app,TRIPOD,original
https://ror.org/0532wcf75,ror.org,AODV,recovered
http://www.oxfordjournals.org/nar/database/c/,www.oxfordjournals.org,UNITE,original
https://academic.oup.com/nar,academic.oup.com,UNITE,original
https://unite.ut.ee,unite.ut.ee,UNITE,original
https://archive.org/details/stackexchange,archive.org,Q&A,recovered
https://journals.plos.org/plosone/s/file?id=ba62/PLOSOne_formatting_sample_title_authors_affiliations.pdf,journals.plos.org,Q&A,recovered
https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029457963&#x00026,www.scopus.com,Q&A,recovered
http://journals.plos.org/plosone/s/data-availability,journals.plos.org,Q&A,recovered
https://journals.plos.org/plosone/s/submission-guidelines#loc-laboratory-protocols,journals.plos.org,Q&A,recovered
https://journals.plos.org/plosone/s/file?id=wjVg/PLOSOne_formatting_sample_main_body.pdf,journals.plos.org,Q&A,recovered
https://pacev2.apexcovantage.com/,pacev2.apexcovantage.com,Q&A,recovered
https://stackexchange.com/,stackexchange.com,Q&A,recovered
http://statwww.epfl.ch/davison/BMA/,statwww.epfl.ch,Q&A,recovered
http://journals.plos.org/plosone/s/data-availability#loc-unacceptable-data-access-restrictions,journals.plos.org,Q&A,recovered
http://journals.plos.org/plosone/s/data-availability#loc-recommended-repositories,journals.plos.org,Q&A,recovered
http://arxiv.org/abs/1204.3890,arxiv.org,Q&A,recovered
https://plos.org/protocols?utm_medium=editorial-email&#x00026,plos.org,Q&A,recovered
https://meta.stackexchange.com/questions/274461/should-we-have-a-badge-for-users-pointing-out-relevant-related-questions?noredirect=1&#x00026,meta.stackexchange.com,Q&A,recovered
https://www.editorialmanager.com/pone/,www.editorialmanager.com,Q&A,recovered
http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.201.9282%5Cnhttp://www.citeulike.org/group/1702/article/1632918,citeseerx.ist.psu.edu,Q&A,recovered
https://aureowiki.med.uni-greifswald.de/Main_Page,aureowiki.med.uni-greifswald.de,Importance</h4><i,recovered
https://ioa.cancer.gov,ioa.cancer.gov,AOD,original
https://friendsofcancerresearch.org/ctdna/,friendsofcancerresearch.org,American Association for Cancer Research,recovered
http://cancerdiscovery.aacrjournals.org/,cancerdiscovery.aacrjournals.org,American Association for Cancer Research,recovered
https://genie.cbioportal.org,genie.cbioportal.org,American Association for Cancer Research,recovered
https://www.synapse.org/#!Synapse:syn24179663,www.synapse.org,American Association for Cancer Research,recovered
https://www.genomenexus.org,www.genomenexus.org,American Association for Cancer Research,recovered
https://www.aacr.org/wp-content/uploads/2019/11/GENIE_New_Participant_Criteria.pdf,www.aacr.org,American Association for Cancer Research,recovered
https://sagebionetworks.org,sagebionetworks.org,American Association for Cancer Research,recovered
https://www.aacr.org/professionals/research/aacr-project-genie/the-aacr-project-genie-biopharma-collaborative-bpc/bpc-nsclc-2&#x02013,www.aacr.org,American Association for Cancer Research,recovered
https://genie.cbioportal.org/study/summary?id=nsclc_public_genie_bpc,genie.cbioportal.org,American Association for Cancer Research,recovered
https://ecog-acrin.org/trials/nci-match-eay131,ecog-acrin.org,American Association for Cancer Research,recovered
https://www.synapse.org/#!Synapse:syn7222066/wiki/,www.synapse.org,American Association for Cancer Research,recovered
https://www.synapse.org/#!Synapse:syn3380222,www.synapse.org,American Association for Cancer Research,recovered
https://repo-prod.prod.sagebase.org/repo/v1/doi/locate?id=syn27056697&#x00026,repo-prod.prod.sagebase.org,American Association for Cancer Research,recovered
http://prodata.swmed.edu/DPAM-pfam/,prodata.swmed.edu,Evolutionary Classification of Protein Domains,original
http://prodata.swmed.edu/DrugDomain/,prodata.swmed.edu,Evolutionary Classification of Protein Domains,original
https://github.com/CongLabCode/DPAM,github.com,Evolutionary Classification of Protein Domains,original
https://github.com/Jsauce5p/DPAM/tree/dpam_ai,github.com,Evolutionary Classification of Protein Domains,original
https://github.com/kirmedvedev/DrugDomain,github.com,Evolutionary Classification of Protein Domains,original
https://www.j-cird.or.jp/cms/wp-content/uploads/2022/03-JCS2022_Azuma.pdf,www.j-cird.or.jp,JAPAN Critical Limb Ischemia Database,recovered
https://www.hydrosheds.org/hydrosheds-v2,www.hydrosheds.org,HydroSHEDS,recovered
https://www.hydrosheds.org/hydroatlas,www.hydrosheds.org,HydroSHEDS,recovered
https://wlwb.ca/,wlwb.ca,HydroSHEDS,recovered
https://legacy.winnipeg.ca/waterandwaste/dept/waterdemand.stm,legacy.winnipeg.ca,HydroSHEDS,recovered
https://www.environnement.gouv.qc.ca/eau/potable/production/,www.environnement.gouv.qc.ca,HydroSHEDS,recovered
https://novascotia.ca/nse/water/drinking.water.asp,novascotia.ca,HydroSHEDS,recovered
https://web43.gov.mb.ca/Html5Viewer/Index.html?viewer=wallasExt.wallas&#x00026,web43.gov.mb.ca,HydroSHEDS,recovered
https://catalogue.data.gov.bc.ca/dataset/water-rights-licences-public,catalogue.data.gov.bc.ca,HydroSHEDS,recovered
https://www.wsask.ca/permits-approvals/water-allocation/,www.wsask.ca,HydroSHEDS,recovered
https://cmquebec.qc.ca/wp-content/uploads/2020/07/2020-07_Portrait_BVPE-CMQ_vf-WEB.pdf,cmquebec.qc.ca,HydroSHEDS,recovered
https://geo.sac-isc.gc.ca/ciir-riim/ciir_riim_en.html,geo.sac-isc.gc.ca,HydroSHEDS,recovered
https://gnb.socrata.com/Geographic-Data/Protected-Watersheds-Bassins-versants-prot-g-s/uuey-4g2f,gnb.socrata.com,HydroSHEDS,recovered
https://geoscan.nrcan.gc.ca/starweb/geoscan/servlet.starweb?path=geoscan/fulle.web&#x00026,geoscan.nrcan.gc.ca,HydroSHEDS,recovered
https://fnp-ppn.aadnc-aandc.gc.ca/fnp/Main/index.aspx?lang=eng,fnp-ppn.aadnc-aandc.gc.ca,HydroSHEDS,recovered
https://mvlwb.com/,mvlwb.com,HydroSHEDS,recovered
https://www2.gnb.ca/content/gnb/en/services/services_renderer.2935.Watercourse_and_Wetland_Alteration_Permit_.html,www2.gnb.ca,HydroSHEDS,recovered
https://jblindsay.github.io/ghrg/pubs/LindsayGISRUK2014.pdf,jblindsay.github.io,HydroSHEDS,recovered
https://geospatial.alberta.ca/titan/rest/services/environment/water_allocation_disturbance/MapServer,geospatial.alberta.ca,HydroSHEDS,recovered
https://collaboration.cmc.ec.gc.ca/cmc/hydrometrics/www/HydrometricNetworkBasinPolygons/,collaboration.cmc.ec.gc.ca,HydroSHEDS,recovered
https://catalogue.data.gov.bc.ca/dataset/community-watersheds-current,catalogue.data.gov.bc.ca,HydroSHEDS,recovered
https://gnl.maps.arcgis.com/apps/webappviewer/index.html?id=8f9cddf172014b8d89eaa118bdfdfb40,gnl.maps.arcgis.com,HydroSHEDS,recovered
https://ror.org/00ysfqy60,ror.org,HydroSHEDS,recovered
https://slwb.com/,slwb.com,HydroSHEDS,recovered
https://ror.org/04901nj56,ror.org,HydroSHEDS,recovered
https://data.ontario.ca/dataset/permit-to-take-water,data.ontario.ca,HydroSHEDS,recovered
https://www.inuvwb.ca/register,www.inuvwb.ca,HydroSHEDS,recovered
https://open.yukon.ca/data/datasets/water-licences-0,open.yukon.ca,HydroSHEDS,recovered
https://glwb.com/,glwb.com,HydroSHEDS,recovered
https://www.nwb-oen.ca/content/public-registry,www.nwb-oen.ca,HydroSHEDS,recovered
https://www.gov.nl.ca/ecc/waterres/gis/gis/,www.gov.nl.ca,HydroSHEDS,recovered
http://www.gutrhythm.com/public_database,www.gutrhythm.com,InceptionTime,original
https://www.hplccolumns.org/,www.hplccolumns.org,QSRR,original
https://www.oecd-ilibrary.org/social-issues-migration-health/elderly-population/indicator/english_8d805ea1-en,www.oecd-ilibrary.org,WOS,recovered
http://www.bioinformatics.bbsrc.ac.uk/projects/fastqc,www.bioinformatics.bbsrc.ac.uk,DIAMOND,recovered
https://bailab.siais.shanghaitech.edu.cn/services/crbn-subslib,bailab.siais.shanghaitech.edu.cn,PPI,original
https://bailab.siais.shanghaitech.edu.cn/services/ppi-miner,bailab.siais.shanghaitech.edu.cn,PPI,original
https://github.com/Wang-Lin-boop/PPI-Miner,github.com,PPI,original
https://ppihotspot.limlab.dnsalias.org,ppihotspot.limlab.dnsalias.org,PPI,original
https://github.com/kanak02/MOEDO,github.com,IGD,original
http://www.geneontology.org,www.geneontology.org,IGF1,recovered
https://david.ncifcrf.gov/,david.ncifcrf.gov,IGF1,recovered
https://bioinfogp.cnb.csic.es/tools/venny/,bioinfogp.cnb.csic.es,IGF1,recovered
https://genetics.opentargets.org/variant/11_2160994_A_T,genetics.opentargets.org,IGF2,recovered
https://genetics.opentargets.org/variant/11_2147784_A_G,genetics.opentargets.org,IGF2,recovered
https://storage.googleapis.com/gtex_analysis_v8/rna_seq_data/GTEx_Analysis_2017-06-05_v8_RNASeQCv1.1.9_gene_tpm.gct.gz,storage.googleapis.com,IGF2,recovered
http://bio-web1.nscc-gz.cn/app/sprof-go,bio-web1.nscc-gz.cn,predictor,original
https://github.com/Zhenj-Nie/MFPINC,github.com,predictor,original
https://github.com/biomed-AI/SPROF-GO,github.com,predictor,original
http://pubchem.ncbi.nlm.nih.gov,pubchem.ncbi.nlm.nih.gov,PUG-REST,original
http://www.ciipro.rutgers.edu,www.ciipro.rutgers.edu,PUG-REST,original
https://pubchem.ncbi.nlm.nih.gov,pubchem.ncbi.nlm.nih.gov,PUG-REST,original
https://www.epa.gov/indoor-air-quality-iaq/volatile-organic-compounds-impact-indoor-air-quality,www.epa.gov,TVOC,recovered
https://ror.org/05sz9gw20,ror.org,TVOC,recovered
