publication_id,title,abstract,predicted_label,confidence,v2_positive,pycaret_prediction,pycaret_score,pycaret_positive,union_positive,pmid,ling_score,ling_evidence,ling_has_intro_pattern,ling_has_title_pattern,ling_has_url,ling_impl_keywords,ling_usage_keywords,setfit_prediction,setfit_confidence,confidence_tier,prediction_label,inclusion_reason
36808730.0,Genes4Epilepsy: An epilepsy gene resource.,"<h4>Objective</h4>""How many epilepsy genes are there?"" is a frequently asked question. We sought to (1) provide a curated list of genes that cause monogenic epilepsies, and (2) compare and contrast epilepsy gene panels from multiple sources.<h4>Methods</h4>We compared genes included on the epilepsy panels (as of July 29, 2022) of four clinical diagnostic providers: Invitae, GeneDx, Fulgent Genetics, and Blueprint Genetics; and two research resources: PanelApp Australia and ClinGen. A master list of all unique genes was supplemented by additional genes identified via PubMed searches up until August 15, 2022, using the search terms ""genetics"" AND/OR ""epilepsy"" AND/OR ""seizures"". Evidence supporting a monogenic role for all genes was manually reviewed; those with limited or disputed evidence were excluded. All genes were annotated according to inheritance pattern and broad epilepsy phenotype.<h4>Results</h4>The comparison of genes included on epilepsy clinical panels revealed high heterogeneity in both number of genes (range: 144-511) and content. Just 111 genes (15.5%) were included on all four clinical panels. Subsequent manual curation of all ""epilepsy genes"" identified >900 monogenic etiologies. Almost 90% of genes were associated with developmental and epileptic encephalopathies. By comparison only 5% of genes were associated with monogenic causes of ""common epilepsies"" (i.e., generalized and focal epilepsy syndromes). Autosomal recessive genes were most frequent (56% of genes); however, this varied according to the associated epilepsy phenotype(s). Genes associated with common epilepsy syndromes were more likely to be dominantly inherited and associated with multiple epilepsy types.<h4>Significance</h4>Our curated list of monogenic epilepsy genes is publicly available: github.com/bahlolab/genes4epilepsy and will be regularly updated. This gene resource can be utilized to target genes beyond those included on clinical gene panels, for gene enrichment methods and candidate gene prioritization. We invite ongoing feedback and contributions from the scientific community via genes4-epilepsy@unimelb.edu.au.",bio-resource,0.9921881,1,0,0.5867,0,1,36808730,1.0,title_pattern,False,True,False,0,0,0,0.36279628,low,USAGE,v2_classifier_positive
40488200.0,The Lithuanian Stroke Database: selection of national stroke care performance measures.,"<h4>Introduction</h4>The Lithuanian Stroke Database (StrokeLT) aims to automate data collection and key performance indicator (KPI) monitoring across all stroke-ready hospitals, addressing the limitations of manual processes and facilitating evidence-based improvements in stroke care nationwide. This publication outlines the selection process and target values of the KPIs designed to standardise and enhance stroke care quality in Lithuania.<h4>Study population</h4>The database will include all adult patients diagnosed with stroke or transient ischemic attack (TIA), admitted to Lithuanian stroke-ready hospitals, encompassing approximately 9,582 annual stroke and 1,899 TIA admissions based on 2023 data. The database will ensure comprehensive national coverage by integrating data from stroke centres via a centralised electronic health record system.<h4>Main variables</h4>A total of 53 KPIs were selected through a multi-stage Delphi process involving national experts and guided by international standards. These KPIs include 44 process metrics, such as timeliness metrics, early rehabilitation, and availability of secondary prevention, as well as 8 outcome metrics, including functional recovery, completion of a patient feedback survey and mortality. This framework enables comprehensive monitoring across all stages of patient care, as well as incorporating valuable patient feedback.<h4>Conclusion</h4>The Lithuanian Stroke Database establishes a standardised automated framework for monitoring stroke care using 53 KPIs, selected through a multi-stage Delphi process involving all relevant stakeholders.",bio-resource,0.5369786,1,0,0.5867,0,1,40488200,1.0,title_pattern,False,True,False,0,0,0,0.36247948,low,USAGE,v2_classifier_positive
39820688.0,"Microcontaminants and microplastics in water from the textile sector: a review and a database of physicochemical properties, use in the textile process, and ecotoxicity data for detected chemicals.","Microcontaminants (MCs) and microplastics (MPs) originating from the textile sector are today receiving a great deal of attention due to potential environmental concerns. Environmental pressures and impacts related to the textile system include not only the use of resources (<i>e.g.</i>, water) but also the release of a wide variety of pollutants. This review's main objective is to highlight the presence of textile MCs and MPs in water, in their full path from textile factories (from raw materials to the final product) to wastewater treatment plants (WWTPs), and finally to the receiving surface waters. Their environmental fate and ecotoxicity were also addressed. Overall, more than 500 compounds were found, many of which are so called ""contaminants of environmental concern"" such as per- and polyfluoroalkyl substances (PFAS) and alkylphenol compounds. A database of physicochemical properties, ecotoxicity, and place of detection (specific textile process, WWTP, surface water or sediment) (classification by several international agencies) was compiled for the chemical detected. Preliminary risk assessment was conducted for those MCs for which the reported environmental concentrations exceeded the Predicted No Effect Concentration (PNEC). These chemicals were some nonylphenols, nonylphenol ethoxylates and organophosphate esters. Among MPs, polyester and nylon fibres were the most abundant. The highest concentration of MPs was reported in sludge (about 1.4 × 10<sup>6</sup> MPs per kg) compared to wastewater and surface water which showed MP concentrations at least two orders of magnitude lower. The role of transboundary contamination due to the release of chemicals from imported textile products was also assessed.",bio-resource,0.955039,1,0,0.5867,0,1,39820688,1.0,title_pattern,False,True,False,0,0,0,0.36144662,low,USAGE,v2_classifier_positive
35705560.0,Clinical sequencing of soft tissue and bone sarcomas delineates diverse genomic landscapes and potential therapeutic targets.,"The genetic, biologic, and clinical heterogeneity of sarcomas poses a challenge for the identification of therapeutic targets, clinical research, and advancing patient care. Because there are > 100 sarcoma subtypes, in-depth genetic studies have focused on one or a few subtypes. Herein, we report a comparative genetic analysis of 2,138 sarcomas representing 45 pathological entities. This cohort is prospectively analyzed using targeted sequencing to characterize subtype-specific somatic alterations in targetable pathways, rates of whole genome doubling, mutational signatures, and subtype-agnostic genomic clusters. The most common alterations are in cell cycle control and TP53, receptor tyrosine kinases/PI3K/RAS, and epigenetic regulators. Subtype-specific associations include TERT amplification in intimal sarcoma and SWI/SNF alterations in uterine adenosarcoma. Tumor mutational burden, while low compared to other cancers, varies between and within subtypes. This resource will improve sarcoma models, motivate studies of subtype-specific alterations, and inform investigations of genetic factors and their correlations with treatment response.",bio-resource,0.9381246,1,1,0.7466,1,1,35705560,0.0,none,False,False,False,0,0,0,0.361269,low,USAGE,v2_classifier_positive
36305425.0,Driving quality improvement through better data: The story of New Zealand's radiation oncology collection.,"Aotearoa/New Zealand is one of the first nations in the world to develop a comprehensive, high-quality collection of radiation therapy data (the Radiation Oncology Collection, ROC) that is able to report on treatment delivery by health region, patient demographics and service provider. This has been guided by radiation therapy leaders, who have been instrumental in overseeing the establishment of clear and robust data definitions, a centralised database and outputs delivered via an online tool. In this paper, we detail the development of the ROC, provide examples of variation in practice identified from the ROC and how these changed over time, then consider the ramifications of the ROC in the wider context of cancer care quality improvement. In addition to a review of relevant literature, primary data were sourced from the ROC on radiation therapy provided nationally in New Zealand between 2017 and 2020. The total intervention rate, number of fractions and doses are reported for select cancers by way of examples of national variation in practice. Results from the ROC have highlighted areas of treatment variation and have prompted increased uptake of hypofractionation for curative prostate and breast cancer treatment and for palliation of bone metastases. Future development of the ROC will increase its use for quality improvement and ultimately link to a real time cancer services database.",bio-resource,0.83856833,1,1,0.7466,1,1,36305425,0.0,none,False,False,False,0,0,0,0.36002788,low,USAGE,v2_classifier_positive
39540839.0,To use or not to use: ERIC database for medical education research.,"<h4>Introduction</h4>Bibliographic databases are essential research tools. In medicine, key databases are MEDLINE/PubMed, Embase, and Cochrane Central (MEC). In education, the Education Resource Information Center (ERIC) is a major database. Medical education, situated between medicine and education, has no dedicated database of its own. Many medical education researchers use MEC, some use ERIC and some do not.<h4>Methods</h4>We performed a descriptive analysis using search strategies to retrieve medical education references from MEC and ERIC. ERIC references which were duplicates with MEC references were removed. Unique ERIC references were tallied.<h4>Results</h4>Between 1977 and 2022, MEC has 359,354 unique references relevant to medical education. ERIC provided 3925 unique references for the same period, all of which would be missed by searching only MEC. The mean unique ERIC medical education references per year for all 46 years is 85 (<i>SD</i> = ±29), or 119 (<i>SD</i> = ±15) for the last 10 years from 2013 to 2022.<h4>Conclusion</h4>ERIC consistently offered a small yet significant number of unique references relevant to medical education for decades. We recommend the use of ERIC for medical education research when comprehensive literature searches are required, such as in systematic reviews, scoping reviews, evidence synthesis, or guideline development.",bio-resource,0.9258876,1,0,0.5867,0,1,39540839,1.0,title_pattern,False,True,False,0,0,0,0.35990125,low,USAGE,v2_classifier_positive
39224509.0,A shotgun proteomic dataset of human mucosal-associated invariant T cells.,"Mucosal-associated invariant T (MAIT) cells represent a unique unconventional T cell population important in eliciting immunomodulatory responses in a range of diseases, including infectious diseases, autoimmunity and cancer. This innate-like T cell subset predominantly express CD8 in humans. Unlike conventional CD8<sup>+</sup> T cells, which recognize peptide antigen presented by polymorphic major histocompatibility complex (MHC) molecules, MAIT cells are restricted by MR1, a non-polymorphic antigen-presenting molecule widely expressed in multiple tissues. Thus, identification of proteomic signature of MAIT cells in relation to conventional T cells is pivotal in understanding it's specific functional characteristics. The high-resolution dataset presents here comprehensively describes and compare the whole cell proteomes of MAIT (TCRVα7.2<sup>+</sup>CD161<sup>+</sup>) and conventional/non-MAIT T cells (TCR Vα7.2<sup>-</sup>CD161<sup>-</sup>) in humans. The dataset was generated using the proteomic samples prepared from matched T cell subsets sorted from peripheral blood mononuclear cells (PBMC) of three healthy volunteers. Peptides obtained from trypsin-digested cell lysates were analysed using Data-Dependent Mass Spectrometry (DDA-MS). Label-free quantitation of DDA-MS data using MaxQuant and MaxLFQ software identified 4,442 proteins at a 1 % false discovery rate. Of them, 3680 proteins that were detected with single UniProt accession and a minimum of 2 unique or razor peptides were assessed to identify differentially abundant proteins between MAIT cells and conventional T cells, including total T cells and CD8<sup>+</sup> T cells. The dataset comprises high-quality label-free quantitative proteomic data that can be used to compare the expression pattern of whole cell proteomes between the above-mentioned T cell populations. Further, this can be used as a reference proteome of human MAIT cells for the in-depth understanding of the MAIT cell behaviour among T cells and to discover potential therapeutic targets to modulate MAIT cell function.",bio-resource,0.80630976,1,0,0.5867,0,1,39224509,0.0,none,False,False,False,0,0,0,0.35918662,low,USAGE,v2_classifier_positive
35238707.0,The World Society for Pediatric and Congenital Heart Surgery: 2021 Update of the World Database for Pediatric and Congenital Heart Surgery.,"<h4>Background</h4>The World Database for Pediatric and Congenital Heart Surgery (WDPCHS), sponsored by the World Society for Pediatric and Congenital Heart Surgery (WSPCHS), provides complex programmatic outcomes analyses for all members of the WSPCHS.<h4>Methods</h4>The Data center, currently at Kirklin Institute for Research in Surgical Outcomes (KIRSO), University of Alabama, Birmingham (USA), provides biannual reports to all active members of the database. This report presents a descriptive analysis of these procedures submitted from January 1, 2017 to December 31, 2020.<h4>Results</h4>A total of 37,386 procedures were submitted with an overall mortality of 4.3%. The majority of submissions were from Asian countries. The majority of cases submitted from these countries were of Society of Thoracic Surgeons (STS)-European Association for Cardio-Thoracic Surgery (STAT) Mortality Categories I and II.<h4>Conclusions</h4>The WSPCHS accomplished one of its missions in 2017 when the WDPCHS began accepting data from pediatric and congenital heart surgery programs across the globe. In doing so, it became one of the first organizations to create a platform for the exchange of knowledge and experience, regardless of the socioeconomic status of the particular program or country.",bio-resource,0.94271106,1,0,0.5867,0,1,35238707,1.0,title_pattern,False,True,False,0,0,0,0.35754585,low,USAGE,v2_classifier_positive
38444401.0,The Copenhagen Primary Care Laboratory (CopLab) Database.,"<h4>Background</h4>The Copenhagen General Practice Laboratory (CGPL) was founded in 1922 to provide paraclinical analyses to the primary health-care sector in Copenhagen. At the end of 2015, CGPL was closed and the CopLab database was established to make CGPL data available for research.<h4>Methods</h4>We isolated tests performed at the CGPL with clinically relevant test results. The database was linked to national registers containing health, social, and demographic information. Results are presented with descriptive statistics showing counts, percentages, medians, and interquartile ranges (IQR).<h4>Results</h4>The CopLab database includes 1,373,643 unique individuals from primary care with test results from laboratory analyses of blood/urine/semen as well as cardiac and lung function tests collected by CGPL from greater Copenhagen from 2000 to 2015. The CopLab database holds nearly all test results requested by general practitioners throughout years 2000 to 2015 for residents in the greater Copenhagen area. The median age of the individuals was 51 years and 59.7% were females. Each individual has a median of 4 requisitions. More than 1 million participants are currently alive and living in Denmark and may be followed in national registries such as the Danish National Patient Registry, Laboratory Database, National Prescription Database etc.",bio-resource,0.8928758,1,0,0.5867,0,1,38444401,1.0,title_pattern,False,True,False,0,0,0,0.35742292,low,USAGE,v2_classifier_positive
39693144.0,A large-scale proteomics resource of circulating extracellular vesicles for biomarker discovery in pancreatic cancer.,"Pancreatic cancer has the worst prognosis of all common tumors. Earlier cancer diagnosis could increase survival rates and better assessment of metastatic disease could improve patient care. As such, there is an urgent need to develop biomarkers to diagnose this deadly malignancy. Analyzing circulating extracellular vesicles (cEVs) using 'liquid biopsies' offers an attractive approach to diagnose and monitor disease status. However, it is important to differentiate EV-associated proteins enriched in patients with pancreatic ductal adenocarcinoma (PDAC) from those with benign pancreatic diseases such as chronic pancreatitis and intraductal papillary mucinous neoplasm (IPMN). To meet this need, we combined the novel EVtrap method for highly efficient isolation of EVs from plasma and conducted proteomics analysis of samples from 124 individuals, including patients with PDAC, benign pancreatic diseases and controls. On average, 912 EV proteins were identified per 100 µL of plasma. EVs containing high levels of PDCD6IP, SERPINA12, and RUVBL2 were associated with PDAC compared to the benign diseases in both discovery and validation cohorts. EVs with PSMB4, RUVBL2, and ANKAR were associated with metastasis, and those with CRP, RALB, and CD55 correlated with poor clinical prognosis. Finally, we validated a seven EV protein PDAC signature against a background of benign pancreatic diseases that yielded an 89% prediction accuracy for the diagnosis of PDAC. To our knowledge, our study represents the largest proteomics profiling of circulating EVs ever conducted in pancreatic cancer and provides a valuable open-source atlas to the scientific community with a comprehensive catalogue of novel cEVs that may assist in the development of biomarkers and improve the outcomes of patients with PDAC.",bio-resource,0.98365617,1,1,0.7466,1,1,39693144,1.5,title_pattern; impl_kw=1,False,True,False,1,0,0,0.3569289,low,USAGE,v2_classifier_positive
35418025.0,A systematic review and functional bioinformatics analysis of genes associated with Crohn's disease identify more than 120 related genes.,"<h4>Background</h4>Crohn's disease is one of the two categories of inflammatory bowel diseases that affect the gastrointestinal tract. The heritability estimate has been reported to be 0.75. Several genes linked to Crohn's disease risk have been identified using a plethora of strategies such as linkage-based studies, candidate gene association studies, and lately through genome-wide association studies (GWAS). Nevertheless, to our knowledge, a compendium of all the genes that have been associated with CD is lacking.<h4>Methods</h4>We conducted functional analyses of a gene set generated from a systematic review where genes potentially related to CD found in the literature were analyzed and classified depending on the genetic evidence reported and putative biological function. For this, we retrieved and analyzed 2496 abstracts comprising 1067 human genes plus 22 publications regarding 133 genes from GWAS Catalog. Then, each gene was curated and categorized according to the type of evidence associated with Crohn's disease.<h4>Results</h4>We identified 126 genes associated with Crohn's disease risk by specific experiments. Additionally, 71 genes were recognized associated through GWAS alone, 18 to treatment response, 41 to disease complications, and 81 to related diseases. Bioinformatic analysis of the 126 genes supports their importance in Crohn's disease and highlights genes associated with specific aspects such as symptoms, drugs, and comorbidities. Importantly, most genes were not included in commercial genetic panels suggesting that Crohn's disease is genetically underdiagnosed.<h4>Conclusions</h4>We identified a total of 126 genes from PubMed and 71 from GWAS that showed evidence of association to diagnosis, 18 to treatment response, and 41 to disease complications in Crohn's disease. This prioritized gene catalog can be explored at http://victortrevino.bioinformatics.mx/CrohnDisease .",bio-resource,0.99274904,1,1,0.7466,1,1,35418025,0.5,has_url; usage_kw=1,False,False,True,0,1,0,0.35657376,low,USAGE,v2_classifier_positive
40374195.0,"SCONe: a community-acquired retinal image repository enabling ocular, cardiovascular and neurodegenerative disease prediction.","<h4>Objectives</h4>To safeguard Scotland's community-acquired retinal images (colour fundus photographs) in a secure, centrally held repository and support a variety of research including ocular, neurodegenerative and systemic disease prediction.<h4>Design</h4>Retinal images captured in optometry practices linked to national, routinely collected, longitudinal healthcare data.<h4>Setting</h4>Community optometry and the Public Health Scotland National Safe Haven.<h4>Participants</h4>Adults (mostly aged 60+) who have attended their optometrist since 2006 for an eye examination during which a retinal image was captured.<h4>Main outcome measures</h4>Successful retrieval of linkable colour fundus photographs from systems in use in practice and delivery to the Safe Haven for linkage and secure storage.<h4>Results</h4>Scottish Collaborative Optometry-Ophthalmology Network e-research (SCONe) currently contains over 367 000 retinal images matched to over 36 000 patients. Healthcare data (hospital inpatient and outpatient, general ophthalmic, death and prescribing) records were retrieved for patients with one or more images, providing demographic and healthcare information for 95% of the cohort. The linked data allow the application of condition labels or phenotypes at specific points in time, facilitating research into retinal manifestations of vascular and neural diseases. The cohort is representative of the Scottish 60+ population in terms of sex (54% female), and there is a slight over-representation of people of black, Asian and minority ethnic groups (2% vs 1%) and those living in areas of lower deprivation (30% vs 16% in lowest two categories). Early research work has begun and is focusing on ocular and neurodegenerative disease prediction.<h4>Conclusions</h4>The SCONe retinal image repository has been successfully established. We believe it offers enormous potential to support research into earlier detection of disease.",bio-resource,0.9939638,1,0,0.5867,0,1,40374195,1.0,title_pattern,False,True,False,0,0,0,0.35651693,low,USAGE,v2_classifier_positive
36631463.0,A literature-derived dataset on risk factors for dry eye disease.,"Dry eye disease (DED) is a common disease associated with disorder of tear secretion. Research on risk factors for DED, such as depression, arthritis, thyroid disease, stroke and diabetes, is important to facilitate its diagnosis and prognosis. We created a dataset on risk factors for DED (DrDED) with public access that can provide up-to-date and validated data acquired from systematically searched and screened, high-quality studies. The established DrDED contained 119 studies published between 2000 and 2022. The range of the study sample size was from 43 to 4,871,504. The study types were, as follows: cross-sectional (n = 92), retrospective cohort (n = 9), prospective cohort (n = 10), and case-control (n = 8) studies. Data from eligible studies were collected and presented for the present study, including the publication information, study characteristics, definition and prevalence of the disease, and risk factors for DED, together with the strength of association. With the publication of new relevant studies, the DrDED will be updated, and the data will be made accessible to the users. Design Type(s) Dataset creation objective Measurement Type(s) Patient outcome • scientific publication • risk factors • dry eye disease Technology Type(s) Digital curation • documenting • meta-analysis Factor Type(s) Depression • arthritis • thyroid disease • stroke disease • diabetes Sample Characteristic(s) Homo sapiens • dry eye disease • global.",bio-resource,0.8892788,1,1,0.7466,1,1,36631463,0.5,impl_kw=1,False,False,False,1,0,0,0.35615224,low,USAGE,v2_classifier_positive
37213253.0,Characterization of cell-type specific circular RNAs associated with colorectal cancer metastasis.,"Colorectal cancer (CRC) is the most common gastrointestinal malignancy and a leading cause of cancer deaths in the United States. More than half of CRC patients develop metastatic disease (mCRC) with an average 5-year survival rate of 13%. Circular RNAs (circRNAs) have recently emerged as important tumorigenesis regulators; however, their role in mCRC progression remains poorly characterized. Further, little is known about their cell-type specificity to elucidate their functions in the tumor microenvironment (TME). To address this, we performed total RNA sequencing (RNA-seq) on 30 matched normal, primary and metastatic samples from 14 mCRC patients. Additionally, five CRC cell lines were sequenced to construct a circRNA catalog in CRC. We detected 47 869 circRNAs, with 51% previously unannotated in CRC and 14% novel candidates when compared to existing circRNA databases. We identified 362 circRNAs differentially expressed in primary and/or metastatic tissues, termed circular RNAs associated with metastasis (CRAMS). We performed cell-type deconvolution using published single-cell RNA-seq datasets and applied a non-negative least squares statistical model to estimate cell-type specific circRNA expression. This predicted 667 circRNAs as exclusively expressed in a single cell type. Collectively, this serves as a valuable resource, TMECircDB (accessible at https://www.maherlab.com/tmecircdb-overview), for functional characterization of circRNAs in mCRC, specifically in the TME.",bio-resource,0.9963427,1,0,0.5867,0,1,37213253,1.5,has_url; impl_kw=1,False,False,True,1,0,0,0.35608187,low,USAGE,v2_classifier_positive
39009989.0,Genome and transcriptome based comparative analysis of Tilletia indica to decipher the causal genes for pathogenicity of Karnal bunt in wheat.,"Tilletia indica Mitra causes Karnal bunt (KB) in wheat by pathogenic dikaryophase. The present study is the first to provide the draft genomes of the dikaryon (PSWKBGD-3) and its two monosporidial lines (PSWKBGH-1 and 2) using Illumina and PacBio reads, their annotation and the comparative analyses among the three genomes by extracting polymorphic SSR markers. The trancriptome from infected wheat grains of the susceptible wheat cultivar WL711 at 24 h, 48h, and 7d after inoculation of PSWKBGH-1, 2 and PSWKBGD-3 were also isolated. Further, two transcriptome analyses were performed utilizing T. indica transcriptome to extract dikaryon genes responsible for pathogenesis, and wheat transcriptome to extract wheat genes affected by dikaryon involved in plant-pathogen interaction during progression of KB in wheat. A total of 54, 529, and 87 genes at 24hai, 48hai, and 7dai, respectively were upregulated in dikaryon stage while 21, 35, and 134 genes of T. indica at 24hai, 48hai, and 7dai, respectively, were activated only in dikaryon stage. While, a total of 23, 17, and 52 wheat genes at 24hai, 48hai, and 7dai, respectively were upregulated due to the presence of dikaryon stage only. The results obtained during this study have been compiled in a web resource called TiGeR ( http://backlin.cabgrid.res.in/tiger/ ), which is the first genomic resource for T. indica cataloguing genes, genomic and polymorphic SSRs of the three T. indica lines, wheat and T. indica DEGs as well as wheat genes affected by T. indica dikaryon along with the pathogenecity related proteins of T. indica dikaryon during incidence of KB at different time points. The present study would be helpful to understand the role of dikaryon in plant-pathogen interaction during progression of KB, which would be helpful to manage KB in wheat, and to develop KB-resistant wheat varieties.",bio-resource,0.9817872,1,1,0.7466,1,1,39009989,1.0,has_url,False,False,True,0,0,0,0.35571405,low,USAGE,v2_classifier_positive
39449569.0,"Thai pharmacogenomics database -2 (TPGxD-2) sequel to TPGxD-1, analyzing genetic variants in 26 non-VIPGx genes within the Thai population.","Next-generation sequencing (NGS) has transformed pharmacogenomics (PGx), enabling thorough profiling of pharmacogenes using computational methods and advancing personalized medicine. The Thai Pharmacogenomic Database-2 (TPGxD-2) analyzed 948 whole genome sequences, primarily from the Electricity Generating Authority of Thailand (EGAT) cohort. This study is an extension of the previous Thai Pharmacogenomic Database (TPGxD-1) and specifically focused on 26 non-very important pharmacogenes (VIPGx) genes. Variant calling was conducted using Sentieon (version 201808.08) following GATK's best workflow practices. We then annotated variant call format (VCF) files using Golden Helix VarSeq 2.5.0. Star allele analysis was performed with Stargazer v2.0.2, which called star alleles for 22 of 26 non-VIPGx genes. The variant analysis revealed a total of 14,529 variants in 26 non-VIPGx genes, with TBXAS1 had the highest number of variants (27%). Among the 14,529 variants, 2328 were novel (without rsID), with 87 identified as clinically relevant. We also found 56 known PGx variants among the known variants (n = 12,201), with UGT2B7 (19.64%), CYP1B1 (8.9%), SLCO2B1 (8.9%), and POR (8.9%) being the most common. We reported a high frequency of intermediate metabolizers (IMs) in CYP2F1 (34.6%) and CYP4A11 (8.6%), and a high frequency of decreased functional alleles in POR (53.9%) and SLCO1B3 (34.9%) genes. This study enhances our understanding of pharmacogenomic profiling of 26 non-VIPGx genes of notable clinical importance in the Thai population. However, further validation with additional computational and reference genotyping methods is necessary, and novel alleles identified in this study should undergo further orthogonal validation.",bio-resource,0.99715483,1,0,0.5867,0,1,39449569,0.0,title_pattern; usage_kw=2,False,True,False,0,2,0,0.35545146,low,USAGE,v2_classifier_positive
37512516.0,Construction of a Bacterial Lipidomics Analytical Platform: Pilot Validation with Bovine Paratuberculosis Serum.,"Lipidomics analyses of bacteria offer the potential to detect and monitor infections in a host since many bacterial lipids are not present in mammals. To evaluate this omics approach, we first built a database of bacterial lipids for representative Gram-positive and Gram-negative bacteria. Our lipidomics analysis of the reference bacteria involved high-resolution mass spectrometry and electrospray ionization with less than a 1.0 ppm mass error. The lipidomics profiles of bacterial cultures clearly distinguished between Gram-positive and Gram-negative bacteria. In the case of bovine paratuberculosis (PTB) serum, we monitored two unique bacterial lipids that we also monitored in <i>Mycobacterium avian</i> subspecies <i>PTB</i>. These were PDIM-B C82, a phthiodiolone dimycocerosate, and the trehalose monomycolate hTMM 28:1, constituents of the bacterial cell envelope in mycolic-containing bacteria. The next step will be to determine if lipidomics can detect subclinical PTB infections which can last 2-to-4 years in bovine PTB. Our data further suggest that it will be worthwhile to continue building our bacterial lipidomics database and investigate the further utility of this approach in other infections of veterinary and human clinical interest.",bio-resource,0.8840125,1,0,0.5867,0,1,37512516,0.0,none,False,False,False,0,0,0,0.35544333,low,USAGE,v2_classifier_positive
36873303.0,"Development of a hepatocellular carcinoma imaging database and structured imaging reports based on PACS, HIS, and repository.","<h4>Purpose</h4>To establish a hepatocellular carcinoma imaging database and structured imaging reports based on PACS, HIS, and repository.<h4>Methods</h4>This study was approved by the Institutional Review Board. The steps of establishing the database are as follows: 1) According to the standards required for the intelligent diagnosis of HCC, it was attempted to design the corresponding functional modules after analyzing the requirements; 2) Based on client/server (C/S) mode, 3-tier architecture model was adopted. A user interface (UI) could receive data entered by users and show handled data. Business logic layer (BLL) could process the business logic of the data, and data access layer (DAL) could save the data in the database. The storage and management of HCC imaging data could be realized by the SQLSERVER database management software, and Delphi and VC++ programming languages were used.<h4>Results</h4>The test results showed that the proposed database could swiftly obtain the pathological, clinical, and imaging data of HCC from the picture archiving and communication system (PACS) and hospital information system (HIS), and perform data storage and visualization of structured imaging reports. According to the HCC imaging data, liver imaging reporting and data system (LI-RADS) assessment, standardized staging, and intelligent imaging analysis were carried out on the high-risk population to establish a one-stop imaging evaluation platform for HCC, strongly supporting clinicians in the diagnosis and treatment of HCC.<h4>Conclusions</h4>The establishment of a HCC imaging database can not only provide a huge amount of imaging data for the basic and clinical research on HCC, but also facilitate the scientific management and quantitative assessment of HCC. Besides, a HCC imaging database is advantageous for personalized treatment and follow-up of HCC patients.",bio-resource,0.9942569,1,1,0.7466,1,1,36873303,1.5,title_pattern; impl_kw=2; usage_kw=1,False,True,False,2,1,0,0.35513264,low,USAGE,v2_classifier_positive
35689503.0,A dataset resource for clinically associated phosphosites in hepatocellular carcinoma.,"Phosphorylation is one of the most common post-translational modifications (PTMs) and is closely related to protein activity and function, playing a critical role during cancer development. Quantitative phosphoproteomic strategies have been widely used to study the underlying mechanisms of cancer progression or drug resistance. In this report, we analyzed the association of phosphosite levels originated from our previously reported proteogenomic study in hepatocellular carcinoma (HCC) with clinical parameters, including prognosis, recurrence, and Tumor-Node-Metastasis (TNM) stages. By using both the log-rank test and univariate Cox proportional hazards regression analysis, we found that the abundance levels of 1712 phosphosites were associated with prognosis and those of 393 phosphosites associated with recurrence. Besides, 692 phosphosites had different abundance levels among TNM stages (I, II, III+IV) by Analysis of Variance (ANOVA) test. Gene ontology (GO) biological process and Kyoto Encyclopedia of Genes and Genomes (KEGG) pathway enrichment analyses were performed using proteins with these statistically significant phosphosites. In conclusion, we provided a dataset resource for clinically associated phosphosites in HCC, which may be beneficial to liver cancer related basic research.",bio-resource,0.9857146,1,1,0.7466,1,1,35689503,0.0,title_pattern; usage_kw=2,False,True,False,0,2,0,0.35509655,low,USAGE,v2_classifier_positive
39315961.0,"Analysis of diversity and an updated catalog of mosquito species (Diptera: Culicidae) in the Capivari-Monos Environmental Protection Area, São Paulo, Brazil.","The Capivari-Monos Environmental Protection Area (EPA) is located in the southern part of the São Paulo city Green Belt. Since the 1950s, this region has been affected by uncontrolled urban sprawl, resulting in a change in the ecological habits of some vector mosquitoes. Over the last two decades, cases of autochthonous bromeliad malaria associated with the presence of anopheline mosquitoes in the EPA have been recorded. <i>Anopheles cruzii,</i> the primary vector of plasmodia in the region, is abundant and found naturally infected with both <i>Plasmodium vivax</i> and <i>Plasmodium malariae.</i> In light of this, the present study sought to update the catalog of mosquito fauna in this EPA, analyze mosquito diversity among sites with different degrees of conservation and compare species using different collection techniques. Field collections were carried out from March, 2015 to April, 2017. A total of 20,755 specimens were collected, distributed in 106 different taxa representing 16 genera. Analysis of the diversity among the sites based on the Shannon and Simpson indices showed that the most preserved of them had the lowest indices because of the dominance of <i>An. cruzii</i>. The results highlight the increase in the number of different taxa collected as different mosquito collection techniques were included, confirming the importance of using several strategies to ensure adequate sampling of a local mosquito fauna when exploring a greater number of ecotopes. Furthermore, the survey produced the most recent and complete list of mosquito species in the Capivari-Monos EPA, a refuge and shelter for native and introduced mosquito species where new biocenoses, including pathogens, vertebrate hosts, and vectors can form, allowing zoonotic outbreaks in the local human population to occur.",bio-resource,0.87055576,1,0,0.5867,0,1,39315961,0.5,impl_kw=1,False,False,False,1,0,0,0.35474235,low,USAGE,v2_classifier_positive
