pmid,entity_count,entities,spacy_count,v2_count
23718826,3,"['a database of modular antibody parts for predicting tertiary structures and designing affinity matured antibodies', 'v-(d)-j', 'maps']",3,0
33211869,3,"['mirbase', 'rnacentral', 'rfam']",3,1
21556138,3,"['cmt', 'interpro', 'uniprotkb']",3,1
28961690,3,"['ncdr', 'implementation</h4>http://www.jianglab.cn/ncdr/.<h4>contact</h4>jiangwei@hrbmu.edu.cn', 'a comprehensive resource of non-coding rnas involved in drug resistance']",3,1
32369554,3,"['hic-hiker', 'iker', 'ic-hiker']",0,3
23709163,3,"['pvt-192', 'pc-pvt', 'http://bhsai.org/downloads/pc-pvt/']",3,1
31746961,3,"['dove', 'network', 'dockground']",2,1
21546393,3,"['msigdb', 'molecular signatures database', 'sigdb']",2,3
23554955,3,"['fnirs', 'near infrared spectroscopy', 'dbifnirs']",3,1
26658293,3,"['a simple homemade computer program for real-time epidemiological surveillance and alert based on microbiological data', 'epimic', 'pimic']",2,2
25904633,3,"['proteomics identifications', 'proteomexchange', 'pride']",2,2
22965133,3,"['rhesusbase', 'a knowledgebase for the monkey research community', 'ensembl']",3,1
30721533,3,"['structurally-integrated database for mutations of plod genes', 'simplod', 'structure-integrated database of collagen lysyl hydroxylase']",3,2
30066211,3,"['hamdb', 'a database of human', 'human autophagy modulator database']",3,2
25422725,3,"['australasian college of health informatics', 'american health information management association', 'ihealth']",3,0
33418085,3,"['microphenodb', 'efo', 'experimental factor ontology']",3,1
30590391,3,"['curse', 'sequence read archive', 'public rna-sequencing']",3,1
28437440,3,"['synthesize', 'expediting synthesis studies from context-free data with information retrieval techniques', 'synthesizer']",2,2
23161692,3,"['an updated genome resource for the three key schistosomes of humans', 'schistodb', 'http://schistodb.net']",3,1
34325724,3,"['javafx', 'genovault', 'a cloud based genomics repository']",3,1
29934697,3,"['cld', 'a large-scale', 'chinese lexical database']",3,2
24888447,3,"['database of antimicrobial activity and structure of peptides', 'database of antimicrobial activity', 'dbaasp']",2,2
26133641,3,"['eptilian transcriptomes database', 'reptilian transcriptomes', 'reptilian transcriptomes database']",1,3
31452162,3,"['cryptodb.org', 'cryptodb', 'eupathdb']",3,2
28961788,3,"['af-drugs4', 'faf-drugs4', 'ed']",1,3
28437484,3,"['ecg-view ii', 'electrocardiogram vigilance with electronic data warehouse ii', 'ecg-view']",3,2
22856879,3,"['gsv', 'multi-genome synteny viewer', 'mgsv']",2,3
21752800,3,"['database of genomic variants', 'sdmf', 'cbs']",3,1
33483739,3,"['mousequapro', 'mouse quantitative proteomics knowledgebase', 'motivationlaboratory']",3,2
29377907,3,"['protdatatherm', 'protherm', 'a database for thermostability analysis and engineering of proteins']",3,1
27782103,3,"['syns', 'southampton-york natural scenes', 'southampton-york natural scenes dataset']",3,3
25127889,3,"['parqlgraph', 'a web-based platform for graphically querying biological semantic web databases', 'sparqlgraph']",2,2
33965348,3,"['ucsc genome browser', 'ggvd', 'goat genome variation database']",3,2
32163111,3,"['multitask multiple kernel learning', 'tmkl', 'mtmkl']",0,3
32163115,3,"['grall', 'glycine receptor allosteric ligands library', 'the glycine receptor allosteric ligands library']",2,2
26504140,3,"['enowap', 'genowap', 'gwas signal prioritization through integrated analysis of genomic functional annotation']",2,2
32294193,3,"['the gene expression database of circulating tumor cells and microemboli', 'ctcrbase', 'http://www.origin-gene.cn/database/ctcrbase/.']",3,1
33441136,3,"['alzgps', ""a genome-wide positioning systems platform to catalyze multi-omics for alzheimer's drug discovery"", ""genome-wide positioning systems platform for alzheimer's drug discovery""]",3,2
23161695,3,"['epros--a', 'profile suite', 'epros']",2,3
23161688,3,"['chembl', 'swissbioisostere', 'a database of molecular replacements for ligand design']",3,1
28035026,3,"['nmode', 'tools for learning and visualizing intra-motif dependencies of dna binding sites', 'inmode']",2,2
31049585,3,"['dgr', 'dgrscan', 'mydgr']",2,2
32402073,3,"['prokaryotes', 'acrfinder', 'genome mining anti-crispr operons in']",2,1
24504981,3,"['omssapercolator', 'open mass spectrometry search algorithm', 'an automated tool to validate omssa results']",3,1
30337678,3,"['uvp', 'reseqtb', 'variant pipeline']",0,3
26101548,3,"['oddt', 'open drug discovery toolkit', 'cadd']",3,2
22333244,3,"['http://bioweb.me/gebi', 'unsupervised extraction of shape phenotypes from biological image collections', 'shapepheno']",3,1
30230343,3,"['promast', 'peptideatlas', 'proteomapper']",3,2
33408850,3,"['odb', 'kegg', 'db']",2,1
24364888,3,"['strawberry genomic resource', 'gr', 'sgr']",2,3
22669910,3,"['magnet', 'gene', 'toolkit']",0,3
21031599,3,"['rotein mutations', 'pro-mine', 'protein mutations in neurodegeneration']",2,2
25979474,3,"['sanger institute genome editing database', 'wge', 'www.sanger.ac.uk/htgt/wge<h4>contact</h4']",2,2
25979471,3,"['database of genomic variants', 'repeat-', 't.marschall@mpi']",3,0
25881165,3,"['ensembl', 'http://bioinformatics.tecnoparco.org/snpchimp', 'snpchimp']",3,1
25380780,3,"['lamp', 'virmirna', 'virmirtar']",3,1
32500289,3,"['geo', 'truculture', 'ifn-1']",3,1
25413576,3,"['shrew database', 'tree shrew database', 'treeshrewdb']",2,3
30066633,3,"['h', 'netcontrol4biomed', 'http://combio.abo.fi/nc/net_control/remote_call.php']",1,2
28502574,3,"['diner', 'database for insect neuropeptide research', 'neuropeptide research']",2,3
32402084,3,"['missense variant to protein structure analysis web', 'missense variant to protein structure analysis web suite', 'miscast']",0,3
30951133,3,"['plead)-a', 'plead', 'p loss in runoff events from agricultural fields database']",2,3
30131825,3,"['tool for prediction of bacteriophage sequences in metagenomic bins', 'marvel', 'virsorter']",3,1
31114888,3,"['phyloxml', 'https://www.evolgenius.info/evolview/.', 'evolview']",2,1
23161681,3,"['uniprot', 'protein resource', 'universal protein resource']",2,3
22496884,3,"['uniprot', 'vmsignal', 'svmsignal']",2,2
23292739,3,"['kegg', 'keggparser-a', 'keggparser']",2,2
27412092,3,"['ightassembler', 'fast and memory-efficient assembly algorithm for high-throughput sequencing reads', 'lightassembler']",2,2
31409791,3,"['data repository of antimicrobial peptides', 'dramp', 'camp']",3,2
27412095,3,"['systems science of biological dynamics database', 'ssbd', 'sbd']",2,3
27355955,3,"['curation framework', 'curating multimodal sensory data for health and wellness platforms', 'dcf']",2,2
31114887,3,"['pubtator', 'pubtator central', 'ptc']",2,3
25324312,3,"['a genetic resource for genes and mutations related to epilepsy', 'epilepsygene', 'http://61.152.91.49/epilepsygene']",3,1
25708243,3,"['scmpsp', 'scm', 'http://iclab.life.nctu.edu.tw/scmpsp/.']",3,1
25324309,3,"['planttfdb', 'plaza', 'uniprotkb']",3,1
23185043,3,"['integrated', 'database of biosynthesis clusters', 'dobiscuit']",2,3
25324303,3,"['prokaryotic two-component systems', 'prokaryotic two-component systems database', 'p2cs']",2,2
35121907,3,"['functional cancer genome data portal', 'cancer surfaceome atlas', 'gesp']",3,0
31147699,3,"['he', 'oligogenic resource for variant analysis', 'orval']",2,3
30295744,3,"['quagmir', 'seven bridges cancer genomics cloud', 'uagmir']",2,2
31147718,3,"['https://bioinformatics.sc.cn/rnamod', 'rnamod', 'an integrated system for the annotation of mrna modifications']",3,1
23292601,3,"['prime', 'primelink', 'respect']",1,3
32392296,3,"['cococonet', 'conserved and comparative co-expression across a diverse set of species', 'https://milton.cshl.edu/cococonet']",3,1
32392295,3,"['the cancer genome atlas', 'an interactive web-based causal discovery tool', 'causalmgm']",3,1
26166372,3,"['mvscarta', 'mvscara', 'http://bioinf.xmu.edu.cn/mvscarta']",2,2
22954633,3,"['gpu', 'endel-gpu', 'mendel-gpu']",1,2
22397531,3,"['atpan', 'http://atpan.itps.ncku.edu.tw/.', 'arabidopsis thaliana promoter analysis net']",3,2
26864881,3,"['parasail', 'rognes', 'gcups']",2,1
25849067,3,"['nexgenex', 'nexgenex-tom', 'nexgenex-']",2,2
25805426,3,"['mathworks', 'rtmocap', 'real-time motion capture toolbox']",1,2
26602693,3,"['tcgaspliceseq', 'tcga spliceseq', 'tcga']",1,2
33112702,3,"['lncrbase', 'cliniclsnp', 'lncrbasev.2']",1,3
23151233,3,"['olysac3db', 'an annotated data base of 3 dimensional structures of polysaccharides', 'polysac3db']",2,2
26231431,3,"['hhalign-kbest', 'halign-kbest', 'hhsearch']",1,3
23118487,3,"['celllinenavigator', 'david', 'database for annotation']",3,1
28011779,3,"['cerebroviz', 'erebroviz', 'https://github.com/ethanbahl/cerebroviz']",2,2
29246107,3,"['anary', 'variants', 'canary']",1,2
32500917,3,"['himsa', 'purgemsa', 'convertmsa']",3,0
22146221,3,"['mnm', 'mnm available', 'minimotif miner']",2,3
29420682,3,"['an evolution-based database for gc content in eukaryotic genomes', 'gcevobase', 'gcevobase-w']",2,2
33079988,3,"['idg', 'dark kinase knowledgebase', 'dkk']",3,2
22856375,3,"['a large-scale', 'online interactive visualization of genome-wide association studies of the enhancing neuroimaging genetics', 'enigmavis']",3,1
28961923,3,"['interactively exploring large phylogenies in an epidemiological context', 'hylogeotool', 'phylogeotool']",2,2
30753475,3,"['ictv', 'chembl', 'viralchembl']",2,2
32304374,3,"['part', 'late', 'nacc']",3,1
22102590,3,"['uniprot', 'protein resource', 'universal protein resource']",2,2
27487245,3,"['jaspar', 'climp', 'clustering motifs via maximal cliques with parallel computing design']",3,1
30534948,3,"['tsnp search', 'atsnp', 'atsnp search']",1,2
22135289,3,"['pubchem', 'mmdb', 'molecular modeling database']",2,2
34729303,3,"['mitotic catastrophe database', 'mcdb', 'http://www.combio-lezhang.online/mcdb/index_html/.']",3,2
29650251,3,"['traditional chinese medicine drug repurposing hub', 'tcm hub', 'tcmhub']",3,3
22135298,3,"['phosphositeplus®', 'phosphositeplus', 'a comprehensive resource for investigating the structure and function of experimentally determined post-translational modifications in man and mouse']",2,2
29912383,3,"['cecill', 'genespy', 'enespy']",1,3
31714620,3,"['peatmoss', 'physcomitrella expression atlas tool', 'hyscomitrella expression atlas tool']",2,3
24265224,3,"['european nucleotide archive', 'encode', 'biosamples']",3,1
31681834,3,"['automated interactive infrastructure and database for computational science', 'aiida', 'experimental database']",2,2
22495752,3,"['geneclusterviz/', 'kegg', 'geneclusterviz']",3,1
22102587,3,"['biology markup language', 'sabio-rk--d', 'sabio-rk']",1,3
23577105,3,"['4d adult brain extraction and analysis toolbox', 'adult brain extraction and analysis toolbox', 'abeat']",2,2
23457042,3,"['a database of retrocopied genes', 'cpedia', 'rcpedia']",2,2
33221906,3,"['evlncrnas 2.0', 'evlncrnas 2', 'evlncrnas']",1,3
25914639,3,"['neurovault', 'neurovault-a', 'neurovault.org']",2,2
22102575,3,"['the yeast transcription factor specificity compendium', 'yetfasco', 'yeast transcription factor specificity compendium']",2,2
22102576,3,"['biocyc', 'metacyc', 'pgdb']",2,2
22102581,3,"['uniprot', 'refseq', 'prorepeat']",3,1
24997126,3,"['searching the pirnaome for silencers', 'pirnaquest-', 'pirnaquest']",3,1
23872200,3,"['gag', 'ensembl', 'genbank']",3,1
29846656,3,"['gtrd', 'bamm', 'avrec']",3,1
22397686,3,"['piroestdb', 'kegg', 'spiroestdb']",2,2
28460065,3,"['sbspksv2', 'nrps', 'sbspks']",3,2
28361715,3,"['sheddomedb', 'the ectodomain shedding database for membrane-bound shed markers', 'http://bal.ym.edu.tw/sheddomedb/']",3,1
28165111,3,"['otifnet', 'motifnet', 'database.<h4>contact</h4>estiyl@bgu.ac.il']",2,2
22080549,3,"['http://www.geneweaver.org', 'a web-based system for integrative functional genomics', 'geneweaver']",3,1
27585568,3,"['uided reference-based assembly of short peptides', 'graspx', 'grasp']",2,3
34358300,3,"['nidle', 'lux', 'publically available']",1,2
24341535,3,"['vtcdb', 'xpression', 'co']",1,3
28460063,3,"['web server for position related data analysis of gene expression in prokaryotes', 'prokaryotes', 'wopper']",3,1
32621601,3,"['sager', 'symbiodiniaceae and algal genomic resource database', 'symbiodiniaceae and algal genomic resource']",3,3
28460067,3,"['prediction informatics for secondary metabolomes', 'prism', 'prism 3']",1,3
25619558,3,"['ontomate', 'rgd', 'rat genome database']",3,3
25805861,3,"['rna database', 'staphylococcal regulatory rna database', 'srd']",2,3
34358314,3,"['lipidisease', 'lipids', 'associate lipids to diseases using literature mining']",3,1
23479348,3,"['bioportal', 'edam', 'dam']",2,2
23479352,3,"['a systems biology resource to explore human exposure to chemicals', 'expochem', 'hexpochem']",2,2
31343683,3,"['dbsnp', 'single nucleotide polymorphism database', 'rdf2json']",2,2
28535831,3,"['openmx', 'csolnp', 'ghalanos & theussl']",3,1
24167507,3,"['mascp', 'mascp gator', 'an overview of the arabidopsis proteomic aggregation portal']",3,1
32818262,3,"['gpu', 'care', 'are']",2,2
26690544,3,"['http://bis.zju.edu.cn/cancernet', 'cancernet', 'cancer-specific database']",3,1
22080560,3,"['a central resource for the superfamily of major intrinsic proteins', 'http://bioinfo.iitk.ac.in/mipmoddb', 'mipmoddb']",3,1
23292976,3,"['pyteomics.biolccc', 'pyteomics', 'pyteomics--a']",1,2
28361684,3,"['evinet', 'nearender', 'cran']",3,1
29311748,3,"['disctwinexprdb', 'isctwinexprdb', 'd']",1,2
33833745,3,"['fmd', 'tool for forensic geolocation meta-analysis using publicly available 16s rrna microbiome sequencing', 'forensic microbiome database']",2,2
24013925,3,"['targethub', 'a programmable interface for mirna-gene interactions', 'argethub']",2,2
33735471,3,"['clrp_epv2', 'clrp', 'etsum']",1,3
26635364,3,"['ensembl', 'agplv3', 'wasabi']",2,1
21982300,3,"['pen babel', 'open babel', 'an open']",1,2
22790981,3,"['http://www.paccanarolab.org/software/gfam/.', 'interpro', 'gfam']",3,1
32916316,3,"['investigating genetic model of drug response', 'igmdr', 'integrated pharmacogenetic resource guide to cancer therapy and research']",2,2
30239819,3,"['clipdb', 'deciphering the post-transcriptional regulatory logics', 'postar2']",3,1
31081335,3,"['peff', 'nextprot', 'uniprotkb']",2,1
29092939,3,"['the cancer genome atlas', 'tcpa', 'the cancer proteome atlas']",3,2
21906294,3,"['iark', 'diark', 'gold']",2,2
28984188,3,"['http://bioinfo.wilmer.jhu.edu/scapd', 'a database for human scaffold proteins', 'scapd']",3,1
25346946,3,"['psm', 'xglycscan', 'an open-source software for n-linked glycosite assignment']",3,1
26428293,3,"['jepegmix', 'eqtl', 'jepeg']",3,1
26035098,3,"['an integrated informatic platform bridging the gap between the robust validation of docking protocols and virtual screening simulations', 'dockbench', 'bvs']",2,2
30622655,3,"['retrotransposon', 'repeatexplorer', 'rexdb']",1,3
24275496,3,"['cyanobase', 'rhizobase', 'togoannotation']",3,3
26527719,3,"['cega--a', 'conserved elements from genomic alignments', 'cega']",2,3
25644268,3,"['cran', 'cnogpro', 'nogpro']",2,2
23874394,3,"['lifemap discovery™', 'lifemap', 'lifemap discovery']",1,2
22931062,3,"[""imple fool's guide to"", ""fool's guide"", 'sfg']",0,3
23586394,3,"['sawsdl', 'biosemantic', 'iosemantic']",2,2
27354697,3,"['cyclo-lib', 'yclo-lib', 'a database of computational molecular dynamics simulations of cyclodextrins']",2,2
21383924,3,"['tami', 'the antimicrobial index', 'antimicrobial index']",2,2
24602174,3,"['semanticscience', 'semanticscience integrated ontology', 'sio']",1,2
27787827,3,"['flexpred', 'predicting real-valued protein residue fluctuation using flexpred', '0.669']",2,1
25159222,3,"['https://github.com/dittmarlab/hgtector', 'hgtector', 'gtector']",2,2
23029291,3,"['thiofinder', 'a web-based tool for the identification of thiopeptide gene clusters in dna sequences', 'thiobase']",3,2
27151196,3,"['enome regulatory architecture tools', 'genome regulatory architecture tools', 'great']",2,3
35088001,3,"['gwas-map', 'map', 'gwas-']",2,2
32990755,3,"['csvs', 'genome', 'collaborative spanish variability server']",2,3
27151197,3,"['funcoup', 'kegg', 'pathwax']",3,1
30395255,3,"['vfdb', 'vfanalyzer', 'virulence factor database']",3,3
30395267,3,"['a hub of information for non-coding rna sequences', 'rnacentral', 'rfam']",3,1
33515030,3,"['gene expression omnibus', 'hvidb', 'human-virus interaction database']",3,2
30624651,3,"['modularized semantic web genome database', 'togostanza', 'togogenome']",3,2
29746699,3,"['http://protein.bio.unipd.it/repeatsdb-lite', 'repeatsdb-lite', 'repeatsdb']",2,2
26207740,3,"['gene expression analysis services', 'services for gene expression analysis', 'geas']",3,0
26895996,3,"['cfc', 'cystic fibrosis cloud database', 'ystic fibrosis cloud database']",1,3
33416848,3,"['3d', 'sars cov-2', 'sars-c']",0,3
25480115,3,"['http://ocri-genomics.org/sinbase/.', 'an integrated database to study genomics', 'sinbase']",3,1
23193279,3,"['kidfammap', 'kid', 'http://gemdock.life.nctu.edu.tw/kidfammap/']",3,1
23193292,3,"['npidb', 'scop', 'nucleic acid-protein interaction database']",3,2
29648583,3,"['lipidpedia', 'a comprehensive lipid knowledgebase', 'ipidpedia']",2,2
31214154,3,"['prokaryotes', 'geptop', 'ogee']",3,1
23193283,3,"['silva', 'gene', 'silva ribosomal']",1,3
33245775,3,"['covid-19 data platform', 'european covid-19 data platform', 'embl-ebi']",2,1
30165582,3,"['raitpedia', 'traitpedia', 'a collaborative effort to gather species traits']",2,2
33245779,3,"['eqtl', 'phelige', 'an interactive database of billions of human genotype-phenotype associations']",3,1
23193282,3,"['allen brain atlas', 'an integrated spatio-temporal portal for exploring the central nervous system', 'allen']",2,2
22039152,3,"['a repository of experimentally characterized prokaryotic glycoproteins', 'proglycprot', 'prokaryotes']",3,1
25414355,3,"['ribosomal rna operon copy number database', 'rdp', 'rrndb']",3,2
32000661,3,"['aslive', 'aslive.o', 'a database for alternative splicing atlas in livestock animals']",2,2
23193256,3,"['uniprot', 'esther', 'uniprotkb']",3,1
26200753,3,"['http://pregi.bi.up.ac.za/index.php', 'pre_gi', 'predicted genomic islands database']",3,2
30959271,3,"['geo', 'gene expression omnibus', 'georacle']",3,1
25643705,3,"['circos', 'publically available', 'brca1']",1,2
25414340,3,"['pathogen-host interactions database', 'ensembl', 'phi-base']",2,2
28108447,3,"['mirmine', 'a database of human mirna expression profiles', 'sra']",3,1
31680159,3,"['ucsc genome browser', 'eukaryotic promoter database', 'epd']",3,2
33442735,3,"['a database of experimentally identified o-glcnac sites and proteins', 'o-glcnacatlas', 'uniprotkb']",3,1
27256311,3,"['gene3d', 'cath', 'scop']",3,0
23751181,3,"['ql', 'gql', 'genome query language']",1,3
31116383,3,"['c-intersecture', 'intersecture', 'c-intersecture-a']",1,3
26272981,3,"['neo4j', 'networkanalyzer', 'cyneo4j']",1,2
31509535,3,"['gutfeelingkb', 'utfeelingkb', 'ecalbiome']",1,3
25971743,3,"['a comprehensive database for experimentally validated gpcr-ligand associations', 'g protein', 'glass']",3,1
24267822,3,"['hupson', 'upson', 'human physiology simulation']",1,3
34563271,3,"['genui', 'user interface', 'drugex']",2,3
33973408,3,"['hu.map 2.0', 'map', 'hu.']",2,1
31777944,3,"['cdd', 'conserved domain database', 'refseq']",3,2
27315278,3,"['blat2dolite', 'an online system for identifying significant relationships between genetic sequences and diseases', 'disease ontology']",3,1
34366563,3,"['dsld', 'dietary supplement label database', '..']",3,2
23782616,3,"['strap', 'chromos', 'chromatin modified snps']",3,2
33219674,3,"['cansarblack', 'cansar', 'update to the cancer translational research and drug discovery knowledgebase']",3,1
31581246,3,"['fast healthcare interoperability resources', 'datashield', 'ketos']",3,1
33645624,3,"['silkworm genome', 'kaikobase', 'silkworm genome database']",2,2
31640730,3,"['nard', '1000 genomes project phase', 'northeast asian reference database']",3,2
24470572,3,"['a knowledgebase for chemical modulators of epigenome reader domains', 'hepimod', 'chepimod']",2,2
28107819,3,"['openstack', 'c-genomekey', 'mc-genomekey']",2,2
27577567,3,"['a database of dna damage response-related proteins', 'dna damage response', 'ddrprot']",3,1
21619696,3,"['http://faculty.uaeu.ac.ae/nzaki/svm-freescore.htm', 'conoserver', 'svm-freescore']",3,0
26272984,3,"['motifbreakr', 'the cancer genome atlas', 'tcga']",3,1
23028969,3,"['v', 'ibrism', 'vibrism']",1,2
32695791,3,"['ovid trial monitor', 'covid trial monitor', 'covid']",1,2
27085803,3,"['http://proviz.ucd.ie/.', 'proviz-a', 'proviz']",2,2
34039271,3,"['lantern', 'lncrnadb', 'antern']",1,2
31155677,3,"['cpad', 'http://bio-bigdata.hrbmu.edu.cn/cpad/', 'tcga']",3,1
26338771,3,"['database of interacting proteins and against randomly curated extractions.<h4', 'biogrid', 'deepdive']",3,1
33711505,3,"['easy microbiome analysis platform', 'sequencing of 16s ribosomal dna', 'easymap']",3,2
30821318,3,"['sw-tandem', 'w-tandem', 'sunway taihulight']",2,2
33508309,3,"['https://github.com/federico77z/ascan/releases/tag/1.0.3', 'availability', 'ascan']",3,1
31050720,3,"['cis', 'nicor', 'british cardiovascular intervention society']",2,1
34137435,3,"['gene census', 'cosmic', 'catalogue of somatic mutations in cancer']",2,1
24143170,3,"['uniprot', 'a large-scale', 'uniprotkb']",3,1
25355513,3,"['dr.vis', 'human disease-related viral integration sites in the era of high-throughput deep sequencing', 'a database of human disease-related viral integration sites']",3,1
27387194,3,"['bioactive relationships', 'http://camellia.ahau.edu.cn/tbc2health', 'tbc2health']",3,1
23677940,3,"['hhpred', 'tremolo', 'tremolo-hca']",3,0
33737718,3,"['lasca', 'loop', 'significant contact annotation']",1,3
23815474,3,"['virgo', 'darned', 'irgo']",2,2
24569102,3,"['eco', 'european cancer observatory', 'european cancer incidence and mortality']",3,2
21646342,3,"['http://protein.bio.unipd.it/cspritz/.', 'espritz', 'cspritz']",3,2
33776890,3,"['dementia research in latin america', 'expand dementia research in latin america', 'redlat']",0,3
21646343,3,"['g:profiler', 'g', 'g:profiler--a']",1,2
31738435,3,"['uniprot', 'plastics microbial biodegradation database', 'pmbd']",3,2
33245761,3,"['moonprot', 'cath', 'scop']",3,1
25217576,3,"['eq', 'rgd', 'rat genome database']",2,3
24799434,3,"['gvf', 'pgb', 'personal genome browser']",3,2
33179748,3,"['openprot', 'ensembl', 'refseq']",3,1
29059408,3,"['population genomics browser', '1000gp', 'pophuman']",1,3
26626150,3,"['metabolic gene rapid visualizer', 'merav', 'kyoto encyclopedia of genes and genomes']",3,2
31942978,3,"['lncrnadisease', 'long non-coding rna disease database', 'non-coding rna disease database']",2,2
33179754,3,"['tumor immune single cell hub', 'a large-scale', 'tisch']",3,2
26527850,3,"['inrio', 'ynrio', 'synrio']",1,3
26691694,3,"['dintor', 'intor', 'h']",1,3
29059320,3,"['http://biocc.hrbmu.edu.cn/diseaseenhancer/', 'diseaseenhancer', 'a resource of human disease-associated enhancer catalog']",3,1
24799431,3,"['consurf', 'predictprotein--a', 'predictprotein']",2,2
28100700,3,"['distributed annotation server protocol', 'encode', 'pbrowse']",3,1
27084943,3,"['magic+', 'a large-scale', 'magic-web']",2,1
27084944,3,"['mbrole', 'metabolites biological role', 'mbrole2']",2,3
27650223,3,"['http://bioconductor.org/packages/devel/systempiper', 'systempiper', 'ystempiper']",2,2
23947436,3,"['gentrepid', 'omim', 'entrepid']",1,2
33278140,3,"['sap-e', 'sap', 'stroke action plan for']",1,2
24570022,3,"['bgbx--b', 'brazilian genetic database of chromosome x', 'bgbx']",2,3
28993694,3,"['icepop', 'iris', 'immgen']",3,1
23390356,3,"['bioterrorism information retrieval system', 'birs', 'birs - bioterrorism information retrieval system']",2,2
31713622,3,"['the encyclopedia of dna elements', 'encode', 'encyclopedia of dna elements']",2,2
29026651,3,"['snvphyl', 'single nucleotide variant phylogenomics', 'nucleotide variant phylogenomics']",2,2
25217575,3,"['eurocarbdb(c', 'eurocarbdb(ccrc', 'eurocarbdb']",1,2
30304689,3,"['10,000 immunomes project', '10kip', 'immport']",3,1
25643023,3,"['genome retrieval script', 'primed', 'primer']",1,3
24234005,3,"['restaccess', 'seqdepot', 'seqdepot-a']",2,2
22923291,3,"['eficaz2', 'eficaz', 'eficaz(2']",0,3
26896848,3,"['the maize gene families database', 'mgfd', 'maize gene families database']",1,2
26896846,3,"['naldb', 'nucleic acid ligand database', 'http://bsbe.iiti.ac.in/bsbe/naldb/home.php']",3,2
22923300,3,"['targetscans', 'rnaplex', 'risearch']",3,1
28493862,3,"['fim', 'fimtrack', 'an open']",2,2
27716038,3,"['hilin', 'h', 'chilin']",1,3
33900591,3,"['de novo te annotator', 'edta', 'extensive de novo te annotator']",1,3
31713629,3,"['https://www.spatialomics.org/spatialdb', 'spatialdb', 'a database for spatially resolved transcriptomes']",3,1
25979264,3,"['sifter search', 'automated annotation', 'sifter']",1,2
33245234,3,"['sali', 'chembl', 'sar']",3,0
28493881,3,"['fastheatmap', 'shinyheatmap', 'hinyheatmap']",0,3
32336249,3,"['cpssm', 'consecutive positions scoring matrix', 'onsecutive positions scoring matrix']",2,1
24078714,3,"['libsbmlreactionfinder', 'biomodels', 'mozilla public license version']",3,1
24078711,3,"['pubchem', 'g protein', 'gpcr']",2,1
31943015,3,"['an open-source graphical web browser tool for easy statistical analyses in epidemiology and metabolomics', 'pimetal', 'epimetal']",2,2
31713636,3,"['database of protein disorder', 'disprot', 'intrinsic protein disorder annotation in 2020']",3,2
30329086,3,"['comparative analysis of germline microsatellites', 'a repository of germline microsatellite variations in the 1000 genomes project', 'cagm']",3,2
26339475,3,"['protein palmitoylation database', 'palmitoylation database', 'swisspalm']",2,2
30329093,3,"['redfly', 'the transcriptional regulatory element database for drosophila', 'predicted cis-regulatory modules']",3,1
26339154,3,"['hysico2', 'physico', 'physico2']",2,2
27158451,3,"['gxb', 'gene expression browser', 'expression browser']",2,2
30689724,3,"['ensembl', 'nsembldb', 'ensembldb']",1,2
24962967,3,"['health equity resource toolkit for state practitioners addressing obesity disparities', 'centers for disease control', ""cdc's health equity resource toolkit""]",3,0
33835459,3,"['rna modification pathways database', 'modification pathways database', 'modomics']",2,2
24234437,3,"['clinvar', 'medgen', 'dbsnp']",3,2
26855883,3,"['cressint</i', 'ressint', 'ressint</i']",1,3
24234444,3,"['refseq', 'collectf', 'a database of experimentally validated transcription factor-binding sites in bacteria']",3,1
31123286,3,"['aicd', 'http://956023.ichengyun.net/aicd/index.php', 'nti-inflammatory compounds database']",2,2
27813701,3,"['universal nuclear protein database of barley', 'nuclear protein database of barley', 'uncleprot']",2,2
32786694,3,"['pain-ckb', 'ckb', 'pain-domain-specific chemogenomics knowledgebase']",2,2
31647529,3,"['planexp', 'plannet', 'lanexp']",2,2
27150811,3,"['annotation of single-nucleotide polymorphisms in the structural context', 'structman', 'nssnv']",3,1
29878054,3,"['midori', 'rdp', 'sintax']",3,1
29878047,3,"['iedb', 'immunomebrowser', 'immune epitope database']",3,3
33253147,3,"['brain modeling toolkit', 'an open', 'bmtk']",3,2
22661649,3,"['pdb', 'mobidb', 'disprot']",3,1
29379090,3,"['gene ontology functional enrichment annotation tool', 'feat', 'go feat']",2,2
34261540,3,"['an ensemble of deep-learning and machine-learning models for prognosis prediction using multi-omics data', 'https://github.com/lanagarmire/deepprog', 'deepprog']",3,1
23153078,3,"['predicted prokaryotic transcription factors', '2tf', 'p2tf']",2,2
27158452,3,"['gxb', 'gene expression browser', 'browser']",2,2
23127988,3,"['a(2a', 'adenosiland', 'g protein']",2,1
26921390,3,"['environment for tree exploration', 'exploration', 'ete']",2,2
30304367,3,"['metaomics', 'etaomics', 'analysis pipeline and browser-based software suite for transcriptomic meta-analysis']",2,2
30329095,3,"['cancersplicingqtl', 'sqtl', 'the cancer genome atlas']",3,1
25348397,3,"['a cellular compartment-specific database for protein-protein interaction network analysis', 'comppi', 'http://comppi.linkgroup.hu']",3,1
26503253,3,"['rvarbase', 'rsnpbase', 'an updated database for regulatory features of human variants']",3,2
26503249,3,"['mimodb', 'bdb', 'biopanning data bank']",3,3
29976644,3,"['an interactive repository of hybrid minion-sequenced <i>fusobacterium</i> genomes improves gene identification and characterization', 'fusoportal', 'minion']",3,1
