pmid,entity_count,entities,spacy_count,v2_count
30735513,4,"['fraxinus', 'raxinus', 'custusx.', 'custusx']",2,3
22328782,4,"['spliceman--a', 'spliceman-a', 'a database of human', 'spliceman']",1,3
26546514,4,"['chebi', 'desm', 'kegg', 'www.cbrc.kaust.edu.sa/desm']",4,1
33965545,4,"['sled', 'ebola', 'sierra leone ebola virus disease outbreak that were collected and contributed to sled by national and international organizations', 'sierra leone ebola database']",4,2
27943539,4,"['global genomic variant database for personalized medicine', 'database', 'genomic', 'gene variant databases and sharing']",2,2
25879163,4,"['kpp', 'kegg', 'pp', 'kegg pathway painter']",2,3
21427194,4,"['xpedit', 'expedit', 'sra', 'darned']",3,2
28172359,4,"['pubchem', 'in vitro–in vivo profiling', 'ciipro', 'hao.zhu99@rutgers.edu']",3,2
22587916,4,"['minnesota biocatalysis/biodegradation database', 'um-bbd', 'um-pps', 'um-pathway prediction system']",1,4
31697362,4,"['orthologous matrix', 'bgee', 'oma', 'uniprotkb']",4,2
25518738,4,"['cgwr', 'chickpea genomic web resource', 'gwr', 'http://www.nipgr.res.in/cgwr/home.php']",3,3
27342282,4,"['prokaryotic genome annotation pipeline', 'prokaryotes', 'pgap', 'genemarks+']",3,2
29156001,4,"['interaction database', 'ene interaction database', 'drug-gene', 'dgidb']",3,2
26178529,4,"['genomeconnect', 'clingen', 'clinical genome resource', 'matchmaking between patients']",4,1
27681445,4,"['mpd3', 'medicinal plants database for', 'cadd', 'medicinal plants database for drug']",3,2
31372542,4,"['http://www4g.biotec.or.th/feptidedb/.', 'feptidedb', 'bioactive peptides', 'eptidedb']",3,2
30286784,4,"['italian nmd registry', 'nmd', 'eurordis', 'european medicines agency']",3,1
31762961,4,"['maizesnpdb', 'https://github.com/venyao/maizesnpdb', 'sra', 'http://150.109.59.144:3838/maizesnpdb/']",4,1
32612757,4,"['sequ-into', 'nto', 'minion', 'https://github.com/mjoppich/sequ-into']",3,3
24381135,4,"['funcassociate', 'gene expression omnibus', 'cckar', 'autodock4']",3,1
24678734,4,"['publically available', 'ensemble predictor for short linear motifs in nuclear hormone receptors', 'ensemble predictor for short linear motifs', 'epslim']",3,2
31599058,4,"['hmmcleaner', 'phylosuite', 'an integrated and scalable desktop platform for streamlined molecular sequence data management and evolutionary phylogenetics studies', 'genbank']",4,1
27587635,4,"['epi info viral hemorrhagic fever', 'epi info vhf', 'epi info viral hemorrhagic fever application', 'vhf']",2,4
23093603,4,"['the online protein processing resource', 'online protein processing resource', 'toppr', 'uniprotkb']",3,3
32421310,4,"['kegg', 'atlas', 'kyoto encyclopedia of genes and genomes', 'https://lcsb-databases.epfl.ch/atlas']",4,1
33211879,4,"['european nucleotide archive', 'arrayexpress', 'ena', 'biostudies']",4,2
34273949,4,"['arpeggio', 'eagle-rc', 'reproducible polyploid epigenetic guidance workflow', 'automated reproducible polyploid epigenetic guidance workflow']",3,3
28748223,4,"['plasmogem', 'rap', 'phenoplasm', 'a database of disruption phenotypes for malaria parasite genes']",4,1
30073046,4,"['meakit', 'neuroinformation database for developing networks', 'nddn', 'neuroinformation database']",2,3
23410028,4,"['string', 'david', 'http://www.integratomics-time.com/cryptorchidism/.', 'rasopathies.<h4']",4,0
32399567,4,"['chembl', 'fasttargetpred', 'asttargetpred', 'macos']",3,2
32601103,4,"['statement', 'napdi center', 'napdi', 'npdi']",2,2
33211864,4,"['fantom6', 'functional annotation of the mammalian genome', 'fantom', 'fantom5']",2,3
22192482,4,"['rpiseq', 'predicting rna-protein interactions using only sequence information', 'npinter', 'pridb']",4,1
33661371,4,"['ryzagenome', 'oryzagenome2.1', 'oryzabase', 'oryzagenome']",1,4
22962482,4,"['uniprot', 'niprotkb', 'automated annotation', 'uniprotkb']",3,2
27604408,4,"['clinvar', 'exonimpact', 'http://watson.compbio.iupui.edu/exonimpact', 'prioritizing pathogenic alternative splicing events']",4,1
26162614,4,"['eeglab', 'mdlab', 'emd', 'emdlab']",3,2
30335138,4,"['gene expression database', 'gxd', 'mouse genome informatics', 'mouse gene expression database']",3,2
31068583,4,"['global gridded crop model intercomparison', 'global gridded crop model intercomparison phase 1 simulation dataset', 'ggcmi', 'gridded crop model']",2,2
29036719,4,"['uniprot', 'database of biomacromolecular tunnels and pores', 'channelsdb', 'http://ncbr.muni.cz/channelsdb']",4,1
34279596,4,"['o-glcnac', 'lcnacome', 'o-glcnacome', 'o-glcnac database']",0,4
26034559,4,"['evolution explorer', 'egion evolution explorer', 'ex', 'rex']",1,4
30564943,4,"['pubchem', 'https://github.com/reymond-group/mhfp', 'gdb', 'minhash']",4,0
28095775,4,"['http://www.biw.kuleuven.be/csb/ara-peps', 'a repository of putative sorf-encoded peptides in arabidopsis thaliana', 'bioactive peptides', 'ara-peps']",4,1
27050421,3,"['functional human c-terminome', 'c-terminome', 'erminome']",2,2
23019491,3,"['pubchem', 'gdb', 'drugbank']",3,0
22280360,3,"['an open-source laboratory information management system for sample tracking', 'openid', 'enzymetracker']",3,1
25706643,3,"['variant interpretation server', 'sg-adviser', 'scripps genome adviser']",2,3
32620910,3,"['marine eukaryote species', 'genbank', 'mares']",3,2
26460164,3,"['sgd', 's', 'saccharomyces genome database']",2,2
30654742,3,"['gff', 'proteomexchange', 'peptimapper']",2,1
26231431,3,"['hhalign-kbest', 'halign-kbest', 'hhsearch']",1,3
22102568,3,"['goc', 'ontology', 'go']",1,2
30818354,3,"['genomegraphr', 'genometrakr', 'pulsenet']",3,1
24428888,3,"['oncomirdbb', 'ncomirdbb', 'http://tdb.ccmb.res.in/oncomirdbb/index.htm']",2,2
33898938,3,"['ronco', 'berlin-tübingen-oncology corpus', 'bronco']",1,3
24297518,3,"['lipidgo', 'ipidgo', 'database for lipid-related go terms and applications']",2,2
33177947,3,"['aphiaid', 'world register of marine species', 'worms']",2,1
22626637,3,"['european virus archive', 'eva', 'archive']",2,3
23577105,3,"['4d adult brain extraction and analysis toolbox', 'adult brain extraction and analysis toolbox', 'abeat']",2,2
25051402,3,"['language).<h4', 'clinidal', 'rnlq']",2,2
34849207,3,"['metabolic human', 'vmh', 'camp']",2,3
22954633,3,"['gpu', 'endel-gpu', 'mendel-gpu']",1,2
32162267,3,"['aagatlas 1.0', 'aagatlas 1', 'aagatlas']",1,3
22102575,3,"['the yeast transcription factor specificity compendium', 'yetfasco', 'yeast transcription factor specificity compendium']",2,2
31375721,3,"['https://github.com/birl/spectrum/.', 'spectrum', 'tdp']",3,1
23904744,3,"['asrdb', 'http://121.241.218.70/asrdb', 'archaeal stress response database']",3,2
23281624,3,"['mre', 'http://www.biotec.or.th/isl/microlive', 'microlive']",3,1
23282099,3,"['e.g', 'mirbase', 'mircluster']",3,2
24723423,3,"['newly available', 'ensembl', 'orthomam']",3,1
31441165,3,"['classamp', 'campsign', 'camp']",3,3
25753710,3,"['jcggdb', 'aist', 'jcgg']",2,2
33112702,3,"['lncrbase', 'cliniclsnp', 'lncrbasev.2']",1,3
34521345,3,"['pfam', 'statistical detection of pathogen-associated protein domains', 'pathfams']",3,1
33849055,3,"['swiss bioinformatics resource portal', 'resource', 'expasy']",2,2
24330401,3,"['imir', 'i', 'mir']",0,3
23151233,3,"['olysac3db', 'an annotated data base of 3 dimensional structures of polysaccharides', 'polysac3db']",2,2
31127704,3,"['vcf-server', 'erver', 'vcf']",1,3
27083180,3,"['searchbreast', 'sharing experimental animal resources', 'coordinating holdings-breast']",3,1
24330140,3,"['nematode-arabidopsis transcriptomic interaction compendium', 'nematic', 'http://www.uclm.es/grupo/gbbmp/english/nematic.asp']",3,2
26099924,3,"['plant computer vision', 'bellwether phenotyping platform', 'plantcv']",3,1
26690135,3,"['efpia', 'aetionomy', 'european federation of pharmaceutical industry associations']",3,1
33997191,3,"['cinescale', 'convolutional neural network', 'cnn']",3,1
23286825,3,"['http://bioschool.iitd.ac.in/neurodnet/.', 'neurodnet', 'eurodnet']",2,2
22134646,3,"['http://sourceforge.net/projects/tax2tree/.', 'greengenes', 'tax2tree']",2,1
27279488,3,"['a large-scale', 'big', 'biological information gatherer']",3,2
23740747,3,"['http://compbiotoolbox.fmach.it/pathwayprocessor/.', 'pathway processor', 'pathway processor 2.0']",2,1
21414208,3,"['roc', 'proc', 's+']",2,2
33276297,3,"['dbcovp', 'mers-', 'a database of coronavirus virulent glycoproteins']",3,1
24428872,3,"['genomic utility', 'guavah', 'http://www.guavah.org']",2,2
30032202,3,"['reegrafter', 'panther', 'treegrafter']",2,2
25051028,3,"['hbstr', 'hbstr-tree', 'ree']",0,3
25313158,3,"['organ system heterogeneity', 'db', 'organ system']",1,2
33898816,3,"['fermfoodb', 'a database of bioactive peptides derived from fermented foods', 'bioactive peptides']",3,1
20857233,3,"['a human brain function mapping knowledge-base system', 'mapping', 'brainknowledge']",2,2
34488889,3,"['computational applications in secondary metabolite discovery', 'applications in secondary metabolite discovery', 'caismd']",2,3
21610667,3,"['genomic mri--a', 'genomic', 'non-b']",1,2
25706687,3,"['pathvisio', 'pathvisio 3', 'wikipathways']",2,2
22135292,3,"['death domain (dd', 'interaction database', 'dd']",3,0
30097532,3,"['bridging the gap', 'expasy', 'glycomics@expasy']",3,2
31932593,3,"['of cross-linguistic colexifications', 'database of cross-linguistic colexifications', 'clics']",2,2
22102590,3,"['uniprot', 'protein resource', 'universal protein resource']",2,2
33439861,3,"['dalia-', 'of disease alleles in arab population', 'dalia']",3,1
26296321,3,"['x3dom', 'emouseatlas', 'ehistology']",3,1
26048622,3,"['mri study of normal brain', 'nih mri study of normal brain development', 'pedsdti']",2,3
36159887,3,"['infrastructure', 'infrastructure for a phage reference database', 'inphared']",1,2
23281852,3,"['space-related pharmamotifs', 'srpmotif', 'rpmotif']",2,2
26624015,3,"['a literature based multi-omics database for major cardiovascular diseases', 'cad', 'cardiogenbase']",3,1
26656649,3,"['rmd-fp', 'repository for mendelian genomics family portal', 'mygene2']",2,3
29868062,3,"['kegg', 'armour - a', 'armour']",2,1
22102587,3,"['biology markup language', 'sabio-rk--d', 'sabio-rk']",1,3
22003999,3,"['special listeria culture collection', 'pecial listeria culture collection', 'slcc']",2,1
22135298,3,"['phosphositeplus®', 'phosphositeplus', 'a comprehensive resource for investigating the structure and function of experimentally determined post-translational modifications in man and mouse']",2,2
24363380,3,"['ipace 2d', 'bipace 2d', 'metabolights']",1,2
22135288,3,"['dr.vis', 'a database of human', 'a database of human disease-related viral integration sites']",3,1
33177550,3,"['covid-net', 'covidx', 'coronavirus disease 2019']",2,2
22135289,3,"['pubchem', 'mmdb', 'molecular modeling database']",2,2
30949679,3,"['introndb.<h4', 'introndb', 'a database for eukaryotic intron features']",3,1
22608002,3,"['rcdb', 'enal cancer gene database', 'renal cancer gene database']",2,3
22102576,3,"['biocyc', 'metacyc', 'pgdb']",2,2
25805426,3,"['mathworks', 'rtmocap', 'real-time motion capture toolbox']",1,2
23282288,3,"['lad4u', 'gene list automatically derived for you', 'glad4u']",2,3
33997360,3,"['plant p450 database', 'pcpd', 'plant cytochrome p450 database']",2,3
28376796,3,"['mouse phenome database', 'ahcoda-db', 'ahcoda']",2,2
24265224,3,"['european nucleotide archive', 'encode', 'biosamples']",3,1
33963869,3,"['limma', 'http://bioinformatics.med.uoc.gr/proteosign', 'proteosign']",3,1
22102581,3,"['uniprot', 'refseq', 'prorepeat']",3,1
22102583,3,"['mouse phenome database', 'mouse phenome project', 'mpd']",3,2
34783225,3,"['tartary buckwheat database', 'rutin', 'tbd']",1,2
23904198,3,"['finnish disease heritage database', 'lovd', 'findis']",3,2
30949694,3,"['ogdraw', 'organellargenomedraw', 'refseq']",1,2
33323106,3,"['a large-scale', 'biorel', 'towards large-scale biomedical relation extraction']",3,1
22659240,3,"['cancerproview', 'url: http://cancerproview.dmb.med.keio.ac.jp/php/cpv.html', 'a graphical image database of cancer-related genes and proteins']",3,1
31506471,3,"['kegg', 'prokaryotes', 'epath']",3,1
24574115,3,"['bioplat', 'biomarkers platform', 'ioplat']",1,3
32522662,3,"['nipype', 'neuropycon', 'an open']",3,1
28049134,3,"['mirandb', 'database', 'mirna algorithmic network database']",2,3
24985530,3,"['ohdsi', 'sciences', 'observational health data sciences and informatics']",2,2
32849767,3,"['sequence database search output', 'rboanalyzer', 'rfam']",3,1
31030996,3,"['cia', 'computational drug discovery in chemotherapy-induced alopecia via text mining and biomedical databases', 'drug-gene interaction database']",3,0
22397531,3,"['atpan', 'http://atpan.itps.ncku.edu.tw/.', 'arabidopsis thaliana promoter analysis net']",3,2
23707966,3,"['interaction database', '•••', 'biocontext']",3,0
32537769,3,"['bgd', 'bovine genome database', 'bovine genome']",2,2
31504189,3,"['metalloenzyme-ligand association database', 'elad', 'melad']",2,3
31539018,3,"['xman', 'nknown mutation analysis', 'unknown mutation analysis']",1,2
28343315,3,"['dpd', 'digital protologue', 'database']",0,3
29045713,3,"['human and mouse single-cell centric database', 'scportalen', 'insdc']",3,1
32814038,3,"['atlas of transcription factor binding sites', 'hint', 'encode']",3,0
33502186,3,"['combined graph/relational database management system for calculated chemical reaction pathway data', 'repathdb', 'cgr']",3,1
21672955,3,"['phage search tool', 'phast', 'genbank']",2,2
27800578,3,"['scegram', 'publically available', 'an image database for semantic and syntactic inconsistencies in scenes']",3,1
25277458,3,"['ucsc genome browser', 'publically available', 'multi-species annotation']",3,0
21836824,3,"['s66', 'ccsd(t)/cbs', 'database of benchmark interaction energies relevant to biomolecular structures']",3,1
30979097,3,"['molegear', 'cdk', 'a java-based platform for evolutionary de novo molecular design']",3,1
28357659,3,"['molecular epidemiology database', 'molecular epidemiology database for sequence management and data mining', 'htlv-1']",3,0
26457120,3,"['scifinder', 'surechembl', 'siip']",3,0
24771340,3,"['netvenn', 'publically available', 'an integrated network analysis web platform for gene lists']",3,1
36567815,3,"['fibvid', 'ake news information-broadcasting dataset of', 'f']",1,3
25900069,3,"['nmrfam-sdf', 'nmrfam-structure determination framework', 'nmrfam']",1,3
28881964,3,"['orthologous matrix', 'oma', 'h']",2,3
26555441,3,"['pharmdb-k', 'pharmdb', 'integrated bio-pharmacological network database for traditional korean medicine']",2,1
33685383,3,"['lncrnadetector', 'map', 'mapslnc']",2,2
30684219,3,"['http://yu-mbl-muscledb.com/neuromuscledb', 'a database of genes associated with muscle development', 'neuromuscledb']",3,1
23180363,3,"['ransgenic rodents', 'tet', 'tet-transgenic rodents']",0,3
27917054,3,"['gbif', 'darwin core archive format', 'zna-vert']",2,1
33109072,3,"['optimalflow', 'https://bioconductor.org/packages/optimalflow', 'h']",1,2
24312569,3,"['friend', 'libsvm', 'fmri)-based']",3,1
23737449,3,"['antismash', 'antismash 2', 'genbank']",2,2
21804150,3,"['http://sgdp.iop.kcl.ac.uk/opcritplus', 'opcrit', 'opcrit+']",3,1
25506935,3,"['lynx', 'developmental brain disorders database', 'dbdb']",3,0
32519291,3,"['makehuman', 'psychopy', 'faret']",2,2
22951037,3,"['gencode', 'encode', 'psidr']",3,1
23344264,3,"['dna-mutation inventory to refine and enhance cancer treatment', 'tumor gene mutation status', 'direct']",3,2
33961119,3,"['pdb', 'ind-enzymes', 'ind']",3,1
21920474,3,"['yomics', 'yomics™', 'genbank']",2,1
21410990,3,"['nyexpress', 'integrated toolkit for analysis of cross-platform gene expression data using a fast interval matching algorithm', 'anyexpress']",2,2
32112578,3,"['fires', 'find repeated elements in structure', 'repeatsdb']",3,1
34255817,3,"['ierfit', 'hierfit', 'hierarchical random forest for information transfer']",1,3
24312616,3,"['sod1', 'polyphen-2', 'mholline']",3,1
31634369,3,"['random forest quality assessment to identify a predicted protein structure in the correct fold', 'rfqamodel', 'random forest']",2,2
26653323,3,"['itap', 'gene expression omnibus', 'transcriptomics and phenotype']",2,2
25526212,3,"['coffeebest', 'coffee bean est', 'plantcyc']",3,1
32551569,3,"['succombase', 'kegg', 'knapsack']",3,0
32813752,3,"['scd-associated variants annotation database', 'acmg', 'svad']",3,2
29897419,3,"['ardy', 'mycology antifungal resistance database', 'mardy']",2,3
31095607,3,"['http://bioinformatics.bio.uu.nl/john/syscilia/ciliacarta/.', 'an integrated and validated compendium of ciliary genes', 'ciliacarta']",3,1
28062447,3,"['cross-react', 'structural database of allergens', 'cross-react method to a diverse set of seven allergens']",3,2
29209336,3,"['drdb</i', 'date palm genomic resource database', 'rdb']",2,2
23081734,3,"['mascot', 'lfquant', 'ideal']",3,1
30913289,3,"['grits toolbox', 'automated annotation', 'grits']",2,2
29897488,3,"['glycobase', 'glycostore', 'lycostore']",2,3
29176591,3,"['finder', 'binvestigate', 'binbase']",2,1
26424082,3,"['regnetwork', 'regulatory relationships', 'an integrated database of transcriptional and post-transcriptional regulatory networks in human and mouse']",3,1
22950686,3,"['openessence', 'essence desktop edition', 'johns hopkins university applied physics laboratory']",3,1
29688374,3,"['biocaddie', 'w2wei', 'dataset_retrieval_pipeline']",3,0
29078314,3,"['pdb', 'ecod', 'evolutionary classification of protein domains']",3,0
33239857,3,"['an extensible data visualization and quality assurance platform for integrated somatic variant analysis', 'vcfview', '3.6.2']",3,1
30552881,3,"['leishindb', 'admetsar', 'tritrypdb']",2,1
21738316,3,"['cytred', 'cytokine receptor database', 'http://www.cro-m.eu/cytred/']",3,2
25113421,3,"['http://www-novo.cs.uwaterloo.ca:8080/glycomasterdb', 'glycomaster', 'glycomaster db']",2,1
22098775,3,"['lfp', 'trentool', 'rentool']",2,2
28193641,3,"['recombinase', 'redi', 'recombinase directed indexing']",2,2
31208327,3,"['gofdr', 'cafa', 'ocelot']",3,2
31765387,3,"['pnc', 'the cancer genome atlas', 'network control']",2,2
21822254,3,"['mirna knockout', 'mirbase', 'mirko']",2,2
25867189,3,"['t3ss', 't4ss', 't346hunter']",3,1
24163255,3,"['pancreatic expression database', 'expression database', 'ped']",1,2
31077305,3,"['entrezpy', 'ntrezpy', 'pypi']",1,3
32766766,3,"['lncr2metasta', 'http://lncr2metasta.wchoda.com', 'ensembl']",3,1
31929521,3,"['variant mapping and prediction of antibiotic resistance', 'vampr', 'variant mapping and prediction of antibiotic resistance via explainable features and machine learning']",2,2
32209622,3,"['asthma toolkit', 'severe asthma toolkit', 'toolkit']",1,2
23493324,3,"['freely available python package for computational biology and chemoinformatics', 'chemopy', 'sar']",3,1
23180784,3,"['gene coexpression database', 'ricefrend', 'a platform for retrieving coexpressed gene networks in rice']",2,2
23180788,3,"['a database for somatic mutations impacting microrna function in cancer', 'http://compbio.uthsc.edu/somamir/', 'somamir']",3,1
26476454,3,"['kegg', 'blastkoala', 'ghostkoala']",1,3
33633781,3,"['kegg', 'pal', 'reactome']",3,0
26476449,3,"['an integrative resource for plant pathogen genomics', 'ensembl', 'phytopath']",3,1
26523133,3,"['kcgd', 'database of gene expression profiles of korean cancer genome', 'korean cancer genome database']",2,2
23180798,3,"['international nucleotide sequence database collaboration', 'biosample', 'insdc']",2,3
24622612,3,"['gigadb', 'promoting data dissemination and reproducibility', 'gigascience']",3,1
23493258,3,"['variome', 'm', 'microbial variome database']",0,3
26097180,3,"['zfin', 'zebrafish model organism database', 'zebrafishmine']",2,3
26719774,3,"['chembl', 'irv', 'a large-scale']",3,0
21575200,3,"['sadi', 'sadi sws', 'sws']",1,2
27490953,3,"['protocols for molecular modeling with rosetta3 and rosettascripts', 'rosetta', 'topologybroker']",2,1
27506226,3,"['identification of potential disease targets through biomedical literature mining', 'http://gdr-web.rwebox.com/public_html/index.php', 'dtminer']",3,1
26293815,3,"['nigms protein structure initiative', 'northeast structural genomics consortium', 'structure pair data repository']",3,0
22591039,3,"['elting', 'melting', 'newly available']",2,2
27670079,3,"['nanoehs', 'jrc nanomaterials repository', 'oecd']",3,0
23803467,3,"['rn2sbml', 'grn2sbml', 'biomart central portal']",2,2
33076821,3,"['simsearch', 'encode', 'simsearch igb']",3,1
33175131,3,"['d', 'eepbase', 'deepbase']",1,3
31766116,3,"['sensor analytics point solutions for detection and decision support systems', 'solutions', 'snaps']",2,2
29668970,3,"['mifish', 'mitofish', 'mitochondrial genome database of fish']",2,2
26989154,3,"['regulatory relationships', 'cscs database', 'cscdb']",3,2
22689388,3,"['synbreed', 'r-forge', 'ynbreed']",1,2
33404523,3,"['pdb', 'local annotation of homology-matched amino', 'lahma']",2,2
22084200,3,"['pdb', 'ah-db', 'apo-holo database']",3,2
27262858,3,"['impc', 'international mouse phenotyping consortium', 'infrafrontier']",3,1
30053265,3,"['http://www.exorbase.org', 'exorbase', 'a database of circrna']",3,1
24065654,3,"['http://bnet.egr.vcu.edu/iioab/agenote.php', 'basys', 'pannotator']",3,1
25802363,3,"['isham', 'society of human and animal mycology', 'isham)-its']",1,2
23180787,3,"['subacon', 'subcellular location database for arabidopsis proteins', 'suba3']",2,3
23016940,3,"['homeodb2', 'homeobox gene database', 'homeodb']",2,3
25474259,3,"['dbbp', 'database of binding pairs in protein-nucleic acid interactions', 'database of binding pairs in']",2,2
26476458,3,"['international glycan', 't', 'glytoucan']",2,2
25670880,3,"['pdb', 'iassd', 'intelligent access to sequence and structure databases']",2,2
28980472,3,"['≥9', 'nextprot', 'human protein atlas']",3,0
30487811,3,"['sequence variant identification and annotation platform for next generation sequencing data', 'seqvita', 'variants identification']",2,2
30717191,3,"['bioluminescence resonance energy transfer', 'bret', 'g protein coupled receptor biology']",3,0
25048349,3,"['phenome-genome integrator tool was used to establish phenotypic association with disease traits including cancer', 'eqtl', 'oncoorfs']",3,0
23180575,3,"['pdb', 'display', 'vivaldi']",1,2
21280038,3,"['ndb', 'flybrain neuron database', 'flybrain ndb']",2,2
25998630,3,"['impact', 'a large-scale', 'internet mummy picture archiving and communication technology']",3,2
31667506,3,"['super-enhancer archive', 'sea', 'nhancer']",1,2
24261964,3,"['caper', 'chromosome-centric', 'encode']",3,1
24753486,3,"['peptideatlas', 'alfq', 'lfq']",2,2
22084255,3,"['pubchem', 'eutils', 'pubchem promiscuity']",2,2
22558086,3,"['kegg', 'enchybase', 'genbank']",3,1
22787465,3,"['phosphat', 'map', 'gabipd']",3,2
28849545,3,"['cell annotation software', 'cas', 'software']",2,2
33502607,3,"['clinvar', 'missense3d-db', 'uniprot']",3,1
28849560,3,"['pa', 'kpa', 'metacore']",1,2
28358052,3,"['hived', 'hiv expression database', 'h']",2,2
23175610,3,"['mgd', 'mouse genome database', 'database']",2,3
30815667,3,"['cafu', 'annotation of unmapped rna-seq data', 'comprehensive assembly and']",1,3
30586294,3,"['peak annotation and verification engine', 'pave', 'peak annotation and verification engine for untargeted lc-ms metabolomics']",3,2
30848456,3,"['knarm', 'knowledge acquisition and representation methodology', 'target ontology']",0,3
23658416,3,"['auda', 'kegg', 'pauda']",1,2
22492627,3,"['a server for sequencing annotation and visualization of rna structures', 'sequencing annotation and visualization of rna structures', 'savor']",3,2
29358742,3,"['global natural products social', 'gnps', 'varquest']",2,2
23180760,3,"['www.cancerrxgene.org', 'genomics of drug sensitivity in cancer', 'gdsc']",3,2
23180770,3,"['assembled searchable giant arthropod read database', 'an open-access database of annotated transcriptomes for emerging model arthropod species', 'asgard']",3,2
23657106,3,"['chembl', 'cheminf', 'chembl-rdf']",2,2
22492646,3,"['crnreals', 'a toolbox for distinguishability and identifiability analysis of biochemical reaction networks', 'crn']",3,1
32766810,3,"['craft', 'compact genome representation toward large-scale alignment-free database', 'raft']",2,2
26456690,3,"['clinvar', 'genetic association database', 'human gene mutation database']",3,0
26620522,3,"['protein-protein interaction database for', 'protein-protein interaction database for maize', 'ppim']",2,3
32976578,3,"['trend-db', 'ucsc genome browser', 'trend-db-a']",2,2
26475471,3,"['arrayexpress', 'gene expression omnibus', 'neurotransdb']",3,1
22064851,3,"['haploreg', 'a resource for exploring chromatin states', 'http://compbio.mit.edu/haploreg']",3,1
22064855,3,"['ymdb', 'yeast metabolome database', 'human metabolome database']",3,2
22064862,3,"['cgd', 'candida genome', 'candida genome database']",2,3
22064863,3,"['ecoliwiki', 'a wiki-based community resource for escherichia coli', 'porteco']",3,2
22064864,3,"['european nucleotide archive', 'arrayexpress', 'gene expression atlas']",3,0
28552937,3,"['million dollar list', 'mdl', '$']",2,2
32911083,3,"['mosaicbase', 'online mendelian inheritance in man', 'omim']",3,1
28356340,3,"['ryr2', 'analysis of cardiac myocyte maturation using', 'casaav']",3,2
32091902,3,"['scotta', 'swath', 'egd-e']",3,0
22589183,3,"['protein tandem repeat database', 'prdb', 'protein repeat database']",2,3
27832067,3,"['mining for phenotype differential sub-paths in molecular pathways', 'minepath', 'gsa']",3,1
31030203,3,"['rrt', 'most', 'from multiple organ support therapy to extracorporeal organ support in critically ill patients']",3,0
28966897,3,"['defense meteorological satellite program', 'dmsp', 'cdaweb']",3,1
22851343,3,"['a resource for clinicians', 'aphasiabank', 'clan']",3,1
28651291,3,"['genometrakrcp', 'chloroplast genome', 'of chloroplast genome sequences']",2,2
22982435,3,"['mitozoa', 'refseq', 'mitos']",3,1
32976679,3,"['http://www.doi.org/10.5281/zenodo.4030404', 'zenodo', 'spage2vec']",2,2
31960906,3,"['eqtl', 'wormqtl2', 'www.bioinformatics.nl/wormqtl2/.']",2,1
27701074,3,"['elegans natural diversity resource', 'cendr', 'c']",2,3
30846808,3,"['tacco', 'database connecting transcriptome alterations', 'transcriptome alterations in cancer omnibus']",3,2
30355288,3,"['wto', 'https://cran.r-project.org/web/packages/wto/', '2']",2,2
24227676,3,"['http://hgdownload.cse.ucsc.edu/admin/jksrc.zip', 'ucsc genome browser', 'binary alignment/map']",3,0
30846812,3,"['mirbase', 'tamirpred', 'mirlocator']",2,2
28651363,3,"['multimodal mechanistic signatures for neurodegenerative diseases', 'eurommsig', 'neurommsig']",2,2
26685308,3,"['dda', 'msacquisitionsimulator', 'msacquisitionsimulator-a']",1,2
28159896,3,"['uniprot', 'uniprot knowledgebase', 'uniprotkb']",2,2
25852852,3,"['arrayexpress', 'line ontology', 'clo']",2,2
30945200,3,"['green non-coding database', 'plant lncrna database', 'greenc']",3,2
22556365,3,"['bwt', 'heeler', 'beetl']",1,2
30813887,3,"['http://bioinfodbs.kantiana.ru/mtprotevol', 'tprotevol', 'mtprotevol']",2,2
30519231,3,"['tool for visualization and analysis of prokaryotic genomes', 'prokaryotes', 'bac-browser']",3,1
26586806,3,"['dbgap.', 'tcga', 'brecan-db']",3,1
26226151,3,"['elements navigation tool', 'core', 'element']",3,1
22903802,3,"['a benchmark database for variations', 'http://structure.bmc.lu.se/varibench', 'varibench']",3,1
21278191,3,"['bambino', 'ambino', 'sam']",1,2
32386544,3,"['allen mouse brain common coordinate framework', 'ccfv3', 'mouse brain common coordinate framework']",2,2
24784381,3,"['digital database for screening mammography', 'http://dx.doi.org/10.1118/1.4870379e-mphya6-41-006405', 'ddsm']",3,2
31796752,3,"['toff', 'i', 'traits of fish']",1,3
22326800,3,"['strategic health it advanced research projects', 'sharpn', 'sharp']",3,1
31796753,3,"['laetoli', 'eppe', 'eyasi plateau paleontological expedition']",1,3
24194596,3,"['mp:pd--a', 'membrane protein packing database', 'mp:pd']",2,3
21966371,3,"['http://dscbm.cs.ntou.edu.tw/.', 'ds-cbms', 'of simulated cbm structures']",1,2
24194607,3,"['reefam', 't', 'treefam']",1,3
29240889,3,"['eoboost', 'geoboost', 'genbank']",2,2
24030781,3,"['iqdb', 'http://iqdb.cbi.pku.edu.cn', 'an intelligence quotient score-associated gene resource for human intelligence']",3,1
29293556,3,"['openehr benchmark dataset', 'electronic health record', 'orbda']",3,1
33324015,3,"['a database of supernova x-ray light curves', 'snax', 'supernova x-ray database']",3,2
22543366,3,"['david-ws', 'david', 'http://david.abcc.ncifcrf.gov/']",2,2
32472030,3,"['dbpsp 2.0', 'prokaryotes', 'dbpsp']",2,2
28814919,3,"['hbil', 'hgi', 'bcn']",3,0
27307614,3,"['heeler', 'debwt', 'ebwt']",1,3
