pmid,entity_count,entities,spacy_count,v2_count
26421926,3,"['dijkstra', 'exploiting human resource requirements to infer human movement patterns for use in modelling disease transmission systems', 'gps']",3,0
32301980,3,"['galaxy hicexplorer', 'galaxy', 'hicexplorer']",0,3
32695214,3,"['htpp', 'ttp', 'http']",2,1
25977788,3,"['proteomexchange', 'swath', 'uniprotkb']",3,0
32007105,3,"['pgd', 'schaplotyper', 'haplotype construction and visualization for genetic diagnosis using single cell dna sequencing data']",3,1
33526252,3,"['covid-19 open research dataset', 'litcovid', 'covid']",3,1
26272709,3,"['genomewidepdb 2', 'chromosome-centric', 'genomewidepdb']",2,2
29993570,3,"['mitt)-a', 'mitt', 'medical image tracking toolbox']",1,3
22537014,3,"['european zebrafish resource centre', 'eufishbiomed', 'cost']",2,1
26738065,3,"['distributed annotation system', 'gencode', 'as']",2,1
31260040,3,"['ptsddb', 'ptsd', 'ptsd biomarker database']",3,2
31260041,3,"['oomycete', 'table', 'oomycete gene table']",1,3
29156309,3,"['secondary metabolite bioinformatics portal', 'bgcs', 'smbp']",3,2
21998111,3,"['gsfs', 'gene set functional similarity', 'http://bioinfo.hrbmu.edu.cn/gsfs']",2,2
29033870,3,"['mons', 'motivational objects in natural scenes', 'database of motivational objects in natural scenes']",3,2
32859146,3,"['inomialrf', 'binomialrf', 'tcga']",2,2
25367050,3,"['kegg', 'kyoto encyclopedia of genes and genomes', 'prs']",3,1
26010663,3,"['peptaibiotics database', 'pdb', 'peptaibiotics']",2,3
23505408,3,"['marine species', 'world register of marine species', 'worms']",1,2
30910961,3,"['bridgit', 'kegg', 'kyoto encyclopedia of genes and genomes']",3,1
30892876,3,"['lipid species annotation at double bond position level with custom databases by extension of the', 'mzmine', 'maps']",3,1
24568621,3,"['zebrafish model organism database', 'zfin', 'zebrafish']",2,3
22948725,3,"['hgmd', 'human gene mutation database', 'gmd']",2,3
22536870,3,"['urfer', 'patch-surfer', 'patch']",0,3
26055098,3,"['ebola', 'entered knowledge base', 'ebola-kb']",2,3
21762489,3,"['snomed ct', 'cda', 'rim']",3,0
24259432,3,"['refseqgene', 'ncbi', 'refseq']",1,3
21824971,3,"['fdm', 'cufflinks', 'rdiff']",3,2
32451429,3,"['kegg', 'a unified database and server platform for muscle atrophy myomirs', 'myomirdb']",3,1
27863903,3,"['trypanosome genome-wide', 'resource', 'tryptag.org']",1,3
29155944,3,"['mist', 'http://fgrtools.hms.harvard.edu/mist/', 'molecular interaction search tool']",3,2
22635116,3,"['onguard', 'ca²⁺', 'ph.']",3,1
26010234,3,"['smoking effects on human lung gene expression', 'smoking effects on gene expression of lung', 'segel']",3,1
26731133,3,"['pantheon 1', 'pantheon', 'pantheon 1.0']",1,3
29156006,3,"['diana-tarbase', 'diana-', 'tarbase']",2,2
22981419,3,"['nstat', 'nstat--a', 'open-source neural spike train analysis toolbox for matlab']",2,2
23716644,3,"['bidas', 'a web-based monte carlo biodata simulator based on sequence/feature characteristics', 'diprodb']",3,1
21834535,3,"['nci-60', 'bass', 'bioactivity profile similarity search']",2,2
34398913,3,"['sce', 'skills calculation engine', 'calculation engine']",2,2
29156057,3,"['prgdb', 'plant resistance genes database', 'prgdb 3']",2,3
33743584,3,"['svexpress', 'cancer cell line encyclopedia', 'the cancer genome atlas']",3,1
34726633,3,"['bilbao crystallographic server', 'lkvec', 'brillouin-zone database']",3,2
31220459,3,"['chap', 'channel annotation package', 'annotation package']",2,2
23735058,3,"['allertop--a', 'llertop', 'allertop']",1,3
23046922,3,"['eta', 'parallel-meta', 'meta']",1,2
29778696,3,"['rpc', 'pc', 'renal pre-competitive consortium']",1,3
26141454,3,"['biological magnetic resonance data bank', 'pdb', 'bmrb']",3,2
30106394,3,"['geo', 'rembrandt', 'georgetown database of cancer']",2,1
29939219,3,"['similarity network fusion', 'tmix', 'the cancer genome atlas']",3,0
31020555,3,"['braker', 'braker1', 'genemark-es']",2,2
25474259,3,"['dbbp', 'database of binding pairs in protein-nucleic acid interactions', 'database of binding pairs in']",2,2
30030810,3,"['dtk', 'analyzing tandem mass spectra using the drip toolkit', 'drip']",2,2
32786688,3,"['eubic', 'proteomexchange', 'file format']",2,1
28821760,3,"['breast oncogenic specific sirnas', 'sirnamap', 'boss']",3,2
23379628,3,"['rgd pathway', 'rgd', 'rgd pathway portal']",1,2
29264813,3,"['earch', 'targets-search', 'discovery of surface target proteins linking drugs']",1,2
25889708,3,"['kegg', 'cog', 'pfam']",3,0
34606606,3,"['atpase', 'prokaryotic antiviral defence locator', 'padloc']",3,2
31722398,3,"['allele frequency net database', 'afnd', 'kir']",3,2
31361941,3,"['antimicrobial peptide database', 'antimicrobial', 'the antimicrobial peptide database']",2,1
29051230,3,"['cell phenogenetic map project', 'ips', 'iphemap']",2,2
33769830,3,"['gzl1', 'genome sequence resource', 'genome sequence resource for <i']",2,1
22396485,3,"['genenetwork', 'happy', 'sysgenet']",2,1
25708928,3,"['http://bioinformatics.hitsz.edu.cn/pssm-dt/.', 'pssm', 'svm-pssm-dt']",2,1
29968787,3,"['sspim', 'openspim', 'spim']",3,1
35047833,3,"['electronic medical records and genomics', 'emerge', 'medical records and genomics']",2,2
32128557,3,"['saccharomyces', 'sgd', 'saccharomyces genome database']",2,3
30313335,3,"['museo civico di zoologia', 'museo civico di zoologia in rome', 'tommaso allery di maria']",3,0
26577780,3,"['micro-tom', 'tomatoma', 'om']",1,2
28229138,3,"['eawag-soil', 'envipath', 'eawag-soil package']",2,2
33049043,3,"['phylotol', 'genbank', 'sar']",3,1
31428126,3,"['functional annotation of animal genomes', 'a large-scale', 'gene expression atlas']",3,0
30886413,3,"['sirius', 'csi', 'sirius 4']",1,2
27135538,3,"['mechanism of adaptive evolution', 'global rebalancing of cellular resources by pleiotropic point mutations illustrates', 'rnap']",3,0
29231920,3,"['cxidb', 'sacla', 'mad']",3,0
21940779,3,"['uniprot', 'a vision for an international database of rna sequences', 'rnacentral']",3,1
29343218,3,"['octext', 'relation extraction of protein localizations to assist database curation', 'loctext']",2,2
30097089,3,"['structure-function linkage database', 'divergent evolution of function using a', 'sam']",3,0
26069246,3,"['nanostring', 'ncounter', 'enable multiplexed gene expression analysis of clinical samples']",1,2
34782917,3,"['dbsnp', 'mog', 'chd']",2,1
23906393,3,"['giardia', 'eid2', 'enhanced infectious diseases database']",1,2
23904198,3,"['finnish disease heritage database', 'lovd', 'findis']",3,2
26527727,3,"['the encyclopedia of dna elements', 'encode', 'encyclopedia of dna elements']",2,2
24985530,3,"['ohdsi', 'sciences', 'observational health data sciences and informatics']",2,2
33146890,3,"['a large-scale', 'hpa', 'human protein atlas']",3,1
25051028,3,"['hbstr', 'hbstr-tree', 'ree']",0,3
25922515,3,"['associated fossil calibration series', 'fossil calibration database', 'fossil calibration database-a new resource for divergence dating']",3,0
25313158,3,"['organ system heterogeneity', 'db', 'organ system']",1,2
28511181,3,"['one-carbon metabolism database', 'kegg', '1-cmdb']",3,2
32849767,3,"['sequence database search output', 'rboanalyzer', 'rfam']",3,1
34949163,3,"['enetonic', 'an r/bioconductor package for streamlining the interpretation of rna-seq data', 'genetonic']",2,2
32410573,3,"['semrep', 'semmeddb', 'emrep']",2,3
21269452,3,"['agimicrorna', 'gimicrorna', 'mirbase']",1,3
23019219,3,"['kegg', 'metscout', 'a pathfinder exploring the landscape of metabolites']",3,1
29166537,3,"['database of absorption and fluorescence spectra of', 'photochemcad', 'sup>-1']",3,1
29736719,3,"['open phacts discovery platform', 'knime', 'phacts']",2,1
29247682,3,"['ipd', 'ihiw', 'h&i']",3,0
26298580,3,"['plants physiology database', 'ppdb', 'tool for investigation of plants physiology based on gene ontology']",2,2
30525664,3,"['compil', 'compil 2', 'prolucid']",2,2
24266983,3,"['rcr', 'causal reasoning', 'publically available']",1,2
31964896,3,"['georeferenced database', 'goodd', 'database of dams']",2,2
30457565,3,"['rad', 'vqa', 'vqa-rad']",2,1
30951672,3,"['xrna', 'exrna atlas analysis reveals', 'exrna atlas']",2,2
33734357,3,"['multiphate2', 'readme', 'code for functional annotation and comparison of phage genomes']",3,1
26855674,3,"['breast cancer resistance protein', 'knime', 'distribution).graphical']",3,1
26626620,3,"['bio-objectifying european bodies: standardisation of biobanks in the biobanking and biomolecular resources research infrastructure', 'minimum information about biobank data sharing model', 'european biobanking and biomolecular resources research infrastructure']",3,0
31967818,3,"['tautobase</i', 'tautomeric', 'autobase']",1,2
32098891,3,"['cebp', 'family study designs informed by tumor heterogeneity and multi-cancer pleiotropies', 'updb']",3,0
25541702,3,"['lrc1485', 'lrc648', 'lrc1']",1,3
33635499,3,"['cnit', 'lncmachine', 'cpat']",3,1
30624650,3,"['nntc', 'charter', 'national neuroaids tissue consortium']",1,2
32669554,3,"['cerebra', 'cerebrum atlas', 'mni']",2,2
31738777,3,"['rbr', 'br', 'boundary']",0,3
34655133,3,"['observed antibody space', 'antibody space', 'oas']",2,2
26578564,3,"['hymenopteramine', 'hymenoptera genome database', 'hgd']",2,3
33737651,3,"['allen brain atlas', 'atlas', 'faa']",2,1
30985146,3,"['predict', 'existance dictionary', 'proteinexplorer']",1,3
30395331,3,"['go', 'gene ontology resource', 'ontology resource']",1,3
24198245,3,"['pubchem', 'bioassay', 'pubchem bioassay']",1,3
28855263,3,"['vastdb', 'regulatory relationships', 'vertebrate alternative splicing and transcription database']",3,2
27380722,3,"['unique peptide finder', 'peptide finder', 'uniprot']",2,1
23202522,3,"['virus pathogen database and analysis resource', 'severe acute respiratory syndrome coronavirus', 'vipr']",3,2
21498547,3,"['laccase engineering database', 'lcced', 'the laccase engineering database']",2,2
32029746,3,"['synthetic tropical', 'storm', 'synthetic tropical cyclone generation model']",2,2
21904425,3,"['kegg', 'sspred', 'a prediction server based on svm for the identification and classification of proteins involved in bacterial secretion systems']",3,1
23415847,3,"['dt(db', 'clostridium-dt(db', 'cd196']",3,1
27151405,3,"['dge-net', 'druggenex-net', 'ge-net']",2,3
31624841,3,"['mbkbase', 'm', 'bkbase-rice']",1,3
23874618,3,"['kegg', 'kyoto encyclopedia of genes and genomes', 'nanominer']",3,1
22006842,3,"['www.viprbrc.org', 'virus pathogen database and analysis resource', 'vipr']",3,2
24661111,3,"['egfrindb', 'growth factor receptor inhibitor database', 'gfrindb']",2,2
32033920,3,"['vigr01', 'soapdenovo', 'masurca']",3,0
24267917,3,"['sequence read archive', 'sra', 'mircox']",3,1
27507885,3,"['http://adpribodb.leunglab.org', 'adpribodb', 'the database of adp-ribosylated proteins']",3,1
34720637,3,"['iovera-epi', 'biovera-epi', 'b']",0,3
30427726,3,"['faang', 'functional annotation of animal genomes', 'annotation']",2,2
25541944,3,"['allele workbench', 'transcriptome', 'https://code.google.com/p/allele-workbench']",1,2
32033366,3,"['fasd', 'ddbj', 'sparkga']",3,0
29703624,3,"['cal', 'laboratorio di antropologia e odontologia forense', 'milano cemetery skeletal collection']",3,0
32325033,3,"['interaction map', 'brain interaction map', 'brainmap']",2,2
24070789,3,"['toxicity of excipients for paediatrics', 'safety and toxicity of excipients for paediatrics', 'step']",2,3
27262858,3,"['impc', 'international mouse phenotyping consortium', 'infrafrontier']",3,1
30555515,3,"['erf', 'http://structuralbiology.cau.edu.cn/plantear', 'plantear']",3,1
25398896,3,"['introduction of the drosophila melanogaster release', 'flybase', 'berkeley drosophila genome project']",3,1
23546522,3,"['drugbank', 'pharmgkb', 'pharmacogenomics']",3,0
29244774,3,"['pdb', '3dcons-db', 'pssm']",3,1
23448259,3,"['gencode', 'encode', 'ucsc genome browser']",3,0
25414341,3,"['ipd', 'immuno polymorphism database', 'the immuno polymorphism database']",2,2
25398898,3,"['cmpd', 'cancer mutant proteome database', 'tcga']",3,2
22494395,3,"['interstoredb', 'a generic integration resource for genetic and genomic data', 'cmap']",3,1
32226594,3,"['oecd', 'nanosolveit', 'nanomile']",2,1
33297954,3,"['twosamplelogo', 'idpgk', 'ptm-logo']",3,1
25316076,3,"['toxmap', 'toxnet®', 'toxmap®']",0,3
26954504,3,"['fp', 'efp', 'human efp browser']",1,2
25398905,3,"['ncbi taxonomy', 'prokaryotes', 'genbank']",2,1
28232478,3,"['nga50', 'abyss', 'ram']",2,1
30247654,3,"['hacer', 'encode', 'an atlas of human active enhancers to interpret regulatory variants']",3,1
34491200,3,"['plant cell atlas', 'plant', 'pca']",2,2
30395211,3,"['aequatus', 'ensembl', 'aequatus.j']",1,2
32324802,3,"['genomicsdb', 'a genomics', 'oda']",3,2
22760305,3,"['a knowledgebase for pathway analysis in arabidopsis', 'kegg', 'arapath']",3,1
30066664,3,"['ida', 'ontology for cancer research variables', 'ocrv']",1,2
33177550,3,"['covid-net', 'covidx', 'coronavirus disease 2019']",2,2
21826555,3,"['comput aided mol design', 'vsdmip', 'sbvs']",2,1
34227381,3,"['pba-scp', 'cytosolic protein delivery for intracellular antigen targeting using supercharged polypeptide delivery platform', 'scp']",2,1
34488889,3,"['computational applications in secondary metabolite discovery', 'applications in secondary metabolite discovery', 'caismd']",2,3
22102583,3,"['mouse phenome database', 'mouse phenome project', 'mpd']",3,2
27987163,3,"['pgsb/', 'plant genome and systems biology', 'mips plantsdb']",3,0
33997360,3,"['plant p450 database', 'pcpd', 'plant cytochrome p450 database']",2,3
25005261,3,"['fmtfdb', 'http://59.163.192.91/fmtfdb/index.html', 'foxtail millet transcription factors database']",3,2
22102568,3,"['goc', 'ontology', 'go']",1,2
34213059,3,"['an all-atom protein structure dataset for machine learning', 'proteinnet', 'sidechainnet']",3,2
26363020,3,"['kegg', 'co-lncrna', 'http://www.bio-bigdata.com/co-lncrna/.']",2,1
26363021,3,"['lncreg', 'a reference resource for lncrna-associated regulatory networks', 'regulatory relationships']",3,1
25085083,3,"['afal', 'amino acid frequency around ligand', 'http://structuralbio.utalca.cl/afal/index.html']",2,2
28296354,3,"['cancer treatment treasury with', 'cattle', 'cancer treatment treasury with linked evidence']",2,2
32392385,3,"['tgfam', 'target gene family finder', 'tgfam-finder']",2,2
30838032,3,"['cluster generator', 'david', 'ocg']",2,1
31212742,3,"['fusion framework', 'm', 'iobt']",1,2
22135292,3,"['death domain (dd', 'interaction database', 'dd']",3,0
34882760,3,"['octava', 'an open', 'analyzer']",2,2
22135288,3,"['dr.vis', 'a database of human', 'a database of human disease-related viral integration sites']",3,1
23904744,3,"['asrdb', 'http://121.241.218.70/asrdb', 'archaeal stress response database']",3,2
25838808,3,"['allen brain atlas', 'aba', 'neuromorpho.org']",2,2
33898938,3,"['ronco', 'berlin-tübingen-oncology corpus', 'bronco']",1,3
22693223,3,"['pdb', 'knot', 'pknot']",1,2
26133872,3,"['open-source instrument control software platform on labview for imaging/depth profiling mass spectrometers', 'chims', 'labview']",3,1
27805047,3,"['light plate apparatus', 'an open', 'lpa']",3,1
26476454,3,"['kegg', 'blastkoala', 'ghostkoala']",1,3
32457801,3,"['review of online resources to explore mitochondrial genomics', 'toolbox', 'itochondrial toolbox']",1,2
24888382,3,"['allergic airway inflammation repository--a', 'allergic airway inflammation repository', 'aair']",2,3
24495517,3,"['biohackathon', 'biohackathons', 'toyama']",2,1
34259866,3,"['cnvintegrate', 'cosmic', 'the first multi-ethnic database for identifying copy number variations associated with cancer']",3,1
27987178,3,"['gramene database', 'gramene', 'variant effect prediction analysis using resources available at']",3,1
25150201,3,"['riig', 'iig', 'influgrams']",2,2
27987176,3,"['csgrqtl', 'quantitative trait locus database', 'a comparative quantitative trait locus database for saccharinae grasses']",2,2
26886976,3,"['cad', 'imagenet', 'cnn']",3,0
25281234,3,"['canvasdb', 'https://github.com/uppsalagenomecenter/canvasdb', 'a local database infrastructure for analysis of targeted- and whole genome re-sequencing projects']",3,1
30622555,3,"['aop knowledge base', 'aop-kb', 'wikipathways']",3,1
26887005,3,"['triage', 'transport reactions annotation and generation', 'reactions annotation and generation']",2,2
31605615,3,"['an expertized knowledge database for the model legume medicago truncatula', 'legoo', 'for legume graph-oriented organizer']",3,1
30229363,3,"['mfeatbox', 'a toolbox for extraction and analysis of medical image features', 'imfeatbox']",2,2
23920611,3,"['gard', 'ordr', 'umls.<h4']",3,0
23347886,3,"['biocat', 'biolexicon', 'scfs']",3,1
27987175,3,"['fragariacyc', 'pathway genome', 'pgdb']",2,2
21414966,3,"['impact', 'contest', 'macos']",3,1
27987174,3,"['gen', 'oryzaexpress', 'plant omics data center']",2,1
21873637,3,"['kbdock', '3did', 'pfam']",3,1
26133479,3,"['cad', 'a large-scale', 'uthealth']",3,0
22151178,3,"['mint', 'automated annotation', 'biogrid']",3,0
25936886,3,"['cancer genome atlas pan-cancer analysis project', 'the cancer genome atlas', 'tcga']",3,0
23282288,3,"['lad4u', 'gene list automatically derived for you', 'glad4u']",2,3
27018265,3,"['smart', 'pcm', 'cm']",1,3
32621602,3,"['tripal', 'tripal galaxy module helps reduce duplication of effort by allowing site developers to spend time constructing workflows and building their applications rather than rebuilding infrastructure for job management of multi-step applications', 'tripal galaxy module']",2,1
27528457,3,"['compil', '~500x', 'prolucid']",3,0
32982062,3,"['anti-hcov', 'hcovs', 'anti-hcov</i']",2,2
26690135,3,"['efpia', 'aetionomy', 'european federation of pharmaceutical industry associations']",3,1
33997191,3,"['cinescale', 'convolutional neural network', 'cnn']",3,1
26887584,3,"['allergenonline', 'llergenonline', 'a peer-reviewed']",2,2
23019491,3,"['pubchem', 'gdb', 'drugbank']",3,0
30328709,3,"['software for annotation of transcriptome', 'new free available software for annotation of transcriptome and functional analysis of differentially expressed genes', 'satrans']",3,2
21610667,3,"['genomic mri--a', 'genomic', 'non-b']",1,2
31147679,3,"['vigsatdb', 'vigsatdb-t', 'genome-wide microsatellite dna marker database of three species of vigna for germplasm characterization and improvement']",2,2
25824651,3,"['aimp', 'ida', 'integrated database for arss']",2,2
29804262,3,"['rosaceae plant genomes', 'rptedb', 'rosaceae plant te database']",3,2
24626952,3,"['pag', 'genome', 'plant and animal genome']",1,2
30097532,3,"['bridging the gap', 'expasy', 'glycomics@expasy']",3,2
33439861,3,"['dalia-', 'of disease alleles in arab population', 'dalia']",3,1
34588463,3,"['covid border accountability project', 'cobap', 'covid']",3,2
25758743,3,"['cottonqtldb', 'cotton qtldb', 'qtldb']",2,3
31755270,3,"['thermorawfileparsergui', 'hermorawfileparsergui', 'thermorawfileparser']",2,2
25708381,3,"['plant/eukaryotic and microbial metabolomics systems resource', 'pmr', 'metnet']",1,2
24037269,3,"['omap', 'map', 'zmap']",2,1
26840451,3,"['dianahealth.com', 'dianahealth', 'om']",0,3
23185310,3,"['bg7', 'ehec', 'a new approach for bacterial genome annotation designed for next generation sequencing data']",3,1
25380779,3,"['www.dsimb.inserm.fr/dsimb_tools/polyproline', 'polyproline helix ii and secondary structure assignment database', 'polypronline']",3,1
31506471,3,"['kegg', 'prokaryotes', 'epath']",3,1
29542319,3,"['lamp', 'bart-', 'cc']",2,1
29868062,3,"['kegg', 'armour - a', 'armour']",2,1
26363845,3,"['adaboost', 'mlf', 'learner']",1,2
26624015,3,"['a literature based multi-omics database for major cardiovascular diseases', 'cad', 'cardiogenbase']",3,1
26296321,3,"['x3dom', 'emouseatlas', 'ehistology']",3,1
22955982,3,"['gencode', 'encode', 'human body map']",3,1
34783225,3,"['tartary buckwheat database', 'rutin', 'tbd']",1,2
24528853,3,"['citeab', 'iteab', 'a searchable antibody database that ranks antibodies by the number of times they have been cited']",2,2
28445744,3,"['biomagresbank', 'a resource for biomolecular nmr computation', 'nmrbox']",3,1
31409798,3,"['platformtm', 'latformtm', 'p']",1,3
32620910,3,"['marine eukaryote species', 'genbank', 'mares']",3,2
22940749,3,"['impc', 'international mouse phenotyping consortium', 'mouse phenotyping consortium']",2,3
33277365,3,"['fabric-cancer.huji.ac.il', 'functional alteration bias recovery in coding-regions cancer portal', 'fabric']",3,1
33328476,3,"['sequence read archive', 'sra', 'stress mice portal']",3,0
33177947,3,"['aphiaid', 'world register of marine species', 'worms']",2,1
31460713,3,"['usculoskeletal system anatomic database software', 'anatomic', 'musculoskeletal system anatomic database software applied']",1,2
22626637,3,"['european virus archive', 'eva', 'archive']",2,3
23530580,3,"['pms', 'tree pattern-matching suite', 'tpms']",2,3
33211851,3,"['connecting communities', 'wikidata', 'wikipathways']",3,1
33898816,3,"['fermfoodb', 'a database of bioactive peptides derived from fermented foods', 'bioactive peptides']",3,1
27280867,3,"['public health genomics knowledge base', 'phgkb', 'hgkb']",2,3
26476449,3,"['an integrative resource for plant pathogen genomics', 'ensembl', 'phytopath']",3,1
22595086,3,"['ctd', 'pharmgkb', ""swanson's abc""]",3,0
22103613,3,"['pharmgkb', 'pharmacogenomics', 'pharmacogenomics knowledge base']",2,2
26691201,3,"['iplant discovery environment', 'iplant', 'de']",0,3
22003999,3,"['special listeria culture collection', 'pecial listeria culture collection', 'slcc']",2,1
30654742,3,"['gff', 'proteomexchange', 'peptimapper']",2,1
28886604,3,"['imperial county community air monitoring network', 'county', 'monitoring network']",2,1
34966594,3,"['t', 'trava', 'transcriptome variation analysis']",2,2
31441165,3,"['classamp', 'campsign', 'camp']",3,3
25051402,3,"['language).<h4', 'clinidal', 'rnlq']",2,2
27924034,3,"['hm450', 'epic', 'methylationepic']",2,2
31278684,3,"['biojava', 'rpc', 'sharing programming resources between bio* projects']",3,0
31114869,3,"['mexpress', 'the cancer genome atlas', 'tcga']",2,1
26099924,3,"['plant computer vision', 'bellwether phenotyping platform', 'plantcv']",3,1
24495746,3,"['disk repository with update management and select option', 'drums', 'rums']",2,2
30030815,3,"['kegg', 'kegg pathogen resource', 'inferring antimicrobial resistance from pathogen genomes']",2,2
25934803,3,"['pubchem', 'pug-soap', 'pug-rest']",3,1
23209799,3,"['duplicated gene database', 'duplicated genes database', 'dgd']",3,3
32558264,3,"['pdb', 'data bank', 'pdb-101']",2,2
34944842,3,"['melanoma plasma proteome', 'wimt', 'mapping the']",3,1
32723855,3,"['https://openclinical.net/index.php?id=69).<h4>conclusion</h4>openclinical.net', 'openclinical.net', 'openclinical']",3,1
25104313,3,"['dnavaxdb', 'publically available', 'pcaggs']",3,1
27448251,3,"['vigna unguiculata gene expression atlas', 'vugea', 'gene expression atlas']",1,2
28464063,3,"['tumanian ex gandilyan', 'pob', 'plant orthology browser']",3,2
27594684,3,"['tankyrase-1 ankyrin repeats form an adaptable binding platform for targets of adp-ribose modification', 'poly(adp', 'saxs']",3,0
22139911,3,"['nextprot', 'a knowledge platform for human proteins', 'uniprotkb']",3,1
27899673,3,"['diseasemeth', 'human disease methylation database', 'disease methylation database']",2,2
25966359,3,"['based multi', 'amajl', 'gent joint']",1,3
32421642,3,"['convolutional neural networks', 'convolutional neural network', 'cnn']",3,0
22139918,3,"['autismkb', 'an evidence-based knowledgebase of autism genetics', 'asd']",3,1
30004242,3,"['bdt', 'bdt-coffee', 'mapreduce']",3,1
22434836,3,"['cvmango', 'sgd', 'saccharomyces genome database']",2,3
31249427,3,"['dsld', 'dietary supplement label database', 'dsld).<h4']",3,2
27113186,3,"['gencode', 'longman', 'a large-scale']",3,1
27103188,3,"['geomvs', 'world health organization', 'glycoengineered outer membrane vesicles']",3,0
23625364,3,"['pacsylite unified query', 'pluq', 'biological magnetic resonance bank']",1,2
22139938,3,"['gene3d', 'unfam', 'cath']",2,2
33313828,3,"['cpsortdb', 'psortdb', 'refseq']",2,2
22315102,3,"['pathowiki', 'athowiki', 'p']",0,3
27899595,3,"['rotein analysis through evolutionary relationships', 'panther', 'reactome']",2,2
32814789,3,"['evolution', 'ave', 'cave']",1,2
29767359,3,"['nanostring', 'ncounter', 'nanostring ncounter analysis']",2,1
27793108,3,"['kegg', '80,952', 'cegma']",3,0
32213253,3,"['isfinder', 'prokaryotes', 'aba1</i']",3,0
22500193,3,"['protein structure initiative', 'psi', 'structure']",1,3
33830752,3,"['pdb', 'autostere', 'hsp-90']",3,1
29709146,3,"['tdis)w', 'tumor data interacted system design based on grid platform', 'tumor data interacted system']",1,2
24171254,3,"['geminivirus', 'gvdb', 'geminivirus database']",1,2
29866037,3,"['disbiome', 'silva', 'isbiome']",2,2
26989154,3,"['regulatory relationships', 'cscs database', 'cscdb']",3,2
22139506,3,"['c2a.', 'imb745', 'hdrabc']",2,1
31117939,3,"['pdb', 'ecrbpome', 'refseq']",3,1
33804966,3,"['collection of open natural', 'coconut', 'collection of open natural products']",2,2
28168870,3,"['nextprot', 'channels variants', 'ion channels variants portal']",2,2
25769938,3,"['managing epilepsy well network data', 'managing epilepsy well network', 'managing epilepsy well']",3,0
25580221,3,"['biojs', '000r', 'f1000research']",2,2
32421831,3,"['an integrated database to mine and visualize large-scale', 'toxicodb', 'toxicogx']",3,1
33641184,3,"['database of structural repeats', 'dbstrips', 'pfam']",3,2
30357418,3,"['editome disease knowledgebase', 'editome-disease knowledgebase', 'edk']",2,3
34427650,3,"['yeastract', 'n.c.yeastract', 'communityyeastract']",3,2
30659409,3,"['tmb', 'gene expression omnibus', 'the cancer genome atlas']",3,0
21936021,3,"['http://genetmed.fudan.edu.cn/dbhccvar', 'a comprehensive database of human genetic variations in hepatocellular carcinoma', 'dbhccvar']",3,1
22427539,3,"['smart', 'strategic health it advanced research projects', 'applications']",2,2
27317001,3,"['bret', 'nanoluc', 'bret(n']",2,2
33568655,3,"['des3', 'm', 'des15k']",1,2
30357387,3,"['expression atlas', 'arrayexpress', 'biostudies']",3,1
24021384,3,"['a hadoop-based analytic toolkit for large-scale sequence data', 'biopig', 'mapreduce']",3,1
25343872,3,"['img', 'doe)-joint', 'integrated microbial genomes and metagenomes']",2,2
31555236,3,"['pcps', 'dxp', 'phototrophic platform organism']",3,0
30117804,3,"['maple', 'modular automated platform for large', 'experiments']",1,3
27022160,3,"['conformational diversity of the native state', 'codnas', 'http://ufq.unq.edu.ar']",2,2
23826350,3,"['dgene', 'prioritizing potentially druggable mutations with dgene: an annotation tool for cancer genome sequencing data', 'the cancer genome atlas']",3,1
27899578,3,"['catalogue of somatic mutations', 'cosmic', 'catalogue of somatic mutations in cancer']",2,2
27899570,3,"['mgd', 'mouse genome database', 'mgd)-2017']",3,2
22951599,3,"['protein interaction network generator', 'ping', 'rotein interaction network generator']",1,2
30445601,3,"['catrapid', 'protein-rna interaction predictions for model organisms with supporting experimental data', 'rnact']",3,1
30586294,3,"['peak annotation and verification engine', 'pave', 'peak annotation and verification engine for untargeted lc-ms metabolomics']",3,2
28358052,3,"['hived', 'hiv expression database', 'h']",2,2
33838427,3,"['neurotoxkb', 'neurotoxkb 1.0', 'neurotoxkb 1']",1,2
28849560,3,"['pa', 'kpa', 'metacore']",1,2
33502607,3,"['clinvar', 'missense3d-db', 'uniprot']",3,1
28849545,3,"['cell annotation software', 'cas', 'software']",2,2
22787465,3,"['phosphat', 'map', 'gabipd']",3,2
32626043,3,"['xylella', 'efsa', 'europhyt']",3,1
22697361,3,"['best-drrd', 'dna replication and repair database', 'barley est dna replication and repair database']",2,2
28838066,3,"['mouse genome informatics', 'resource', 'mgi']",2,3
26629530,3,"['hgcc', 'human glioblastoma cell culture resource', 'human glioblastoma cell culture']",3,3
26574429,3,"['parametrization of backbone flexibility in a coarse-grained force field for proteins', 'coarse', 'coffdrop']",3,1
30848456,3,"['knarm', 'knowledge acquisition and representation methodology', 'target ontology']",0,3
24958384,3,"['gene expression database', 'gxd', 'gene expression database for mouse development']",2,2
23203882,3,"['proteomics identifications', 'proteomexchange', 'pride']",2,2
25998630,3,"['impact', 'a large-scale', 'internet mummy picture archiving and communication technology']",3,2
21280038,3,"['ndb', 'flybrain neuron database', 'flybrain ndb']",2,2
23180575,3,"['pdb', 'display', 'vivaldi']",1,2
25048349,3,"['phenome-genome integrator tool was used to establish phenotypic association with disease traits including cancer', 'eqtl', 'oncoorfs']",3,0
30717191,3,"['bioluminescence resonance energy transfer', 'bret', 'g protein coupled receptor biology']",3,0
