pmid,source,setfit_confidence
27577479,setfit,0.6994125
22505817,setfit,0.6994024
27524807,setfit,0.6993911
33217199,setfit,0.69938797
33997360,setfit,0.69938385
28637269,setfit,0.6993508
31694550,setfit,0.69934875
26671801,setfit,0.6993437
34553213,setfit,0.69933826
30990851,setfit,0.69933784
30823462,setfit,0.69933563
31765387,setfit,0.69929796
23180793,setfit,0.69928855
27734896,setfit,0.69928
25097384,setfit,0.6992798
29053868,setfit,0.69925845
22195116,setfit,0.69924164
30788501,setfit,0.69924134
26490470,setfit,0.69923246
34003431,setfit,0.6992311
27001520,setfit,0.69923
33368009,setfit,0.69922644
29461514,setfit,0.69922245
26004672,setfit,0.69922227
32812076,setfit,0.6992199
29321535,setfit,0.6992134
25063298,setfit,0.6992081
30445427,setfit,0.69920236
34721190,setfit,0.6991815
32053108,setfit,0.6991743
23519487,setfit,0.69916797
31472481,setfit,0.69916314
27189481,setfit,0.69915164
25977803,setfit,0.69914734
32887922,setfit,0.69914323
34455096,setfit,0.6991332
27655341,setfit,0.69912434
33707478,setfit,0.6991061
26019122,setfit,0.69910413
34748701,setfit,0.69908744
31985436,setfit,0.69901186
29526484,setfit,0.69900674
29220467,setfit,0.69899523
34389730,setfit,0.6989874
29092072,setfit,0.69898033
34858137,setfit,0.6989708
30923373,setfit,0.69895655
31206528,setfit,0.6989548
29991506,setfit,0.6989497
30134164,setfit,0.6989465
25704310,setfit,0.6989281
31419946,setfit,0.69891083
23801955,setfit,0.69890815
24890864,setfit,0.69890034
32833025,setfit,0.69888866
31032838,setfit,0.6988801
23136506,setfit,0.6988714
31623654,setfit,0.6988677
25841437,setfit,0.6988464
30553813,setfit,0.6988394
25670880,setfit,0.698834
31146771,setfit,0.6988323
27904975,setfit,0.6988292
34004060,setfit,0.69881946
24279920,setfit,0.6988106
21762489,setfit,0.69879866
23039950,setfit,0.6987908
34381058,setfit,0.6987905
23411719,setfit,0.6987811
31529106,setfit,0.69878024
26155959,setfit,0.6987779
23584940,setfit,0.6987718
29876818,setfit,0.69876397
21810215,setfit,0.6987609
34289713,setfit,0.6987242
27068335,setfit,0.6987076
34745214,setfit,0.69869924
32451429,setfit,0.6986968
25407602,setfit,0.698694
32169912,setfit,0.69867957
21471015,setfit,0.69866174
28520717,setfit,0.69865644
23436208,setfit,0.69865006
28399157,setfit,0.69864905
34502531,setfit,0.6986294
29237735,setfit,0.6986151
22144199,setfit,0.69858086
22735708,setfit,0.69856673
25358957,setfit,0.69856644
30917137,setfit,0.6985585
26179317,setfit,0.69854295
33965931,setfit,0.6985401
23077131,setfit,0.69853926
28596627,setfit,0.6985342
32956841,setfit,0.69852865
26339591,setfit,0.6985271
26185528,setfit,0.6985148
30066655,setfit,0.69850624
29737975,setfit,0.69850206
24947213,setfit,0.6984955
26022975,setfit,0.6984935
23667806,setfit,0.6984887
24030781,setfit,0.69848
25974629,setfit,0.69847965
24990767,setfit,0.69847286
31089974,setfit,0.698458
29583143,setfit,0.698456
34876593,setfit,0.69843894
34783653,setfit,0.6984228
21627327,setfit,0.6984026
21989180,setfit,0.6983979
32298457,setfit,0.698396
28079125,setfit,0.698395
26229585,setfit,0.69838977
21619057,setfit,0.69837195
21713282,setfit,0.69835794
34908533,setfit,0.69835746
30886627,setfit,0.6983531
34765710,setfit,0.6983445
21622642,setfit,0.69833314
33546585,setfit,0.6983311
33495477,setfit,0.6983243
29344888,setfit,0.6983169
32408689,setfit,0.6982917
22941959,setfit,0.6982884
23978324,setfit,0.6982857
25338045,setfit,0.6982785
33985289,setfit,0.6982643
29939219,setfit,0.69825965
30661853,setfit,0.6982255
21267068,setfit,0.6982232
22211970,setfit,0.69821936
33849055,setfit,0.69821835
28605772,setfit,0.698182
32275651,setfit,0.69817215
34045472,setfit,0.6981578
32814038,setfit,0.6981555
33368012,setfit,0.6981518
29414924,setfit,0.6981481
26286194,setfit,0.698138
29211807,setfit,0.69812447
21361958,setfit,0.69810694
26009974,setfit,0.69808894
26649755,setfit,0.6980883
29994533,setfit,0.6980761
29437168,setfit,0.69805306
24928653,setfit,0.6980377
33369501,setfit,0.69803435
28784477,setfit,0.69800526
34696123,setfit,0.6979915
33431000,setfit,0.69798636
21864367,setfit,0.69797975
26714017,setfit,0.6979787
33665245,setfit,0.697978
27603020,setfit,0.6979683
25209025,setfit,0.69796336
32901031,setfit,0.6979537
28616227,setfit,0.6979475
22373359,setfit,0.69794047
33267792,setfit,0.6979341
22962312,setfit,0.6979249
25332399,setfit,0.6979178
30624596,setfit,0.69790995
34195964,setfit,0.69789034
30015806,setfit,0.69788957
25029978,setfit,0.69788325
22730454,setfit,0.6978798
23046094,setfit,0.6978696
25688112,setfit,0.6978694
31705979,setfit,0.69786143
34098581,setfit,0.6978568
31694868,setfit,0.6978524
29295419,setfit,0.6978518
32034219,setfit,0.69784725
29122011,setfit,0.6978136
26586804,setfit,0.69780743
33383982,setfit,0.6978062
24053356,setfit,0.6978027
27987179,setfit,0.69779766
21571812,setfit,0.6977815
33268260,setfit,0.69777304
21504771,setfit,0.69777
22119007,setfit,0.69776994
32797156,setfit,0.6977663
30378067,setfit,0.69776183
30059721,setfit,0.69776106
31288593,setfit,0.6977579
25489177,setfit,0.69775665
31657800,setfit,0.69773346
29382910,setfit,0.6977228
28067293,setfit,0.6977106
27799471,setfit,0.69770193
21805911,setfit,0.6977005
26781748,setfit,0.6976937
31581074,setfit,0.69767874
27312781,setfit,0.6976645
31160351,setfit,0.69762963
31511699,setfit,0.6976202
29969114,setfit,0.6975885
33147626,setfit,0.6975864
25332396,setfit,0.6975621
30219839,setfit,0.6975596
25682266,setfit,0.6975422
30704096,setfit,0.6975385
33318981,setfit,0.6975317
30900164,setfit,0.69751704
27165348,setfit,0.6975122
34891750,setfit,0.69751173
33499903,setfit,0.69750184
23740744,setfit,0.69749486
30476229,setfit,0.697479
23368970,setfit,0.69746524
21931990,setfit,0.69742644
26340938,setfit,0.6974098
28432568,setfit,0.6973951
27987170,setfit,0.69738895
25399423,setfit,0.69738704
25330111,setfit,0.6973774
27482905,setfit,0.69737536
29220433,setfit,0.69737303
30543627,setfit,0.69736165
32348334,setfit,0.6973512
29934887,setfit,0.6973437
24137012,setfit,0.6973367
23624262,setfit,0.697332
28296354,setfit,0.6973245
21938212,setfit,0.6973027
33083684,setfit,0.6973016
26615194,setfit,0.69728535
28806134,setfit,0.6972769
29277866,setfit,0.6972644
22697361,setfit,0.69726217
33328476,setfit,0.6972513
33816940,setfit,0.6972434
34301945,setfit,0.697097
22434835,setfit,0.6970969
27812133,setfit,0.69708675
25770127,setfit,0.69708353
30185609,setfit,0.6970636
27574113,setfit,0.6970611
33547344,setfit,0.6970467
22734043,setfit,0.6970379
21559461,setfit,0.6970361
29060234,setfit,0.6970343
29170959,setfit,0.6970277
29186902,setfit,0.6970212
28315753,setfit,0.6970189
22723801,setfit,0.69699305
31757073,setfit,0.6969792
31699990,setfit,0.69695956
23686313,setfit,0.6969553
34573405,setfit,0.6969267
29602368,setfit,0.6969159
22110059,setfit,0.69690853
25425036,setfit,0.6968961
23338612,setfit,0.6968959
34480062,setfit,0.6968899
26307380,setfit,0.69688314
25930705,setfit,0.69687957
21565781,setfit,0.6968675
24358361,setfit,0.69685256
31617563,setfit,0.6968509
26594381,setfit,0.69684887
22591347,setfit,0.6968468
24670764,setfit,0.6968425
21984757,setfit,0.69682145
29554099,setfit,0.69679207
22685393,setfit,0.69678724
34581565,setfit,0.6967662
33021882,setfit,0.69672865
30718869,setfit,0.6967166
25894527,setfit,0.696716
26208906,setfit,0.69671595
21826555,setfit,0.69670844
22941663,setfit,0.69670796
30717653,setfit,0.69670254
34210067,setfit,0.69669205
28388297,setfit,0.6966878
31586406,setfit,0.696687
29750501,setfit,0.6966852
31551601,setfit,0.69666374
32369809,setfit,0.6966549
32212654,setfit,0.69665056
26990089,setfit,0.69664675
28168115,setfit,0.69664294
23754576,setfit,0.6966421
30542062,setfit,0.69663376
25521246,setfit,0.6965908
26593239,setfit,0.69657385
22348024,setfit,0.6965686
23197660,setfit,0.69655424
27507885,setfit,0.69653827
34407614,setfit,0.6965196
26283181,setfit,0.69651544
34616075,setfit,0.6965047
31612721,setfit,0.69650364
23487186,setfit,0.6965008
27603019,setfit,0.69648886
34050182,setfit,0.69648576
27975283,setfit,0.69642675
29994423,setfit,0.696422
25330480,setfit,0.6964167
28923003,setfit,0.6964079
32855428,setfit,0.6964062
29782006,setfit,0.69638383
34266386,setfit,0.6963769
23555552,setfit,0.696362
24258321,setfit,0.6963545
30748086,setfit,0.69635105
27940611,setfit,0.69635034
33009407,setfit,0.69634783
31331263,setfit,0.69631827
30739313,setfit,0.69625556
23039964,setfit,0.6962479
31230715,setfit,0.69623184
26297985,setfit,0.69621694
26690135,setfit,0.6962062
28975713,setfit,0.6961933
31229654,setfit,0.69618094
33866560,setfit,0.6961792
25070993,setfit,0.6961768
28542234,setfit,0.69615376
33199736,setfit,0.6961431
34195960,setfit,0.696122
26586799,setfit,0.69612086
26099924,setfit,0.6961062
31287543,setfit,0.6961048
25909630,setfit,0.69610345
23160415,setfit,0.69609636
30499394,setfit,0.6960912
29697362,setfit,0.6960847
26503248,setfit,0.696073
31133708,setfit,0.6960671
31061383,setfit,0.6960407
31730345,setfit,0.69603777
26645212,setfit,0.69600624
33002137,setfit,0.6959929
33274046,setfit,0.695987
29220457,setfit,0.69598556
34512714,setfit,0.69596386
32510549,setfit,0.69595253
34639997,setfit,0.69589347
30755250,setfit,0.69588834
24904731,setfit,0.6958704
33898938,setfit,0.6958234
33522965,setfit,0.69581807
28413782,setfit,0.6958038
24933470,setfit,0.6958015
30059804,setfit,0.69580144
30302260,setfit,0.69580096
21571095,setfit,0.695798
26141454,setfit,0.6957959
32788619,setfit,0.6957827
30472499,setfit,0.69577
27589215,setfit,0.69576955
23180797,setfit,0.695768
23110536,setfit,0.6957659
25580229,setfit,0.6957594
32040319,setfit,0.695737
30508485,setfit,0.695695
31602479,setfit,0.69568473
32416265,setfit,0.6956838
26935085,setfit,0.6956654
28352270,setfit,0.6956452
26482930,setfit,0.6956391
32436316,setfit,0.6956067
33689392,setfit,0.6955921
25887037,setfit,0.6955799
28325848,setfit,0.69557345
23282288,setfit,0.6955664
33749162,setfit,0.6955662
33902015,setfit,0.6955593
32363750,setfit,0.69554216
26395080,setfit,0.69552773
26243833,setfit,0.69550556
21989406,setfit,0.69550437
25414341,setfit,0.6954922
28017738,setfit,0.6954863
31891586,setfit,0.6954813
27247997,setfit,0.6954696
28742847,setfit,0.6954218
23203869,setfit,0.69541043
30150867,setfit,0.6954054
30961582,setfit,0.69540066
29649581,setfit,0.69534093
32454810,setfit,0.69534075
34004055,setfit,0.6953367
26839887,setfit,0.695322
29425804,setfit,0.6952901
29959536,setfit,0.69527674
22161332,setfit,0.695268
33010177,setfit,0.695267
26478918,setfit,0.69526047
21572957,setfit,0.69525844
22168213,setfit,0.69524837
26463180,setfit,0.69524026
32917675,setfit,0.6952223
27153729,setfit,0.6952057
30465534,setfit,0.6951999
25356198,setfit,0.6951829
30531985,setfit,0.6951473
29968787,setfit,0.69514006
33245626,setfit,0.6951376
31608376,setfit,0.69511116
30877740,setfit,0.69510394
32452717,setfit,0.69509
26264559,setfit,0.6950582
26111937,setfit,0.6950379
31540350,setfit,0.6950282
27683069,setfit,0.69502187
31238109,setfit,0.69502044
23894387,setfit,0.695003
27869177,setfit,0.6949734
33835031,setfit,0.6949688
34267263,setfit,0.69496554
27553238,setfit,0.69495946
23537399,setfit,0.69494885
28644863,setfit,0.69494545
22217156,setfit,0.6949359
22345404,setfit,0.6948765
26133872,setfit,0.69487375
28518075,setfit,0.69484377
34836950,setfit,0.6948265
28425058,setfit,0.69480485
34001263,setfit,0.6947758
28438193,setfit,0.6947701
27626298,setfit,0.69476855
27110289,setfit,0.6947614
27599254,setfit,0.694756
33627669,setfit,0.69475514
25046831,setfit,0.6947507
34702888,setfit,0.69473934
33009724,setfit,0.69472885
29663059,setfit,0.69469965
28834231,setfit,0.6946968
32103005,setfit,0.69467455
26673252,setfit,0.69466585
24948510,setfit,0.6946389
32230528,setfit,0.6946211
28596516,setfit,0.69459915
33804966,setfit,0.6945866
23457041,setfit,0.694584
24476026,setfit,0.6945614
33196830,setfit,0.69455487
34020551,setfit,0.69455427
25423910,setfit,0.6945537
27812934,setfit,0.6945492
27974320,setfit,0.6945382
31944606,setfit,0.69453233
33431891,setfit,0.6945272
24564786,setfit,0.69451994
28229023,setfit,0.6945113
33219684,setfit,0.6944976
32477414,setfit,0.69446
32284610,setfit,0.69445354
30489670,setfit,0.6944223
23193299,setfit,0.6944212
30075145,setfit,0.6944161
29916041,setfit,0.69441307
34791105,setfit,0.69439423
34253739,setfit,0.69436634
24886250,setfit,0.69436324
28960889,setfit,0.69435376
28220104,setfit,0.6943394
29093511,setfit,0.69432473
32865404,setfit,0.6943224
24727730,setfit,0.6942971
34382181,setfit,0.6942866
33257503,setfit,0.69426
24931489,setfit,0.69425565
22135288,setfit,0.6942543
32901038,setfit,0.69424796
23943635,setfit,0.69423914
27875548,setfit,0.6942219
26415185,setfit,0.69421774
26386548,setfit,0.69421756
22570521,setfit,0.69419116
26433296,setfit,0.69418365
33024126,setfit,0.694177
21284836,setfit,0.6941743
34195963,setfit,0.6941632
30400856,setfit,0.69415665
23176548,setfit,0.6941421
26560100,setfit,0.6941046
26038690,setfit,0.6940939
33170213,setfit,0.6940844
25211293,setfit,0.69405043
30652568,setfit,0.6940344
22359446,setfit,0.6940237
27622383,setfit,0.6940173
34752463,setfit,0.69401497
24259432,setfit,0.6940004
23660284,setfit,0.6939858
31280962,setfit,0.6939607
30874969,setfit,0.69393885
33649239,setfit,0.69392455
33570092,setfit,0.69390255
28731430,setfit,0.69389194
31711540,setfit,0.69387233
34791106,setfit,0.6938693
23813237,setfit,0.6938436
24634029,setfit,0.6938402
32071553,setfit,0.6938373
30574164,setfit,0.6938244
31068583,setfit,0.6938066
27899670,setfit,0.6938028
23046572,setfit,0.69377613
33343418,setfit,0.69376117
26777304,setfit,0.6937573
28130873,setfit,0.69375044
25686635,setfit,0.6937454
21619487,setfit,0.69374144
31415844,setfit,0.6937202
26921276,setfit,0.6937147
24198709,setfit,0.69364846
26317392,setfit,0.6936387
24666037,setfit,0.69363683
32025365,setfit,0.69363016
28337907,setfit,0.69362736
27812280,setfit,0.6936248
31240104,setfit,0.69361
28255719,setfit,0.6935737
33042102,setfit,0.69357115
28921707,setfit,0.6935428
30918947,setfit,0.69352436
25728793,setfit,0.6935179
27366202,setfit,0.6935117
34272372,setfit,0.69348955
29994246,setfit,0.6934671
26332035,setfit,0.6934641
32990748,setfit,0.69345313
31913298,setfit,0.69344157
26478709,setfit,0.6934116
33413089,setfit,0.6934103
29186302,setfit,0.69340754
32324802,setfit,0.69337714
28403817,setfit,0.693376
25977785,setfit,0.6933683
27419873,setfit,0.6933563
29861711,setfit,0.6933172
34868218,setfit,0.6933103
23195312,setfit,0.6932864
23382848,setfit,0.6932555
23332401,setfit,0.6932523
22080548,setfit,0.69317204
31152870,setfit,0.69315934
27527588,setfit,0.69315904
33834201,setfit,0.6930641
32936830,setfit,0.69305676
29547800,setfit,0.6930498
25545548,setfit,0.69303715
22110037,setfit,0.69303304
29416428,setfit,0.6930273
28648054,setfit,0.6929813
30061719,setfit,0.69296026
31541445,setfit,0.6929468
25455337,setfit,0.6929318
28839186,setfit,0.6928945
23347886,setfit,0.6928749
21247804,setfit,0.69286174
25840117,setfit,0.6928481
25858285,setfit,0.6928472
27286805,setfit,0.6928444
31276535,setfit,0.69284225
33995409,setfit,0.69283694
27899578,setfit,0.6928297
26306458,setfit,0.69281673
34406339,setfit,0.6927999
32859146,setfit,0.69274634
24818926,setfit,0.69274384
34162883,setfit,0.69270194
31196129,setfit,0.6926976
31448343,setfit,0.6926927
29849998,setfit,0.6926869
27589965,setfit,0.6926768
26092691,setfit,0.69267315
29235070,setfit,0.6926475
31231774,setfit,0.6926474
31645567,setfit,0.6926378
25970778,setfit,0.69263476
31594953,setfit,0.6926334
29849994,setfit,0.69263023
29583140,setfit,0.69262743
26205273,setfit,0.69262254
30053238,setfit,0.69258726
23367449,setfit,0.69258404
22685450,setfit,0.69258034
33514764,setfit,0.6925793
23588509,setfit,0.69255775
21601679,setfit,0.69255656
29958882,setfit,0.69254035
28839451,setfit,0.69253844
31050598,setfit,0.6925235
26723495,setfit,0.69252205
23840574,setfit,0.6925093
29556520,setfit,0.6924947
33432321,setfit,0.6924878
26154328,setfit,0.69246477
31245718,setfit,0.6924593
33949785,setfit,0.6924388
26615190,setfit,0.69241714
30714190,setfit,0.69240385
31976536,setfit,0.69239044
27010673,setfit,0.6923708
21829640,setfit,0.69237053
28185569,setfit,0.6923673
26774237,setfit,0.6923607
27054188,setfit,0.6923062
23798574,setfit,0.6923022
30211256,setfit,0.6922883
31676211,setfit,0.6922797
27632205,setfit,0.6922752
21729923,setfit,0.6922741
28503356,setfit,0.69226664
29774137,setfit,0.69226307
25506628,setfit,0.6922368
28654725,setfit,0.6922316
29205376,setfit,0.69222295
25977775,setfit,0.6921915
30093893,setfit,0.6921849
22685160,setfit,0.6921821
22422677,setfit,0.6921729
28509912,setfit,0.69212884
31619686,setfit,0.692096
29784069,setfit,0.69209486
26743197,setfit,0.6920775
32071193,setfit,0.69207543
23095498,setfit,0.69207
32984300,setfit,0.69205624
31428126,setfit,0.6920335
32484558,setfit,0.69203264
29176560,setfit,0.69202924
31479590,setfit,0.69201434
28567560,setfit,0.6919936
27760520,setfit,0.6919936
26102525,setfit,0.69198775
30624935,setfit,0.691976
23504016,setfit,0.69196665
24103452,setfit,0.69193596
34287002,setfit,0.6919293
28782718,setfit,0.69192636
34711845,setfit,0.6919246
23721660,setfit,0.6919175
27645405,setfit,0.69191
27272103,setfit,0.691905
30753478,setfit,0.6918928
34497388,setfit,0.6918854
31974522,setfit,0.6918775
27141850,setfit,0.69186807
21593420,setfit,0.69186795
31409798,setfit,0.69186157
30615482,setfit,0.69185597
31667505,setfit,0.69182163
24109929,setfit,0.6918167
21324190,setfit,0.6918116
32265447,setfit,0.69179463
23856246,setfit,0.69178694
28793567,setfit,0.69174457
34489462,setfit,0.69174147
33083472,setfit,0.69173807
33001999,setfit,0.69173205
30865259,setfit,0.6917081
26375999,setfit,0.6917001
23175603,setfit,0.6916948
24304892,setfit,0.69168586
25840430,setfit,0.69167
28280930,setfit,0.6916601
26218346,setfit,0.69165975
27896958,setfit,0.691658
24071850,setfit,0.6916336
29688352,setfit,0.69162035
32720879,setfit,0.6916134
28365738,setfit,0.6916133
22139918,setfit,0.69160855
28164152,setfit,0.69160295
22174293,setfit,0.69160074
25048124,setfit,0.69158757
24934452,setfit,0.6915842
26731133,setfit,0.69156665
21880546,setfit,0.6915622
23193272,setfit,0.69155705
33020494,setfit,0.6915448
32347774,setfit,0.6915444
29688351,setfit,0.6915369
33936422,setfit,0.6915315
32699072,setfit,0.6915239
33548312,setfit,0.6915113
30924248,setfit,0.6915095
34315912,setfit,0.69150656
24189240,setfit,0.6914817
22228017,setfit,0.6914646
34115214,setfit,0.6914281
26053019,setfit,0.6914178
22046109,setfit,0.69141513
33553528,setfit,0.69140756
32333496,setfit,0.69138736
34107869,setfit,0.691373
28895947,setfit,0.69135994
31483265,setfit,0.691358
34344893,setfit,0.6913573
25551156,setfit,0.69134706
26775705,setfit,0.6913456
30417014,setfit,0.69133955
23893746,setfit,0.6913334
29288495,setfit,0.6913122
27434208,setfit,0.6912881
24113639,setfit,0.6912876
34273183,setfit,0.69128615
27807468,setfit,0.6912494
21637852,setfit,0.69124866
29267311,setfit,0.69124234
24785542,setfit,0.69123256
29167538,setfit,0.6912228
31874614,setfit,0.6911965
30834332,setfit,0.6911851
25378318,setfit,0.6911797
29543799,setfit,0.6911747
34567636,setfit,0.69117403
29505408,setfit,0.69116354
21478194,setfit,0.69113433
34457128,setfit,0.6911313
31139565,setfit,0.69111574
34561023,setfit,0.69110537
34824601,setfit,0.6910772
31851696,setfit,0.6910769
33686204,setfit,0.69107676
27863232,setfit,0.6910668
22342955,setfit,0.6909978
32245392,setfit,0.6909893
24725457,setfit,0.6909517
28949551,setfit,0.6909362
23509072,setfit,0.69091964
33732435,setfit,0.6909183
26194583,setfit,0.6909014
25594580,setfit,0.6908919
24808811,setfit,0.69088787
30848455,setfit,0.69088006
29106644,setfit,0.6908788
24564647,setfit,0.69086313
34506617,setfit,0.69082373
23256916,setfit,0.6908202
24218216,setfit,0.69081616
24391364,setfit,0.6907944
26433297,setfit,0.6907896
23036854,setfit,0.69078326
21632774,setfit,0.6907685
31267134,setfit,0.6907651
24167446,setfit,0.6907589
22186715,setfit,0.6907286
34966925,setfit,0.6906967
22678431,setfit,0.6906919
23085876,setfit,0.69069093
27287449,setfit,0.6906674
23157438,setfit,0.69066507
31724102,setfit,0.69061345
31304213,setfit,0.6906071
31860269,setfit,0.69060254
30395293,setfit,0.690589
27078110,setfit,0.6905875
21752111,setfit,0.6905863
30065368,setfit,0.6905857
31537810,setfit,0.69057816
28291759,setfit,0.690571
25062767,setfit,0.6905701
32982062,setfit,0.69055116
25145231,setfit,0.6905448
28357659,setfit,0.69052297
28921732,setfit,0.69050825
32850476,setfit,0.6904851
25501939,setfit,0.6904714
31551415,setfit,0.6904402
24171254,setfit,0.6903886
25739783,setfit,0.6903746
31888443,setfit,0.69037014
29692801,setfit,0.690363
34413171,setfit,0.69036204
31787936,setfit,0.6903437
32570509,setfit,0.6903189
24985530,setfit,0.69031036
31865902,setfit,0.69028425
32249310,setfit,0.6902494
27016698,setfit,0.69024825
33430995,setfit,0.6902429
34042902,setfit,0.69020593
27115625,setfit,0.69019014
33975779,setfit,0.6901744
31042764,setfit,0.6901672
33472569,setfit,0.6901552
22326800,setfit,0.69014865
31228159,setfit,0.6901431
27866853,setfit,0.69008005
29754224,setfit,0.6900283
30246068,setfit,0.6899688
34661190,setfit,0.68991613
32581637,setfit,0.6899072
22299347,setfit,0.68988824
31918660,setfit,0.6898818
33391340,setfit,0.6898736
29057658,setfit,0.6898699
31701150,setfit,0.6898334
34577264,setfit,0.68982214
22342946,setfit,0.68980575
21423893,setfit,0.68979555
30088220,setfit,0.6897802
29477337,setfit,0.689779
31488040,setfit,0.68974036
34180516,setfit,0.68973106
31430368,setfit,0.6897218
27907895,setfit,0.6896758
32687707,setfit,0.6896585
34228772,setfit,0.68962985
25926546,setfit,0.6896139
26583922,setfit,0.689592
27259971,setfit,0.68958914
27647771,setfit,0.68957937
33481832,setfit,0.68956226
21543452,setfit,0.6895599
30811403,setfit,0.6895265
26600239,setfit,0.68952554
29688374,setfit,0.68952173
24870500,setfit,0.68951946
23198982,setfit,0.68950504
31934346,setfit,0.6895004
29903722,setfit,0.6894769
24551366,setfit,0.6894675
30828522,setfit,0.68946534
26015534,setfit,0.6894585
30091705,setfit,0.68945485
29231921,setfit,0.6894315
28732207,setfit,0.6894204
27048717,setfit,0.6894201
25306399,setfit,0.68941975
33323508,setfit,0.6894187
24337719,setfit,0.6893937
29123151,setfit,0.68938893
34887386,setfit,0.6893851
23308364,setfit,0.68937165
30325349,setfit,0.68935204
30180163,setfit,0.68933165
33118693,setfit,0.68932426
30580411,setfit,0.68931365
32725781,setfit,0.6892949
25824651,setfit,0.6892801
34732566,setfit,0.6892592
33400719,setfit,0.6892441
30216353,setfit,0.6891977
27099397,setfit,0.6891966
29049289,setfit,0.689196
34383754,setfit,0.6891823
28367477,setfit,0.68917876
27573007,setfit,0.6891741
28785082,setfit,0.68912727
28984180,setfit,0.6891047
31244854,setfit,0.68909574
25873244,setfit,0.68907315
34650045,setfit,0.68906826
23784980,setfit,0.68904537
28830355,setfit,0.68903637
32640979,setfit,0.6889693
29189001,setfit,0.68896013
29140531,setfit,0.6889512
23613709,setfit,0.6889451
22743773,setfit,0.68893075
34525215,setfit,0.68892604
22500193,setfit,0.68891853
31664080,setfit,0.6889165
28168870,setfit,0.6888952
24987669,setfit,0.6888916
29423963,setfit,0.68888247
34061026,setfit,0.68888074
32904540,setfit,0.6888767
21617028,setfit,0.6888653
24222850,setfit,0.6888565
29781496,setfit,0.6888476
26608109,setfit,0.68883926
32291902,setfit,0.6888376
30545857,setfit,0.6888371
30675185,setfit,0.6888359
25934797,setfit,0.68882954
34427650,setfit,0.6888231
23193287,setfit,0.6888193
34786571,setfit,0.6888086
34444976,setfit,0.688796
30664776,setfit,0.68878204
33819105,setfit,0.6887234
23956787,setfit,0.68872166
30845912,setfit,0.6887143
34593825,setfit,0.6887115
33794052,setfit,0.6887108
31676967,setfit,0.6887099
32249828,setfit,0.6886932
29070022,setfit,0.6886844
26638077,setfit,0.6886836
33258967,setfit,0.6886794
32658739,setfit,0.68866825
26950159,setfit,0.6886504
29806194,setfit,0.6886403
30191166,setfit,0.6886192
30292312,setfit,0.6886169
25168057,setfit,0.68861324
28025335,setfit,0.6886037
33962062,setfit,0.68859315
24313301,setfit,0.68858093
28651553,setfit,0.6885635
32071998,setfit,0.6885565
22606321,setfit,0.68855137
33377607,setfit,0.6885496
26516186,setfit,0.68852514
30285760,setfit,0.6885241
28742065,setfit,0.6885052
22445421,setfit,0.6884837
27321372,setfit,0.6884753
33166387,setfit,0.68845797
29854133,setfit,0.68845296
26519405,setfit,0.6884433
29564831,setfit,0.68838066
33256642,setfit,0.6883495
24304897,setfit,0.6883357
24857187,setfit,0.6883296
30920565,setfit,0.68832695
29336210,setfit,0.6882909
34654818,setfit,0.6882852
30086717,setfit,0.6882808
30144540,setfit,0.6882716
26330523,setfit,0.6882506
32392385,setfit,0.68824005
29247682,setfit,0.6882396
30269990,setfit,0.68823
29889211,setfit,0.68822783
24417251,setfit,0.6882137
23396302,setfit,0.6881893
32083734,setfit,0.688171
31995493,setfit,0.68816644
33927237,setfit,0.6881586
30619195,setfit,0.68813527
21269452,setfit,0.6881322
22778867,setfit,0.6880972
30378017,setfit,0.68808794
22994154,setfit,0.6880829
26578565,setfit,0.68805015
27864813,setfit,0.6880483
27310720,setfit,0.6880209
33635499,setfit,0.68800896
30501127,setfit,0.68800265
33514754,setfit,0.68799937
25307260,setfit,0.6879918
23169303,setfit,0.6879158
33335098,setfit,0.687911
33797755,setfit,0.68789756
25277758,setfit,0.6878756
25302695,setfit,0.68786496
26776198,setfit,0.6878385
29220456,setfit,0.6878213
34545123,setfit,0.68781614
21939059,setfit,0.6878152
25355853,setfit,0.687811
33989299,setfit,0.6877885
33049043,setfit,0.6877773
26864345,setfit,0.68777287
33391092,setfit,0.6877397
33460906,setfit,0.6877261
34961779,setfit,0.687723
27069470,setfit,0.6877096
29533785,setfit,0.68769664
34890250,setfit,0.6876939
34043624,setfit,0.6876849
27829123,setfit,0.6876767
25522722,setfit,0.6876566
30325669,setfit,0.6876527
26890880,setfit,0.6876408
32503988,setfit,0.68763226
24909817,setfit,0.68762285
29688350,setfit,0.6876117
30944333,setfit,0.6876053
25865625,setfit,0.68755394
34282017,setfit,0.6875536
34903605,setfit,0.68754965
27682123,setfit,0.68754643
32987804,setfit,0.6875376
34267221,setfit,0.6875367
32047171,setfit,0.6875193
24130698,setfit,0.6875186
24211518,setfit,0.6875121
24218542,setfit,0.6875084
26320369,setfit,0.68750525
31014403,setfit,0.68747747
31026264,setfit,0.6874593
33778788,setfit,0.6874492
34838140,setfit,0.68741256
33407074,setfit,0.6874066
26500249,setfit,0.6873907
34825498,setfit,0.6873879
25776020,setfit,0.6873728
37645130,setfit,0.68729985
30894373,setfit,0.68727815
30464205,setfit,0.68727696
24843285,setfit,0.68727547
32308908,setfit,0.68727493
32337328,setfit,0.6872493
25939485,setfit,0.68719643
26945524,setfit,0.6871733
24341871,setfit,0.6871695
33008298,setfit,0.68716806
