inventory_row_id,best_name,extracted_url,source_batch,inventory_pmid,match_type,confidence,baseline_resource_id,baseline_short_name,baseline_full_name,is_gcbr,recommendation,user_decision
410,PlanNET,https://compgen.bio.ub.edu/PlanNET,2010-2022,29186384,NO_MATCH,0.0,,,,,NEW_RESOURCE,
411,HPVomics,http://bioinfo.imtech.res.in/manojk/hpvomics/,2010-2022,32871223,NO_MATCH,0.0,,,,,NEW_RESOURCE,
412,ABCkb,https://abckb.charlotte.edu,2010-2022,34838100,NO_MATCH,0.0,,,,,NEW_RESOURCE,
413,PTSDgene,http://ptsdgene.psych.ac.cn,2010-2022,28888533,NAME_FUZZY,0.857,4202,TSGene,Tumor Suppressor Gene database,0,REVIEW,
414,PlantRegMap,http://planttfdb.cbi.pku.edu.cn/,2010-2022,31701126,NO_MATCH,0.0,,,,,NEW_RESOURCE,
415,miRTargetLink,https://www.ccb.uni-saarland.de/mirtargetlink2,2010-2022,34009375,NO_MATCH,0.0,,,,,NEW_RESOURCE,
416,IPSI,http://ipsi.rm.ingv.it/,2010-2022,32901031,NO_MATCH,0.0,,,,,NEW_RESOURCE,
417,TheCellMap.org,http://www.yeastgenome.org/help/general-help/glossary,2010-2022,28325812,NO_MATCH,0.0,,,,,NEW_RESOURCE,
418,EumicrobeDBLite,http://www.eumicrobedb.org,2010-2022,27785876,NO_MATCH,0.0,,,,,NEW_RESOURCE,
419,THE-DB,https://zhanglab.ccmb.med.umich.edu/THE-DB/,2010-2022,30239678,NO_MATCH,0.0,,,,,NEW_RESOURCE,
420,Interactome INSIDER,http://interactomeinsider.yulab.org,2010-2022,29355848,NO_MATCH,0.0,,,,,NEW_RESOURCE,
421,ISU FLUture,http://influenza.cvm.iastate.edu,2010-2022,30382842,NO_MATCH,0.0,,,,,NEW_RESOURCE,
422,PhyloFish,http://phylofish.sigenae.org/index.html,2010-2022,27189481,NO_MATCH,0.0,,,,,NEW_RESOURCE,
423,Kinase Atlas,https://kinase-atlas.bu.edu,2010-2022,31274316,NO_MATCH,0.0,,,,,NEW_RESOURCE,
424,foodDB,http://www.fao.org/infoods/infoods/tables-and-databases/en/,2010-2022,31253615,NO_MATCH,0.0,,,,,NEW_RESOURCE,
425,ReconMap,http://vmh.uni.lu,2010-2022,27993782,NO_MATCH,0.0,,,,,NEW_RESOURCE,
426,art.pics,https://osf.io/BTWNQ/,2010-2022,33391092,NO_MATCH,0.0,,,,,NEW_RESOURCE,
427,Avibase,http://avibase.bsc-eoc.org/species.jsp?avibaseid=A26C9D6B5C859E5E&sec=taxontable,2010-2022,25061375,NAME_FUZZY,0.857,8184,ViRBase,,0,REVIEW,
428,PMD,http://www.peamarker.arriam.ru,2010-2022,29073280,NAME_FUZZY,0.857,4098,PSMD,Pan-Species Microsatellite Database,0,REVIEW,
429,HASP,http://exon.niaid.nih.gov/HASP.html,2010-2022,23777206,NAME_FUZZY,0.857,6573,HSP,Human Salivary Proteome Wiki,0,REVIEW,
430,molecular epidemiology database,http://htlv1db.bahia.fiocruz.br/,2010-2022,22970114,NO_MATCH,0.0,,,,,NEW_RESOURCE,
431,PMDB,https://pmparser.hugheylab.org,2010-2022,33763309,NAME_FUZZY,0.889,4665,PCMdb,Pancreatic Cancer Methylation Database,0,REVIEW,
432,Virus Variation Resource,http://www.ncbi.nlm.nih.gov/genome/viruses/variation/,2010-2022,27899678,NAME_FUZZY,0.857,7719,Virus Variation,Variation Resource,0,REVIEW,
433,CART-WHEEL.org,https://www.cancer.gov/research/key-initiatives/moonshot-cancer-initiative/implementation/patient-engagement,2010-2022,32083956,NO_MATCH,0.0,,,,,NEW_RESOURCE,
434,BCommons,http://kbcommons.org/,2010-2022,31856718,NO_MATCH,0.0,,,,,NEW_RESOURCE,
435,IMG,http://img.jgi.doe.gov/,2010-2022,"23424620, 24136997",NO_MATCH,0.0,,,,,NEW_RESOURCE,
436,Plant PTM Viewer,http://www.psb.ugent.be/PlantPTMViewer,2010-2022,31004550,NO_MATCH,0.0,,,,,NEW_RESOURCE,
437,eQTL,https://www.jamir-eqtl.org/,2010-2022,34730175,NAME_EXACT,0.95,7289,eQTL,,0,LIKELY_IN_BASELINE,
438,HExpoChem,http://www.cbs.dtu.dk/services/HExpoChem-1.0/,2010-2022,23479352,NO_MATCH,0.0,,,,,NEW_RESOURCE,
439,DREIMT,http://www.dreimt.org,2010-2022,32818254,NO_MATCH,0.0,,,,,NEW_RESOURCE,
440,NaPLeS,http://naples.naturalproducts.net,2010-2022,31399811,NO_MATCH,0.0,,,,,NEW_RESOURCE,
441,OpenTrials,http://www.OpenTrials.net,2010-2022,27056367,NO_MATCH,0.0,,,,,NEW_RESOURCE,
442,TOXiTAXi,http://www.combio.pl/toxitaxi/,2010-2022,33188218,NO_MATCH,0.0,,,,,NEW_RESOURCE,
443,Phi-Lex,http://www.juliastrand.com/phi-lex,2010-2022,23754576,NO_MATCH,0.0,,,,,NEW_RESOURCE,
444,VIRmiRNA,http://crdd.osdd.net/servers/virmirna,2010-2022,25380780,NO_MATCH,0.0,,,,,NEW_RESOURCE,
445,Pofatu,https://pofatu.clld.org/,2010-2022,32393758,NO_MATCH,0.0,,,,,NEW_RESOURCE,
446,DALIA,https://www.worlddata.info/alliances/arab-league.php,2010-2022,33439861,NO_MATCH,0.0,,,,,NEW_RESOURCE,
447,CELL5M,http://africasoils.net,2010-2022,27853519,NO_MATCH,0.0,,,,,NEW_RESOURCE,
448,Gene2Function,http://www.gene2function.org,2010-2022,28663344,NO_MATCH,0.0,,,,,NEW_RESOURCE,
449,PPODB,http://www.ppodb.de,2010-2022,23512285,NAME_FUZZY,0.889,6281,PPDB,Plant Promoter Database,0,REVIEW,
450,OpenNeuro,https://openneuro.org,2010-2022,34658334,NO_MATCH,0.0,,,,,NEW_RESOURCE,
451,LmSmdB,http://www.nccs.res.in/LmSmdb/,2010-2022,26981382,NO_MATCH,0.0,,,,,NEW_RESOURCE,
452,PlasmoView,http://pathogenseq.lshtm.ac.uk/plasmoview,2010-2022,24338354,NO_MATCH,0.0,,,,,NEW_RESOURCE,
453,ReCCaP,https://www.worldbank.org/en/country/caribbean/overview#2,2010-2022,34262351,NO_MATCH,0.0,,,,,NEW_RESOURCE,
454,ViralZone,http://viralzone.expasy.org,2010-2022,23193299,NO_MATCH,0.0,,,,,NEW_RESOURCE,
455,AmpuBase,http://www.comp.hkbu.edu.hk/~db/AmpuBase/,2010-2022,29506476,NO_MATCH,0.0,,,,,NEW_RESOURCE,
456,SilkOrganPDB,http://proteomecentral.proteomexchange.org,2010-2022,34068790,NO_MATCH,0.0,,,,,NEW_RESOURCE,
457,TGIF-DB,http://webpark2116.sakura.ne.jp/rlgpr/,2010-2022,33985559,NO_MATCH,0.0,,,,,NEW_RESOURCE,
458,NeuroTransDB,http://www.scai.fraunhofer.de/NeuroTransDB.html,2010-2022,26475471,NO_MATCH,0.0,,,,,NEW_RESOURCE,
459,KCGS,http://openbabel.org/,2010-2022,33429995,NO_MATCH,0.0,,,,,NEW_RESOURCE,
460,HPVbase,http://crdd.osdd.net/servers/hpvbase/,2010-2022,26205472,NAME_FUZZY,0.923,4507,HpBase,,0,REVIEW,
461,HEATSTER,http://applbio.biologie.uni-frankfurt.de/hsf/heatster/,2010-2022,30670918,NO_MATCH,0.0,,,,,NEW_RESOURCE,
462,MIMIC-III,http://mimic.physionet.org,2010-2022,27219127,NO_MATCH,0.0,,,,,NEW_RESOURCE,
463,Myo-REG,https://myoreg.uniroma2.it/,2010-2022,31611808,NO_MATCH,0.0,,,,,NEW_RESOURCE,
464,PRED+CT,http://archive.ics.uci.edu/ml/datasets/EEG+Database,2010-2022,29209195,NO_MATCH,0.0,,,,,NEW_RESOURCE,
465,PRECISE,https://www.ichom.org/portfolio/pregnancy-and-childbirth/,2010-2022,32354365,NO_MATCH,0.0,,,,,NEW_RESOURCE,
466,UnoViS,http://www.medit.hia.rwth-aachen.de/UnoViS,2010-2022,26038690,NO_MATCH,0.0,,,,,NEW_RESOURCE,
467,ZikaVR,http://bioinfo.imtech.res.in/manojk/zikavr/,2010-2022,27633273,NO_MATCH,0.0,,,,,NEW_RESOURCE,
468,SYNS,https://syns.soton.ac.uk,2010-2022,27782103,NO_MATCH,0.0,,,,,NEW_RESOURCE,
469,MIMIC-CXR,https://mimic-cxr.mit.edu,2010-2022,31831740,NO_MATCH,0.0,,,,,NEW_RESOURCE,
470,NeuroCirc,https://voineagulab.github.io/NeuroCirc/,2010-2022,34028497,NO_MATCH,0.0,,,,,NEW_RESOURCE,
471,PolyprOnline,http://www.dsimb.inserm.fr/dsimb_tools/polyproline,2010-2022,25380779,NO_MATCH,0.0,,,,,NEW_RESOURCE,
472,BioSWR,http://inb.bsc.es/BioSWR/and,2010-2022,25233118,NO_MATCH,0.0,,,,,NEW_RESOURCE,
473,MiTPeptideDB,http://bit.ly/MiTPeptideDB,2010-2022,31243428,NO_MATCH,0.0,,,,,NEW_RESOURCE,
474,SCNBase,https://scnbase.org/,2010-2022,31680133,NAME_FUZZY,0.857,5840,Sinbase,,0,REVIEW,
475,EcRBPome,http://caps.ncbs.res.in/ecrbpome,2010-2022,31117939,NO_MATCH,0.0,,,,,NEW_RESOURCE,
476,U-Limb,https://motion-database.humanoids.kit.edu/,2010-2022,34143875,NO_MATCH,0.0,,,,,NEW_RESOURCE,
477,BloodSpot,http://www.bloodspot.eu,2010-2022,"26507857, 30395307",NO_MATCH,0.0,,,,,NEW_RESOURCE,
478,MUSTARD,http://clingen.igib.res.in/mustard/,2010-2022,34309639,NO_MATCH,0.0,,,,,NEW_RESOURCE,
479,SpliceSeq,http://bioinformatics.mdanderson.org/main/SpliceSeq:Overview,2010-2022,22820202,NO_MATCH,0.0,,,,,NEW_RESOURCE,
480,REACHES,http://reaches.rcec.sinica.edu.tw,2010-2022,30561430,NO_MATCH,0.0,,,,,NEW_RESOURCE,
481,NeuroVault,http://neurovault.org/collections/439/,2010-2022,25914639,NO_MATCH,0.0,,,,,NEW_RESOURCE,
482,GoMAP,http://www.bio-toolkit.com/GoMap/project/,2010-2022,24675726,NO_MATCH,0.0,,,,,NEW_RESOURCE,
483,TransNewGuinea.org,http://TransNewGuinea.org/api/v1/?format=json,2010-2022,26506615,NO_MATCH,0.0,,,,,NEW_RESOURCE,
484,PANGAEA,https://atd.eac.esa.int/sites/PANGAEAMinDB,2010-2022,32715037,NO_MATCH,0.0,,,,,NEW_RESOURCE,
485,FORUM,https://forum-webapp.semantic-metabolomics.fr,2010-2022,34478489,NO_MATCH,0.0,,,,,NEW_RESOURCE,
486,TASUKE,https://tasuke.dna.affrc.go.jp/,2010-2022,31539030,NO_MATCH,0.0,,,,,NEW_RESOURCE,
487,EFI,https://efi.igb.illinois.edu/,2010-2022,31553576,NO_MATCH,0.0,,,,,NEW_RESOURCE,
488,SoyCSN,http://soykb.org/SoyCSN,2010-2022,31549018,NO_MATCH,0.0,,,,,NEW_RESOURCE,
489,CHOmine,http://www.chogenome.org,2010-2022,28605771,NO_MATCH,0.0,,,,,NEW_RESOURCE,
490,SRMAtlas,http://www.srmatlas.org/,2010-2022,27453469,NO_MATCH,0.0,,,,,NEW_RESOURCE,
491,MGOB,http://mgob.ucd.ie,2010-2022,31397853,NO_MATCH,0.0,,,,,NEW_RESOURCE,
492,HuPSON,http://www.scai.fraunhofer.de/en/business-research-areas/bioinformatics/downloads.html,2010-2022,24267822,NO_MATCH,0.0,,,,,NEW_RESOURCE,
493,CLD,http://www.corvids.de/cld,2010-2022,26868053,PMID,1.0,8331,CLD,Corvids Literature Database,0,IN_BASELINE,
494,systems genetics resource,http://systems.genetics.ucla.edu,2010-2022,23730305,PMID,1.0,8364,SGR,Systems Genetics Resource,0,IN_BASELINE,
495,HIT-COVID,https://data.humdata.org/dataset/acaps-covid19-government-measures-dataset,2010-2022,32855428,NO_MATCH,0.0,,,,,NEW_RESOURCE,
496,ProteomeTools,http://www.proteometools.org,2010-2022,28135259,NO_MATCH,0.0,,,,,NEW_RESOURCE,
497,PlateletWeb,http://plateletweb.bioapps.biozentrum.uni-wuerzburg.de,2010-2022,22123846,NO_MATCH,0.0,,,,,NEW_RESOURCE,
498,CPSYMAP,https://ncnp-cpsy-rmap.web.app/,2010-2022,33343418,NO_MATCH,0.0,,,,,NEW_RESOURCE,
499,Mouse Intestinal Bacterial Collection,http://www.dsmz.de/miBC,2010-2022,27670113,NO_MATCH,0.0,,,,,NEW_RESOURCE,
500,PICS,http://clipserve.clip.ubc.ca/pics/,2010-2022,21846260,NO_MATCH,0.0,,,,,NEW_RESOURCE,
501,UniBind,http://unibind.uio.no,2010-2022,"30517703, 34174819",NO_MATCH,0.0,,,,,NEW_RESOURCE,
502,BaAMPs,http://www.baamps.it,2010-2022,25760404,NO_MATCH,0.0,,,,,NEW_RESOURCE,
503,Plant editosome database,http://bigd.big.ac.cn/ped,2010-2022,30364952,NO_MATCH,0.0,,,,,NEW_RESOURCE,
504,JCGA,https://www.cancer.gov/about-nci/organization/ccg/research/structural-genomics/tcga/studied-cancers,2010-2022,34588443,NO_MATCH,0.0,,,,,NEW_RESOURCE,
505,Veterans Affairs Precision Oncology Data Repository,https://wiki.cancerimagingarchive.net/display/Public/APOLLO-1-VA,2010-2022,33205130,NO_MATCH,0.0,,,,,NEW_RESOURCE,
506,HARP,https://harp-leprosy.org,2010-2022,33304465,NAME_FUZZY,0.889,3937,PHARP,pig Haplotype Reference Panel,0,REVIEW,
507,Y-STR Poland,http://www.genetyka-sadowa.pl,2010-2022,22390128,NO_MATCH,0.0,,,,,NEW_RESOURCE,
508,LGEA,http://research.cchmc.org/pbge/lunggens/mainportal.html,2010-2022,28070014,NAME_FUZZY,0.889,5347,LjGEA,Lotus japonicus Gene Expression Atlas,0,REVIEW,
509,VianniaTopes,http://bioinfo.indicasat.org.pa/vianniatopes/index.html,2010-2022,30358842,NO_MATCH,0.0,,,,,NEW_RESOURCE,
510,SFARI Gene,https://gene.sfari.org/autdb/GS_Home.do,2010-2022,24090431,NO_MATCH,0.0,,,,,NEW_RESOURCE,
511,FORMIDABEL,http://ipt.biodiversity.be/resource.do?r=formidabel,2010-2022,23794918,NO_MATCH,0.0,,,,,NEW_RESOURCE,
512,miRSystem,http://mirsystem.cgm.ntu.edu.tw/,2010-2022,22870325,NO_MATCH,0.0,,,,,NEW_RESOURCE,
513,ClimCKmap,http://hdl.handle.net/21.11125/a91f85cb-befd-4e14-8e83-24f17c4a0491,2010-2022,31594943,NO_MATCH,0.0,,,,,NEW_RESOURCE,
514,ChemMaps.com,http://www.chemmaps.com,2010-2022,29790904,NO_MATCH,0.0,,,,,NEW_RESOURCE,
515,DEST,https://dest.bio,2010-2022,34469576,NO_MATCH,0.0,,,,,NEW_RESOURCE,
516,ReproGenomics Viewer,http://rgv.genouest.org,2010-2022,"25883147, 30668675",NO_MATCH,0.0,,,,,NEW_RESOURCE,
517,Human Virome Protein Cluster Database,http://metagenomics.anl.gov/,2010-2022,29896176,NO_MATCH,0.0,,,,,NEW_RESOURCE,
518,Cam-CAN,http://www.mrc-cbu.cam.ac.uk/datasets/camcan/,2010-2022,26375206,NO_MATCH,0.0,,,,,NEW_RESOURCE,
519,AACT,https://www.trialstransformation.org/projects/improving-the-public-interface-for-use-of-aggregate-data-in-clinicaltrials.gov/aact-database-for-aggregate-analysis-of-clinicaltrials.gov,2010-2022,22438982,NO_MATCH,0.0,,,,,NEW_RESOURCE,
520,BioAcoustica,http://bio.acousti.ca,2010-2022,26055102,NO_MATCH,0.0,,,,,NEW_RESOURCE,
521,Drug/Cell-line Browser,http://www.maayanlab.net/LINCS/DCB,2010-2022,25100688,NO_MATCH,0.0,,,,,NEW_RESOURCE,
522,SPDI,https://api.ncbi.nlm.nih.gov/variation/v0,2010-2022,31738401,NO_MATCH,0.0,,,,,NEW_RESOURCE,
523,NeuroGT,https://ssbd.riken.jp/neurogt/,2010-2022,35474959,NO_MATCH,0.0,,,,,NEW_RESOURCE,
524,QuartataWeb,http://quartata.csb.pitt.edu,2010-2022,32221612,NO_MATCH,0.0,,,,,NEW_RESOURCE,
525,CausalTAB,https://psicquic.github.io/,2010-2022,30793173,NO_MATCH,0.0,,,,,NEW_RESOURCE,
526,sAOP,http://saop.cpr.ku.dk,2010-2022,31329252,NO_MATCH,0.0,,,,,NEW_RESOURCE,
527,Global Abortion Policies Database,http://ghdx.healthdata.org/record/annual-review-population-law-database-abortion-laws-world,2010-2022,30208877,NO_MATCH,0.0,,,,,NEW_RESOURCE,
528,Protein Homeostasis Database,http://PHDB.switchlab.org/,2010-2022,31392322,NO_MATCH,0.0,,,,,NEW_RESOURCE,
529,Phosphomatics,https://phosphomatics.com,2010-2022,33119075,NO_MATCH,0.0,,,,,NEW_RESOURCE,
530,Disbiome,https://disbiome.ugent.be,2010-2022,29866037,NO_MATCH,0.0,,,,,NEW_RESOURCE,
531,Gut Virome Database,http://portal.nersc.gov/dna/microbial/prokpubs/EarthVirome_DP/final_list.hmms,2010-2022,32841606,NO_MATCH,0.0,,,,,NEW_RESOURCE,
532,Raman Open Database,http://www.crystallography.net/cod,2010-2022,31236093,NO_MATCH,0.0,,,,,NEW_RESOURCE,
533,Phenopolis,https://phenopolis.github.io,2010-2022,28334266,NO_MATCH,0.0,,,,,NEW_RESOURCE,
534,SoilGrids1km,http://soilgrids.org,2010-2022,25171179,NO_MATCH,0.0,,,,,NEW_RESOURCE,
535,Virtual Metabolic Human,http://www.vmh.life,2010-2022,30371894,NO_MATCH,0.0,,,,,NEW_RESOURCE,
536,MyoSegmenTUM,https://osf.io/svwa7/?view_only=c2c980c17b3a40fca35d088a3cdd83e2,2010-2022,29879128,NO_MATCH,0.0,,,,,NEW_RESOURCE,
537,The network of Shanghai Stroke Service System (4S),http://www.clinicaltrials.gov,2010-2022,29561219,NO_MATCH,0.0,,,,,NEW_RESOURCE,
538,DecNef,https://bicr.atr.jp/decnefpro/software/,2010-2022,33623035,NO_MATCH,0.0,,,,,NEW_RESOURCE,
539,Greengenes,http://greengenes.lbl.gov/,2010-2022,22134646,NO_MATCH,0.0,,,,,NEW_RESOURCE,
540,BRCA Challenge,http://www.brcaexchange.org,2010-2022,30586411,NO_MATCH,0.0,,,,,NEW_RESOURCE,
541,MotifMap,http://motifmap.igb.uci.edu/,2010-2022,22208852,NO_MATCH,0.0,,,,,NEW_RESOURCE,
542,SMAP-HydroBlocks,https://waterai.earth/smaphb,2010-2022,34635675,NO_MATCH,0.0,,,,,NEW_RESOURCE,
543,ISB Cancer Genomics Cloud,http://www.isb-cgc.org,2010-2022,29092928,NO_MATCH,0.0,,,,,NEW_RESOURCE,
544,GenTree,http://gentree.ioz.ac.cn/,2010-2022,30862647,NO_MATCH,0.0,,,,,NEW_RESOURCE,
545,dBBQs,http://arc-gem.uams.edu/dbbqs,2010-2022,29297289,NO_MATCH,0.0,,,,,NEW_RESOURCE,
546,Zebrafish Anatomy Portal,http://www.zfap.org,2010-2022,22981871,NO_MATCH,0.0,,,,,NEW_RESOURCE,
547,Epistemonikos,https://www.tripdatabase.com/,2010-2022,33256642,NO_MATCH,0.0,,,,,NEW_RESOURCE,
548,COVIDome,https://medschool.cuanschutz.edu/covidome/,2010-2022,34348131,NO_MATCH,0.0,,,,,NEW_RESOURCE,
549,Portal of Juglandaceae,http://www.juglandaceae.net,2010-2022,32194971,NO_MATCH,0.0,,,,,NEW_RESOURCE,
550,Tianxia120,http://www.who.int/news-room/fact-sheets/detail/ageing-and-health,2010-2022,33082925,NO_MATCH,0.0,,,,,NEW_RESOURCE,
551,tracker,https://chineseantibody.org/covid-19-track/,2010-2022,33215063,NAME_FUZZY,0.923,6661,TRACER,,0,REVIEW,
552,Proteogenomics Viewer,http://youtu.be/5NzyRvuk4Ac,2010-2022,28582591,NO_MATCH,0.0,,,,,NEW_RESOURCE,
553,IPdb,http://crdd.osdd.net/servers/hipdb,2010-2022,23359817,NAME_FUZZY,0.889,4596,CIPDB,Interaction in Protein Data Bank,0,REVIEW,
554,Virtual Fly Brain,http://www.virtualflybrain.org,2010-2022,29724079,NO_MATCH,0.0,,,,,NEW_RESOURCE,
555,Alliance of Genome Resources,http://www.alliancegenome.org,2010-2022,31552413,PMID,1.0,8370,Alliance of Genome Resources,,1,IN_BASELINE,
556,MycoDiversity DataBase,https://mycodiversity.liacs.nl,2010-2022,32463383,NO_MATCH,0.0,,,,,NEW_RESOURCE,
557,CapriDB,http://www.csc.kth.se/capridb/,2010-2022,28289699,NO_MATCH,0.0,,,,,NEW_RESOURCE,
558,GLOSSary,http://ocean-microbiome.embl.de/companion.html,2010-2022,30497362,NO_MATCH,0.0,,,,,NEW_RESOURCE,
559,ExAC,http://exac.broadinstitute.org,2010-2022,27899611,NO_MATCH,0.0,,,,,NEW_RESOURCE,
560,Atlas of Inflammation Resolution,https://air.bio.informatik.uni-rostock.de,2010-2022,32893032,NO_MATCH,0.0,,,,,NEW_RESOURCE,
561,SYNBREED,http://www.synbreed.tum.de,2010-2022,31064348,NO_MATCH,0.0,,,,,NEW_RESOURCE,
562,Leukemia gene atlas,http://www.leukemia-gene-atlas.org,2010-2022,22720055,NO_MATCH,0.0,,,,,NEW_RESOURCE,
563,Transcriptional Pharmacodynamics Workbench,https://tpwb.nci.nih.gov,2010-2022,30355619,NO_MATCH,0.0,,,,,NEW_RESOURCE,
564,Minho Word Pool,http://p-pal.di.uminho.pt/about/databases,2010-2022,27388620,NO_MATCH,0.0,,,,,NEW_RESOURCE,
565,Islet Regulome Browser,http://www.isletregulome.com,2010-2022,28261261,NO_MATCH,0.0,,,,,NEW_RESOURCE,
566,GMO-Matrix,http://gmo-crl.jrc.ec.europa.eu/jrcgmomatrix/,2010-2022,25547877,NO_MATCH,0.0,,,,,NEW_RESOURCE,
567,PLOS,http://www.ploscollections.org/synbio,2010-2022,22916228,NO_MATCH,0.0,,,,,NEW_RESOURCE,
568,Physiome Model Repository,http://www.cellml.org/tools/pmr/,2010-2022,21216774,NO_MATCH,0.0,,,,,NEW_RESOURCE,
569,Drosophila genome nexus,http://johnpool.net/genomes.html,2010-2022,25631317,NO_MATCH,0.0,,,,,NEW_RESOURCE,
570,Rhoton,http://rhoton.ineurodb.org,2010-2022,27319307,NO_MATCH,0.0,,,,,NEW_RESOURCE,
571,EURL ECVAM,http://data.europa.eu/89h/jrc-eurl-ecvam-genotoxicity-carcinogenicity-ames,2010-2022,32660827,NO_MATCH,0.0,,,,,NEW_RESOURCE,
572,eContour,http://econtour.org,2010-2022,31756136,NO_MATCH,0.0,,,,,NEW_RESOURCE,
573,Microbiome Search Engine 2,http://mse.ac.cn,2010-2022,33468706,NO_MATCH,0.0,,,,,NEW_RESOURCE,
574,org,https://timkahlke.github.io/LongRead_tutorials/,2010-2022,33590862,NO_MATCH,0.0,,,,,NEW_RESOURCE,
575,Polish Genetic Database,http://www.pbgot.pl,2010-2022,26646737,NO_MATCH,0.0,,,,,NEW_RESOURCE,
576,Human Brain Mapping Project,https://chbmp-open.loris.ca,2010-2022,33547313,NO_MATCH,0.0,,,,,NEW_RESOURCE,
577,cBio,http://cbioportal.org,2010-2022,22588877,NO_MATCH,0.0,,,,,NEW_RESOURCE,
578,Rice SNP,http://snp-seek.irri.org,2010-2022,27899667,NO_MATCH,0.0,,,,,NEW_RESOURCE,
579,NBDC RDF,https://integbio.jp/rdf/,2010-2022,30576482,NO_MATCH,0.0,,,,,NEW_RESOURCE,
580,BioC,https://www.ncbi.nlm.nih.gov/research/bionlp/APIs/BioC-PMC/,2010-2022,30715220,NAME_FUZZY,0.857,4166,BIC,,0,REVIEW,
581,Ocean Gene Atlas,http://tara-oceans.mio.osupytheas.fr/ocean-gene-atlas/,2010-2022,29788376,NAME_FUZZY,0.889,6826,OGA2,The Ocean Gene Atlas,0,REVIEW,
582,WeReview,https://bioinfogp.cnb.csic.es/tools/wereview/crisprtools/,2010-2022,31349743,NO_MATCH,0.0,,,,,NEW_RESOURCE,
583,Proteins API,http://www.ebi.ac.uk/proteins/api/doc,2010-2022,28383659,NO_MATCH,0.0,,,,,NEW_RESOURCE,
584,The COVID-19 Data Portal,https://www.covid19dataportal.org/,2010-2022,33166390,NO_MATCH,0.0,,,,,NEW_RESOURCE,
585,qtlXplorer,https://eucgenie.org/QTLXplorer,2010-2022,34911434,NO_MATCH,0.0,,,,,NEW_RESOURCE,
586,TMalphaDB,http://lmc.uab.cat/TMalphaDB,2010-2022,26289158,NO_MATCH,0.0,,,,,NEW_RESOURCE,
587,melanoma,https://www.vcells.net/melanoma,2010-2022,29410200,NAME_FUZZY,0.889,4892,MelanomaDB,,0,REVIEW,
588,The Lair,http://pachterlab.github.io/lair,2010-2022,27905880,NO_MATCH,0.0,,,,,NEW_RESOURCE,
589,Plant IsomiR Atlas,http://www.mcr.org.in/isomir,2010-2022,30723486,NO_MATCH,0.0,,,,,NEW_RESOURCE,
590,Surveyor,http://www.drugresistancemaps.org,2010-2022,30658642,NO_MATCH,0.0,,,,,NEW_RESOURCE,
591,IARC,http://p53.iarc.fr,2010-2022,27328919,NO_MATCH,0.0,,,,,NEW_RESOURCE,
592,Bio-Analytic Resource for Plant Biology,http://bar.utoronto.ca,2010-2022,27987167,PMID,1.0,8371,BAR,Bio-Analytic Resource for Plant Biology,1,IN_BASELINE,
593,DMD,http://www.remudy.jp/,2010-2022,25612904,NAME_EXACT,0.95,6476,DMD,Dietary MicroRNA Databases,0,LIKELY_IN_BASELINE,
594,dbSNP,http://structure.bmc.lu.se/VariSNP,2010-2022,25385275,NAME_EXACT,0.95,8368,dbSNP,,0,LIKELY_IN_BASELINE,
595,PDB,http://pitgroup.org/amyloid,2010-2022,34303324,NAME_EXACT,0.95,8357,PDB,Worldwide Protein Data Bank organization,1,LIKELY_IN_BASELINE,
596,GCGD,http://bioinfo.ihb.ac.cn/gcgd,2010-2022,29220445,NAME_FUZZY,0.889,3869,GCGVD,The Grass Carp Genomic Visualization Database,0,REVIEW,
597,KTCNlncDB,http://rhesus.amu.edu.pl/KTCNlncDB/,2010-2022,28077570,NO_MATCH,0.0,,,,,NEW_RESOURCE,
598,FishTEDB,http://www.fishtedb.org/,2010-2022,29688350,NAME_FUZZY,0.857,5038,FishDB,,0,REVIEW,
599,CFDB,http://www.inetflow.it/CFDB,2010-2022,24532370,NO_MATCH,0.0,,,,,NEW_RESOURCE,
600,PigVar,http://www.ibiomedical.net/pigvar/,2010-2022,29220438,NO_MATCH,0.0,,,,,NEW_RESOURCE,
601,eChickAtlas,http://www.emouseatlas.org,2010-2022,23355415,NO_MATCH,0.0,,,,,NEW_RESOURCE,
602,SolCyc,https://solgenomics.net/tools/solcyc/,2010-2022,29762652,NO_MATCH,0.0,,,,,NEW_RESOURCE,
603,Gene Ontology Consortium,http://geneontology.org/,2010-2022,"27899567, 30395331",NAME_EXACT,0.95,5039,GOC,Gene Ontology consortium,1,LIKELY_IN_BASELINE,
604,SPTEdb,http://genedenovoweb.ticp.net:81/SPTEdb/index.php,2010-2022,29688371,NO_MATCH,0.0,,,,,NEW_RESOURCE,
605,AVPpred,http://crdd.osdd.net/servers/avppred,2010-2022,22638580,NO_MATCH,0.0,,,,,NEW_RESOURCE,
606,AgeGuess,http://www.ageguess.org,2010-2022,31672994,NO_MATCH,0.0,,,,,NEW_RESOURCE,
607,DISCONTOOLS,http://www.discontools.eu,2010-2022,"28049469, 28795533",NO_MATCH,0.0,,,,,NEW_RESOURCE,
608,TransAtlasDB,https://modupeore.github.io/TransAtlasDB/,2010-2022,29688361,NO_MATCH,0.0,,,,,NEW_RESOURCE,
609,COMPARTMENTS,http://compartments.jensenlab.org,2010-2022,24573882,NO_MATCH,0.0,,,,,NEW_RESOURCE,
